Q20,Q30,Q40
2.363530189205971510e+02,0.000000000000000000e+00,9.791567570819413646e+00
2.384984793517300545e+02,0.000000000000000000e+00,9.822050293262323706e+00
2.406521302048805353e+02,0.000000000000000000e+00,9.833376751984605590e+00
2.428151522325847225e+02,0.000000000000000000e+00,9.820884194306835013e+00
2.449976952415950677e+02,0.000000000000000000e+00,9.817297201445285282e+00
2.472242512044433056e+02,0.000000000000000000e+00,9.842355946211453599e+00
2.495339865668544235e+02,0.000000000000000000e+00,9.920968455686811183e+00
2.519878284410252434e+02,0.000000000000000000e+00,9.872261655124885849e+00
2.546530195916448349e+02,0.000000000000000000e+00,9.840206853156665545e+00
2.575964225328528983e+02,0.000000000000000000e+00,1.002511379351109966e+01
2.608766998398630221e+02,0.000000000000000000e+00,1.029973122793132845e+01
2.644735608770488966e+02,0.000000000000000000e+00,1.091185774974816702e+01
