Q20,Q30,Q40
212.36,5.43,26.00
212.50,5.23,26.00
212.64,5.03,26.00
212.78,4.82,26.00
212.91,4.62,26.00
213.03,4.42,26.00
213.15,4.22,26.00
213.26,4.02,26.00
213.37,3.82,26.00
213.47,3.62,26.00
213.56,3.42,26.00
213.65,3.22,26.00
213.73,3.03,26.00
213.73,3.02,26.00
213.80,2.81,26.00
213.87,2.61,26.00
213.93,2.41,26.00
213.99,2.21,26.00
214.04,2.01,26.00
214.09,1.81,26.00
214.13,1.61,26.00
214.17,1.41,26.00
214.21,1.21,26.00
214.24,1.01,26.00
214.27,0.80,26.00
214.29,0.60,26.00
214.31,0.40,26.00
214.33,0.20,26.00
214.35,0.00,26.00
276.64,0.00,26.00
276.66,0.20,26.00
276.70,0.40,26.00
276.74,0.60,26.00
276.78,0.80,26.00
276.83,1.01,26.00
276.87,1.21,26.00
276.93,1.41,26.00
276.98,1.61,26.00
277.04,1.81,26.00
277.09,2.01,26.00
277.15,2.21,26.00
277.21,2.41,26.00
277.27,2.61,26.00
277.33,2.81,26.00
277.39,3.02,26.00
277.45,3.22,26.00
277.51,3.42,26.00
277.57,3.62,26.00
277.62,3.82,26.00
277.67,4.02,26.00
277.71,4.22,26.00
277.76,4.42,26.00
277.80,4.62,26.00
277.84,4.82,26.00
277.88,5.03,26.00
277.91,5.23,26.00
277.95,5.43,26.00
277.99,5.63,26.00
278.03,5.83,26.00
278.07,6.03,26.00
278.12,6.23,26.00
278.17,6.43,26.00
278.22,6.63,26.00
278.28,6.83,26.00
278.34,7.04,26.00
278.42,7.24,26.00
278.43,7.27,26.00
278.51,7.44,26.00
278.61,7.64,26.00
278.73,7.84,26.00
278.86,8.04,26.00
279.00,8.24,26.00
279.15,8.44,26.00
279.31,8.64,26.00
279.48,8.84,26.00
279.65,9.05,26.00
279.83,9.25,26.00
280.01,9.45,26.00
280.20,9.65,26.00
280.38,9.85,26.00
280.39,9.87,26.00
280.57,10.05,26.00
280.75,10.25,26.00
280.92,10.45,26.00
281.09,10.65,26.00
281.24,10.85,26.00
281.39,11.06,26.00
281.53,11.26,26.00
281.66,11.46,26.00
281.78,11.66,26.00
281.89,11.86,26.00
281.98,12.06,26.00
282.07,12.26,26.00
282.15,12.46,26.00
282.22,12.66,26.00
282.30,12.86,26.00
282.35,13.01,26.00
282.36,13.07,26.00
282.40,13.27,26.00
282.43,13.47,26.00
282.47,13.67,26.00
282.51,13.87,26.00
282.57,14.07,26.00
282.65,14.27,26.00
282.77,14.47,26.00
282.93,14.67,26.00
283.17,14.87,26.00
283.49,15.08,26.00
283.92,15.28,26.00
284.31,15.44,26.00
284.33,15.48,26.00
284.40,15.68,26.00
284.46,15.88,26.00
284.53,16.08,26.00
284.59,16.28,26.00
284.65,16.48,26.00
284.70,16.68,26.00
284.75,16.88,26.00
284.79,17.09,26.00
284.83,17.29,26.00
284.87,17.49,26.00
284.90,17.69,26.00
284.92,17.89,26.00
284.94,18.09,26.00
284.96,18.29,26.00
284.97,18.49,26.00
284.97,18.69,26.00
284.97,18.89,26.00
284.96,19.10,26.00
284.95,19.30,26.00
284.93,19.50,26.00
284.91,19.70,26.00
284.88,19.90,26.00
284.84,20.10,26.00
284.80,20.30,26.00
284.75,20.50,26.00
284.70,20.70,26.00
284.64,20.90,26.00
284.58,21.11,26.00
284.51,21.31,26.00
284.43,21.51,26.00
284.35,21.71,26.00
284.31,21.79,26.00
284.26,21.91,26.00
284.16,22.11,26.00
284.06,22.31,26.00
283.94,22.51,26.00
283.81,22.71,26.00
283.67,22.91,26.00
283.52,23.12,26.00
283.34,23.32,26.00
283.15,23.52,26.00
282.94,23.72,26.00
282.71,23.92,26.00
282.45,24.12,26.00
282.35,24.19,26.00
282.12,24.32,26.00
281.75,24.52,26.00
281.36,24.72,26.00
280.95,24.92,26.00
280.53,25.13,26.00
280.39,25.19,26.00
280.31,25.33,26.00
280.19,25.53,26.00
280.09,25.73,26.00
280.00,25.93,26.00
279.93,26.13,26.00
279.86,26.33,26.00
279.80,26.53,26.00
279.74,26.73,26.00
279.69,26.93,26.00
279.64,27.14,26.00
279.59,27.34,26.00
279.55,27.54,26.00
279.50,27.74,26.00
279.46,27.94,26.00
279.41,28.14,26.00
279.37,28.34,26.00
279.32,28.54,26.00
279.27,28.74,26.00
279.22,28.94,26.00
279.16,29.15,26.00
279.11,29.35,26.00
279.05,29.55,26.00
278.99,29.75,26.00
278.94,29.95,26.00
278.88,30.15,26.00
278.82,30.35,26.00
278.76,30.55,26.00
278.70,30.75,26.00
278.65,30.95,26.00
278.60,31.16,26.00
278.56,31.36,26.00
278.53,31.56,26.00
278.52,31.76,26.00
278.52,31.96,26.00
278.54,32.16,26.00
278.58,32.36,26.00
278.64,32.56,26.00
278.71,32.76,26.00
278.79,32.96,26.00
278.87,33.17,26.00
278.95,33.37,26.00
279.02,33.57,26.00
279.08,33.77,26.00
279.13,33.97,26.00
279.17,34.17,26.00
279.18,34.37,26.00
279.17,34.57,26.00
279.14,34.77,26.00
279.09,34.97,26.00
279.01,35.18,26.00
278.90,35.38,26.00
278.75,35.58,26.00
278.58,35.78,26.00
278.43,35.91,26.00
277.95,35.98,26.00
276.55,36.18,26.00
276.47,36.19,26.00
275.47,36.38,26.00
274.51,36.55,26.00
274.43,36.58,26.00
273.82,36.78,26.00
273.17,36.98,26.00
272.55,37.17,26.00
272.51,37.19,26.00
272.10,37.39,26.00
271.73,37.59,26.00
271.40,37.79,26.00
271.11,37.99,26.00
270.87,38.19,26.00
270.65,38.39,26.00
270.59,38.46,26.00
270.49,38.59,26.00
270.35,38.79,26.00
270.25,38.99,26.00
270.16,39.20,26.00
270.09,39.40,26.00
270.03,39.60,26.00
269.98,39.80,26.00
269.94,40.00,26.00
133.33,13.80,26.00
133.05,13.87,26.00
132.38,14.07,26.00
131.83,14.27,26.00
131.37,14.47,26.00
131.37,14.47,26.00
131.13,14.67,26.00
130.92,14.87,26.00
130.73,15.08,26.00
130.57,15.28,26.00
130.44,15.48,26.00
130.32,15.68,26.00
130.22,15.88,26.00
130.13,16.08,26.00
130.07,16.28,26.00
130.02,16.48,26.00
129.99,16.68,26.00
129.97,16.88,26.00
129.97,17.09,26.00
129.98,17.29,26.00
130.02,17.49,26.00
130.07,17.69,26.00
130.13,17.89,26.00
130.22,18.09,26.00
130.32,18.29,26.00
130.44,18.49,26.00
130.58,18.69,26.00
130.73,18.89,26.00
130.91,19.10,26.00
131.10,19.30,26.00
131.31,19.50,26.00
131.37,19.55,26.00
131.57,19.70,26.00
131.85,19.90,26.00
132.15,20.10,26.00
132.46,20.30,26.00
132.79,20.50,26.00
133.13,20.70,26.00
133.33,20.82,26.00
133.49,20.90,26.00
133.89,21.11,26.00
134.30,21.31,26.00
134.71,21.51,26.00
135.12,21.71,26.00
135.29,21.79,26.00
135.57,21.91,26.00
136.05,22.11,26.00
136.53,22.31,26.00
137.00,22.51,26.00
137.25,22.62,26.00
137.51,22.71,26.00
138.04,22.91,26.00
138.57,23.12,26.00
139.10,23.32,26.00
139.22,23.36,26.00
139.65,23.52,26.00
140.21,23.72,26.00
140.75,23.92,26.00
141.18,24.08,26.00
141.29,24.12,26.00
141.86,24.32,26.00
142.41,24.52,26.00
142.96,24.72,26.00
143.14,24.79,26.00
143.53,24.92,26.00
144.13,25.13,26.00
144.71,25.33,26.00
145.10,25.46,26.00
145.31,25.53,26.00
145.98,25.73,26.00
146.64,25.93,26.00
147.06,26.06,26.00
147.34,26.13,26.00
148.13,26.33,26.00
148.91,26.53,26.00
149.02,26.56,26.00
149.86,26.73,26.00
150.82,26.93,26.00
150.98,26.97,26.00
151.99,27.14,26.00
152.94,27.29,26.00
153.26,27.34,26.00
154.75,27.54,26.00
154.90,27.56,26.00
156.59,27.74,26.00
156.86,27.77,26.00
158.82,27.94,26.00
158.88,27.94,26.00
160.78,28.07,26.00
162.31,28.14,26.00
162.75,28.16,26.00
164.71,28.21,26.00
166.67,28.19,26.00
167.57,28.14,26.00
168.63,28.07,26.00
169.66,27.94,26.00
170.59,27.79,26.00
170.80,27.74,26.00
171.50,27.54,26.00
172.01,27.34,26.00
172.35,27.14,26.00
172.55,26.96,26.00
172.57,26.93,26.00
172.68,26.73,26.00
172.72,26.53,26.00
172.69,26.33,26.00
172.61,26.13,26.00
172.55,26.03,26.00
172.49,25.93,26.00
172.32,25.73,26.00
172.11,25.53,26.00
171.88,25.33,26.00
171.62,25.13,26.00
171.34,24.92,26.00
171.03,24.72,26.00
170.70,24.52,26.00
170.59,24.46,26.00
170.34,24.32,26.00
169.96,24.12,26.00
169.56,23.92,26.00
169.15,23.72,26.00
168.72,23.52,26.00
168.63,23.48,26.00
168.26,23.32,26.00
167.80,23.12,26.00
167.33,22.91,26.00
166.86,22.71,26.00
166.67,22.63,26.00
166.38,22.51,26.00
165.88,22.31,26.00
165.39,22.11,26.00
164.91,21.91,26.00
164.71,21.83,26.00
164.40,21.71,26.00
163.89,21.51,26.00
163.38,21.31,26.00
162.87,21.11,26.00
162.75,21.06,26.00
162.33,20.90,26.00
161.78,20.70,26.00
161.24,20.50,26.00
160.78,20.34,26.00
160.68,20.30,26.00
160.08,20.10,26.00
159.49,19.90,26.00
158.90,19.70,26.00
158.82,19.67,26.00
158.27,19.50,26.00
157.64,19.30,26.00
157.02,19.10,26.00
156.86,19.04,26.00
156.38,18.89,26.00
155.75,18.69,26.00
155.13,18.49,26.00
154.90,18.42,26.00
154.49,18.29,26.00
153.86,18.09,26.00
153.24,17.89,26.00
152.94,17.79,26.00
152.61,17.69,26.00
151.98,17.49,26.00
151.37,17.29,26.00
150.98,17.16,26.00
150.74,17.09,26.00
150.10,16.88,26.00
149.47,16.68,26.00
149.02,16.54,26.00
148.83,16.48,26.00
148.16,16.28,26.00
147.49,16.08,26.00
147.06,15.95,26.00
146.81,15.88,26.00
146.08,15.68,26.00
145.37,15.48,26.00
145.10,15.40,26.00
144.59,15.28,26.00
143.80,15.08,26.00
143.14,14.90,26.00
143.01,14.87,26.00
142.12,14.67,26.00
141.29,14.47,26.00
141.18,14.45,26.00
140.24,14.27,26.00
139.25,14.07,26.00
139.22,14.06,26.00
137.75,13.87,26.00
137.25,13.80,26.00
135.29,13.68,26.00
133.33,13.80,26.00
280.39,14.07,26.00
280.39,14.07,26.00
280.17,14.27,26.00
279.95,14.47,26.00
279.72,14.67,26.00
279.50,14.87,26.00
279.29,15.08,26.00
279.09,15.28,26.00
278.93,15.48,26.00
278.83,15.68,26.00
278.85,15.88,26.00
279.22,16.08,26.00
280.39,16.24,26.00
280.70,16.08,26.00
280.98,15.88,26.00
281.20,15.68,26.00
281.36,15.48,26.00
281.48,15.28,26.00
281.56,15.08,26.00
281.60,14.87,26.00
281.60,14.67,26.00
281.54,14.47,26.00
281.32,14.27,26.00
280.41,14.07,26.00
280.39,14.07,26.00
215.69,15.27,26.00
215.60,15.28,26.00
214.06,15.48,26.00
213.73,15.53,26.00
213.00,15.68,26.00
212.15,15.88,26.00
211.76,15.98,26.00
211.45,16.08,26.00
210.86,16.28,26.00
210.31,16.48,26.00
209.81,16.68,26.00
209.80,16.69,26.00
209.39,16.88,26.00
209.00,17.09,26.00
208.63,17.29,26.00
208.29,17.49,26.00
207.98,17.69,26.00
207.84,17.78,26.00
207.69,17.89,26.00
207.45,18.09,26.00
207.22,18.29,26.00
207.01,18.49,26.00
206.82,18.69,26.00
206.65,18.89,26.00
206.50,19.10,26.00
206.37,19.30,26.00
206.26,19.50,26.00
206.17,19.70,26.00
206.10,19.90,26.00
206.05,20.10,26.00
206.01,20.30,26.00
206.00,20.50,26.00
206.00,20.70,26.00
206.01,20.90,26.00
206.05,21.11,26.00
206.09,21.31,26.00
206.15,21.51,26.00
206.22,21.71,26.00
206.31,21.91,26.00
206.41,22.11,26.00
206.52,22.31,26.00
206.65,22.51,26.00
206.79,22.71,26.00
206.95,22.91,26.00
207.12,23.12,26.00
207.31,23.32,26.00
207.52,23.52,26.00
207.76,23.72,26.00
207.84,23.79,26.00
208.01,23.92,26.00
208.30,24.12,26.00
208.62,24.32,26.00
208.96,24.52,26.00
209.35,24.72,26.00
209.78,24.92,26.00
209.80,24.94,26.00
210.25,25.13,26.00
210.77,25.33,26.00
211.34,25.53,26.00
211.76,25.67,26.00
211.96,25.73,26.00
212.62,25.93,26.00
213.34,26.13,26.00
213.73,26.23,26.00
214.14,26.33,26.00
215.02,26.53,26.00
215.69,26.68,26.00
216.04,26.73,26.00
217.33,26.93,26.00
217.65,26.98,26.00
219.05,27.14,26.00
219.61,27.19,26.00
221.11,27.34,26.00
221.57,27.38,26.00
223.32,27.54,26.00
223.53,27.56,26.00
225.49,27.71,26.00
226.67,27.74,26.00
227.45,27.76,26.00
227.75,27.74,26.00
229.41,27.62,26.00
230.75,27.54,26.00
231.37,27.50,26.00
231.68,27.54,26.00
233.26,27.74,26.00
233.33,27.75,26.00
235.03,27.94,26.00
235.29,27.97,26.00
235.41,27.94,26.00
236.21,27.74,26.00
236.96,27.54,26.00
237.25,27.45,26.00
237.48,27.34,26.00
237.86,27.14,26.00
238.22,26.93,26.00
238.57,26.73,26.00
238.92,26.53,26.00
239.22,26.36,26.00
239.31,26.33,26.00
239.90,26.13,26.00
240.44,25.93,26.00
240.92,25.73,26.00
241.18,25.61,26.00
241.72,25.53,26.00
242.67,25.33,26.00
243.14,25.19,26.00
243.48,25.13,26.00
244.53,24.92,26.00
245.10,24.80,26.00
245.51,24.72,26.00
246.88,24.52,26.00
247.06,24.50,26.00
247.49,24.32,26.00
247.94,24.12,26.00
248.34,23.92,26.00
248.69,23.72,26.00
248.98,23.52,26.00
249.02,23.48,26.00
249.10,23.32,26.00
249.17,23.12,26.00
249.22,22.91,26.00
249.24,22.71,26.00
249.24,22.51,26.00
249.21,22.31,26.00
249.17,22.11,26.00
249.10,21.91,26.00
249.02,21.74,26.00
248.99,21.71,26.00
248.74,21.51,26.00
248.46,21.31,26.00
248.14,21.11,26.00
247.79,20.90,26.00
247.41,20.70,26.00
247.06,20.53,26.00
246.84,20.50,26.00
245.24,20.30,26.00
245.10,20.28,26.00
244.49,20.10,26.00
243.78,19.90,26.00
243.14,19.73,26.00
243.08,19.70,26.00
242.71,19.50,26.00
242.31,19.30,26.00
241.89,19.10,26.00
241.45,18.89,26.00
241.18,18.77,26.00
241.04,18.69,26.00
240.68,18.49,26.00
240.32,18.29,26.00
239.94,18.09,26.00
239.55,17.89,26.00
239.22,17.72,26.00
239.14,17.69,26.00
238.71,17.49,26.00
238.25,17.29,26.00
237.78,17.09,26.00
237.29,16.88,26.00
237.25,16.87,26.00
236.53,16.68,26.00
235.75,16.48,26.00
235.29,16.37,26.00
234.58,16.28,26.00
233.33,16.13,26.00
232.95,16.08,26.00
231.42,15.88,26.00
231.37,15.87,26.00
230.34,15.68,26.00
229.41,15.51,26.00
229.16,15.48,26.00
227.73,15.28,26.00
227.45,15.24,26.00
225.49,15.13,26.00
223.53,15.09,26.00
221.57,15.08,26.00
219.61,15.08,26.00
217.65,15.14,26.00
215.69,15.27,26.00
154.94,0.00,27.00
154.95,0.20,27.00
154.96,0.40,27.00
154.97,0.60,27.00
154.99,0.80,27.00
155.01,1.01,27.00
155.03,1.21,27.00
155.05,1.41,27.00
155.08,1.61,27.00
155.11,1.81,27.00
155.14,2.01,27.00
155.17,2.21,27.00
155.21,2.41,27.00
155.25,2.61,27.00
155.29,2.81,27.00
155.34,3.02,27.00
155.39,3.22,27.00
155.45,3.42,27.00
155.51,3.62,27.00
155.58,3.82,27.00
155.65,4.02,27.00
155.73,4.22,27.00
155.81,4.42,27.00
155.90,4.62,27.00
155.99,4.82,27.00
156.09,5.03,27.00
156.20,5.23,27.00
156.31,5.43,27.00
156.43,5.63,27.00
156.55,5.83,27.00
156.68,6.03,27.00
156.82,6.23,27.00
156.86,6.29,27.00
156.97,6.43,27.00
157.12,6.63,27.00
157.29,6.83,27.00
157.46,7.04,27.00
157.64,7.24,27.00
157.82,7.44,27.00
158.02,7.64,27.00
158.23,7.84,27.00
158.46,8.04,27.00
158.69,8.24,27.00
158.82,8.35,27.00
158.94,8.44,27.00
159.20,8.64,27.00
159.47,8.84,27.00
159.76,9.05,27.00
160.06,9.25,27.00
160.37,9.45,27.00
160.69,9.65,27.00
160.78,9.70,27.00
161.04,9.85,27.00
161.40,10.05,27.00
161.77,10.25,27.00
162.17,10.45,27.00
162.58,10.65,27.00
162.75,10.73,27.00
163.04,10.85,27.00
163.55,11.06,27.00
164.08,11.26,27.00
164.64,11.46,27.00
164.71,11.48,27.00
165.36,11.66,27.00
166.12,11.86,27.00
166.67,12.00,27.00
167.01,12.06,27.00
168.10,12.26,27.00
168.63,12.35,27.00
169.49,12.46,27.00
170.59,12.60,27.00
171.45,12.66,27.00
172.55,12.75,27.00
174.51,12.84,27.00
175.79,12.86,27.00
176.47,12.88,27.00
178.43,12.89,27.00
180.39,12.89,27.00
182.35,12.87,27.00
182.48,12.86,27.00
184.31,12.83,27.00
186.27,12.78,27.00
188.24,12.72,27.00
189.80,12.66,27.00
190.20,12.65,27.00
192.16,12.58,27.00
194.12,12.54,27.00
196.08,12.53,27.00
198.04,12.57,27.00
200.00,12.65,27.00
200.28,12.66,27.00
201.96,12.78,27.00
203.00,12.86,27.00
203.92,12.96,27.00
205.00,13.07,27.00
205.88,13.18,27.00
206.57,13.27,27.00
207.73,13.47,27.00
207.84,13.49,27.00
208.66,13.67,27.00
209.26,13.87,27.00
209.64,14.07,27.00
209.80,14.20,27.00
209.90,14.27,27.00
210.07,14.47,27.00
210.16,14.67,27.00
210.20,14.87,27.00
210.19,15.08,27.00
210.15,15.28,27.00
210.09,15.48,27.00
210.01,15.68,27.00
209.91,15.88,27.00
209.80,16.05,27.00
209.79,16.08,27.00
209.66,16.28,27.00
209.52,16.48,27.00
209.37,16.68,27.00
209.22,16.88,27.00
209.06,17.09,27.00
208.90,17.29,27.00
208.74,17.49,27.00
208.59,17.69,27.00
208.43,17.89,27.00
208.28,18.09,27.00
208.14,18.29,27.00
208.00,18.49,27.00
207.87,18.69,27.00
207.84,18.74,27.00
207.75,18.89,27.00
207.65,19.10,27.00
207.55,19.30,27.00
207.47,19.50,27.00
207.40,19.70,27.00
207.34,19.90,27.00
207.30,20.10,27.00
207.26,20.30,27.00
207.25,20.50,27.00
207.24,20.70,27.00
207.24,20.90,27.00
207.26,21.11,27.00
207.28,21.31,27.00
207.32,21.51,27.00
207.37,21.71,27.00
207.42,21.91,27.00
207.49,22.11,27.00
207.56,22.31,27.00
207.65,22.51,27.00
207.75,22.71,27.00
207.84,22.89,27.00
207.86,22.91,27.00
207.98,23.12,27.00
208.12,23.32,27.00
208.27,23.52,27.00
208.43,23.72,27.00
208.61,23.92,27.00
208.81,24.12,27.00
209.04,24.32,27.00
209.28,24.52,27.00
209.56,24.72,27.00
209.80,24.89,27.00
209.86,24.92,27.00
210.19,25.13,27.00
210.56,25.33,27.00
210.96,25.53,27.00
211.40,25.73,27.00
211.76,25.88,27.00
211.87,25.93,27.00
212.38,26.13,27.00
212.92,26.33,27.00
213.50,26.53,27.00
213.73,26.60,27.00
214.15,26.73,27.00
214.85,26.93,27.00
215.62,27.14,27.00
215.69,27.15,27.00
216.61,27.34,27.00
217.65,27.53,27.00
217.73,27.54,27.00
219.19,27.74,27.00
219.61,27.79,27.00
220.69,27.94,27.00
221.57,28.06,27.00
222.13,28.14,27.00
223.45,28.34,27.00
223.53,28.35,27.00
224.85,28.54,27.00
225.49,28.63,27.00
226.73,28.74,27.00
227.45,28.81,27.00
229.41,28.82,27.00
231.37,28.85,27.00
231.97,28.94,27.00
233.32,29.15,27.00
233.33,29.15,27.00
234.94,29.35,27.00
235.29,29.39,27.00
235.71,29.35,27.00
237.25,29.18,27.00
237.37,29.15,27.00
238.03,28.94,27.00
238.56,28.74,27.00
239.02,28.54,27.00
239.22,28.45,27.00
240.10,28.34,27.00
241.18,28.20,27.00
241.69,28.34,27.00
242.43,28.54,27.00
243.14,28.72,27.00
243.45,28.74,27.00
245.10,28.86,27.00
245.50,28.74,27.00
246.15,28.54,27.00
246.75,28.34,27.00
247.06,28.23,27.00
247.25,28.14,27.00
247.69,27.94,27.00
248.20,27.74,27.00
248.79,27.54,27.00
249.02,27.46,27.00
249.60,27.34,27.00
250.61,27.14,27.00
250.98,27.06,27.00
252.05,26.93,27.00
252.94,26.81,27.00
253.19,26.73,27.00
253.73,26.53,27.00
254.19,26.33,27.00
254.58,26.13,27.00
254.89,25.93,27.00
254.90,25.92,27.00
255.01,25.73,27.00
255.12,25.53,27.00
255.23,25.33,27.00
255.33,25.13,27.00
255.42,24.92,27.00
255.51,24.72,27.00
255.59,24.52,27.00
255.67,24.32,27.00
255.74,24.12,27.00
255.81,23.92,27.00
255.86,23.72,27.00
255.89,23.52,27.00
255.91,23.32,27.00
255.90,23.12,27.00
255.88,22.91,27.00
255.83,22.71,27.00
255.77,22.51,27.00
255.69,22.31,27.00
255.60,22.11,27.00
255.50,21.91,27.00
255.39,21.71,27.00
255.28,21.51,27.00
255.17,21.31,27.00
255.06,21.11,27.00
254.94,20.90,27.00
254.90,20.84,27.00
254.82,20.70,27.00
254.68,20.50,27.00
254.52,20.30,27.00
254.35,20.10,27.00
254.16,19.90,27.00
253.95,19.70,27.00
253.73,19.50,27.00
253.49,19.30,27.00
253.23,19.10,27.00
252.96,18.89,27.00
252.94,18.88,27.00
252.66,18.69,27.00
252.35,18.49,27.00
252.03,18.29,27.00
251.70,18.09,27.00
251.36,17.89,27.00
251.02,17.69,27.00
250.98,17.67,27.00
250.66,17.49,27.00
250.29,17.29,27.00
249.93,17.09,27.00
249.56,16.88,27.00
249.19,16.68,27.00
249.02,16.59,27.00
248.50,16.48,27.00
247.57,16.28,27.00
247.06,16.17,27.00
245.10,16.26,27.00
243.29,16.08,27.00
243.14,16.07,27.00
242.62,15.88,27.00
242.03,15.68,27.00
241.37,15.48,27.00
241.18,15.42,27.00
240.79,15.28,27.00
240.23,15.08,27.00
239.62,14.87,27.00
239.22,14.75,27.00
238.98,14.67,27.00
238.37,14.47,27.00
237.75,14.27,27.00
237.25,14.11,27.00
237.07,14.07,27.00
236.12,13.87,27.00
235.29,13.69,27.00
234.56,13.67,27.00
233.33,13.63,27.00
231.37,13.56,27.00
230.65,13.47,27.00
229.41,13.31,27.00
229.01,13.27,27.00
227.45,13.10,27.00
225.49,13.07,27.00
223.53,13.08,27.00
222.85,13.07,27.00
221.57,13.03,27.00
219.61,12.90,27.00
219.30,12.86,27.00
218.00,12.66,27.00
217.65,12.58,27.00
217.23,12.46,27.00
216.78,12.26,27.00
216.50,12.06,27.00
216.34,11.86,27.00
216.27,11.66,27.00
216.24,11.46,27.00
216.26,11.26,27.00
216.30,11.06,27.00
216.37,10.85,27.00
216.45,10.65,27.00
216.55,10.45,27.00
216.65,10.25,27.00
216.76,10.05,27.00
216.88,9.85,27.00
217.00,9.65,27.00
217.12,9.45,27.00
217.25,9.25,27.00
217.38,9.05,27.00
217.51,8.84,27.00
217.64,8.64,27.00
217.65,8.63,27.00
217.77,8.44,27.00
217.91,8.24,27.00
218.04,8.04,27.00
218.17,7.84,27.00
218.30,7.64,27.00
218.42,7.44,27.00
218.55,7.24,27.00
218.67,7.04,27.00
218.79,6.83,27.00
218.90,6.63,27.00
219.01,6.43,27.00
219.12,6.23,27.00
219.22,6.03,27.00
219.31,5.83,27.00
219.41,5.63,27.00
219.49,5.43,27.00
219.58,5.23,27.00
219.61,5.14,27.00
219.65,5.03,27.00
219.73,4.82,27.00
219.80,4.62,27.00
219.86,4.42,27.00
219.91,4.22,27.00
219.96,4.02,27.00
220.00,3.82,27.00
220.04,3.62,27.00
220.07,3.42,27.00
220.09,3.22,27.00
220.11,3.02,27.00
220.12,2.81,27.00
220.13,2.61,27.00
220.14,2.41,27.00
220.15,2.21,27.00
220.15,2.01,27.00
220.15,1.81,27.00
220.15,1.61,27.00
220.15,1.41,27.00
220.14,1.21,27.00
220.14,1.01,27.00
220.14,0.80,27.00
220.13,0.60,27.00
220.13,0.40,27.00
220.12,0.20,27.00
220.12,0.00,27.00
278.00,0.00,27.00
278.02,0.20,27.00
278.05,0.40,27.00
278.09,0.60,27.00
278.12,0.80,27.00
278.16,1.01,27.00
278.20,1.21,27.00
278.24,1.41,27.00
278.28,1.61,27.00
278.33,1.81,27.00
278.37,2.01,27.00
278.41,2.21,27.00
278.43,2.29,27.00
278.46,2.41,27.00
278.51,2.61,27.00
278.55,2.81,27.00
278.60,3.02,27.00
278.65,3.22,27.00
278.70,3.42,27.00
278.74,3.62,27.00
278.78,3.82,27.00
278.82,4.02,27.00
278.85,4.22,27.00
278.88,4.42,27.00
278.91,4.62,27.00
278.93,4.82,27.00
278.94,5.03,27.00
278.96,5.23,27.00
278.98,5.43,27.00
279.00,5.63,27.00
279.02,5.83,27.00
279.04,6.03,27.00
279.07,6.23,27.00
279.10,6.43,27.00
279.14,6.63,27.00
279.19,6.83,27.00
279.25,7.04,27.00
279.33,7.24,27.00
279.41,7.44,27.00
279.51,7.64,27.00
279.63,7.84,27.00
279.76,8.04,27.00
279.92,8.24,27.00
280.09,8.44,27.00
280.28,8.64,27.00
280.39,8.75,27.00
280.52,8.84,27.00
280.81,9.05,27.00
281.10,9.25,27.00
281.40,9.45,27.00
281.69,9.65,27.00
281.97,9.85,27.00
282.26,10.05,27.00
282.35,10.11,27.00
282.44,10.25,27.00
282.56,10.45,27.00
282.68,10.65,27.00
282.80,10.85,27.00
282.91,11.06,27.00
283.03,11.26,27.00
283.14,11.46,27.00
283.25,11.66,27.00
283.37,11.86,27.00
283.48,12.06,27.00
283.59,12.26,27.00
283.72,12.46,27.00
283.85,12.66,27.00
283.99,12.86,27.00
284.16,13.07,27.00
284.31,13.24,27.00
284.32,13.27,27.00
284.39,13.47,27.00
284.45,13.67,27.00
284.52,13.87,27.00
284.58,14.07,27.00
284.65,14.27,27.00
284.72,14.47,27.00
284.78,14.67,27.00
284.85,14.87,27.00
284.91,15.08,27.00
284.98,15.28,27.00
285.04,15.48,27.00
285.11,15.68,27.00
285.17,15.88,27.00
285.22,16.08,27.00
285.28,16.28,27.00
285.33,16.48,27.00
285.38,16.68,27.00
285.42,16.88,27.00
285.46,17.09,27.00
285.50,17.29,27.00
285.53,17.49,27.00
285.56,17.69,27.00
285.58,17.89,27.00
285.60,18.09,27.00
285.61,18.29,27.00
285.62,18.49,27.00
285.62,18.69,27.00
285.62,18.89,27.00
285.62,19.10,27.00
285.60,19.30,27.00
285.59,19.50,27.00
285.57,19.70,27.00
285.54,19.90,27.00
285.51,20.10,27.00
285.47,20.30,27.00
285.42,20.50,27.00
285.38,20.70,27.00
285.32,20.90,27.00
285.27,21.11,27.00
285.21,21.31,27.00
285.14,21.51,27.00
285.08,21.71,27.00
285.01,21.91,27.00
284.93,22.11,27.00
284.86,22.31,27.00
284.79,22.51,27.00
284.72,22.71,27.00
284.65,22.91,27.00
284.59,23.12,27.00
284.52,23.32,27.00
284.47,23.52,27.00
284.42,23.72,27.00
284.37,23.92,27.00
284.34,24.12,27.00
284.31,24.28,27.00
284.30,24.32,27.00
284.23,24.52,27.00
284.16,24.72,27.00
284.08,24.92,27.00
283.99,25.13,27.00
283.88,25.33,27.00
283.75,25.53,27.00
283.60,25.73,27.00
283.41,25.93,27.00
283.18,26.13,27.00
282.92,26.33,27.00
282.64,26.53,27.00
282.35,26.72,27.00
282.19,26.73,27.00
280.48,26.93,27.00
280.39,26.95,27.00
280.34,27.14,27.00
280.30,27.34,27.00
280.25,27.54,27.00
280.21,27.74,27.00
280.17,27.94,27.00
280.13,28.14,27.00
280.09,28.34,27.00
280.05,28.54,27.00
280.01,28.74,27.00
279.97,28.94,27.00
