Q20,Q30,Q40
3.152113096178625540e+01,6.390967238299736231e+00,7.216780936576053129e+00
3.255598686251147456e+01,6.461843717543781729e+00,7.255896088827419987e+00
3.358585068842577925e+01,6.582894722039072555e+00,7.299959322569739228e+00
3.461224862309792627e+01,6.731945766458864888e+00,7.363419810264035803e+00
3.563631065722207580e+01,6.898167756089222280e+00,7.454455459428095843e+00
3.665792647581653085e+01,7.076200710652651438e+00,7.577384088167168130e+00
3.767594044365509376e+01,7.265734542598558221e+00,7.734497782354897488e+00
3.869247127647299322e+01,7.456762466840307191e+00,7.918030336393311330e+00
3.970973231258875558e+01,7.642276520485693503e+00,8.119598907309114821e+00
4.071352876922850328e+01,7.812472836924395203e+00,8.400661963901411511e+00
4.171552382603123021e+01,7.937114261802399540e+00,8.718347601367327115e+00
4.271465277608399447e+01,7.999999996336033092e+00,9.068069940096563641e+00
4.370834527672273140e+01,8.000000001369588887e+00,9.442412663504772041e+00
4.469619575466782635e+01,8.000000002106492758e+00,9.835143893725348363e+00
4.568849733464580964e+01,8.000000002476841843e+00,1.021927445050944350e+01
4.668641690037009795e+01,8.000000002633361973e+00,1.059117966080579976e+01
4.769118127049326006e+01,8.000000002667796650e+00,1.094724060808859001e+01
4.870397599067399597e+01,8.000000002614363837e+00,1.128344297724981438e+01
4.972868924855281136e+01,8.000000002166487434e+00,1.158650573510916537e+01
5.076224982258547413e+01,7.990507898298531586e+00,1.186447381765566966e+01
5.179707860148849363e+01,7.876831183361080235e+00,1.212241251455663615e+01
5.282969673143673361e+01,7.692325795679055389e+00,1.235849888350079162e+01
5.386117338128570253e+01,7.464835763296075122e+00,1.257607694538849152e+01
5.489211726414033166e+01,7.211602357151242870e+00,1.278655856951527525e+01
5.592356241693327235e+01,6.947305469510042464e+00,1.300232409723366622e+01
5.695672211079647695e+01,6.686985311263631715e+00,1.323500006218672276e+01
5.799086055279000362e+01,6.433353314031132086e+00,1.348883457125777774e+01
5.902759361023212392e+01,6.193719933056287097e+00,1.376216308877287631e+01
6.006861274285631680e+01,5.976559509060797026e+00,1.405319959981246036e+01
6.111483345074168483e+01,5.789769263557642986e+00,1.436180146668309732e+01
6.216796384137272469e+01,5.628059209749633141e+00,1.467473772988456560e+01
6.323001376756842973e+01,5.485398211590507778e+00,1.497972227388451039e+01
6.430351873018341280e+01,5.358018594039971383e+00,1.526397569871144988e+01
6.539108244071015008e+01,5.247914520652219750e+00,1.551462232529540053e+01
6.649258252119297197e+01,5.163031536107620667e+00,1.572813580810362311e+01
6.760819759373495685e+01,5.120825112302300752e+00,1.589367529736750129e+01
6.873499144743088607e+01,5.160786514607071496e+00,1.599032310204893470e+01
6.985088052357299659e+01,5.361865139017009341e+00,1.599509854410031906e+01
7.089326676911852587e+01,5.806383412915855580e+00,1.594906775314363756e+01
7.182669990278300531e+01,6.433927266710885995e+00,1.582804317353618728e+01
7.267943384322698819e+01,7.163363247136703471e+00,1.573083987024904573e+01
7.348971349385828944e+01,7.934234531950239422e+00,1.569609264273235461e+01
7.426062871821839906e+01,8.728663873443053944e+00,1.574012728497648084e+01
7.505242813269813951e+01,9.481760637975542139e+00,1.582791199644669256e+01
7.585814208209798437e+01,1.020121358263959976e+01,1.593223556814017527e+01
7.668774132018205592e+01,1.088209039050039451e+01,1.599999999709968179e+01
7.759242847075203997e+01,1.143747257459764555e+01,1.608690928051595748e+01
7.857383341959918255e+01,1.180838519681854315e+01,1.621388274124237228e+01
7.960635358871346057e+01,1.197616452041144264e+01,1.629924408352522036e+01
8.065474424684711607e+01,1.200000000145113788e+01,1.632027750285092083e+01
8.170644114334926655e+01,1.204881517222153242e+01,1.628800149751813109e+01
8.276365597904050730e+01,1.215038229278522586e+01,1.623385137713063742e+01
8.383316782363289121e+01,1.224633001334157534e+01,1.617730500428777063e+01
8.491948152185868537e+01,1.230592356805699517e+01,1.613051553589417253e+01
8.602415896631927694e+01,1.233359369013357387e+01,1.613039317636062364e+01
8.713881433179315650e+01,1.233430230782926174e+01,1.624940830124826618e+01
8.821624367617046403e+01,1.235086927144312519e+01,1.659605687659181328e+01
8.922505294996715008e+01,1.243616150990634672e+01,1.709804001394023842e+01
9.020335446297620763e+01,1.254199721764745767e+01,1.763130713956721962e+01
9.116122312316348086e+01,1.266518127137729266e+01,1.817084369514813602e+01
9.210606046809883196e+01,1.281642969817003852e+01,1.869827012909438579e+01
9.305198612983132023e+01,1.300080006668844135e+01,1.918688151416149523e+01
9.400569569017427796e+01,1.319998878117893426e+01,1.963112655544098928e+01
9.497861277639702848e+01,1.340079710294382842e+01,2.001474382008863273e+01
9.597937346087219623e+01,1.358939380678630293e+01,2.030919948890377569e+01
9.701443770067172068e+01,1.375516604163548884e+01,2.047523170363137623e+01
9.808324112777951598e+01,1.382739163320573716e+01,2.051954072896975134e+01
9.917690942748944849e+01,1.380327257439813948e+01,2.052566768093454286e+01
1.002897679274839646e+02,1.366671148558755533e+01,2.055633519341414939e+01
1.014016938470277154e+02,1.339357135554600298e+01,2.067846931517066267e+01
1.024961121803682289e+02,1.303721332530766297e+01,2.093887022222398997e+01
1.035635488138753999e+02,1.266958025711653057e+01,2.135877924339843403e+01
1.046142503988481138e+02,1.237255393804438341e+01,2.191215305201184549e+01
1.056833375620744988e+02,1.218336576216129430e+01,2.251075801038598101e+01
1.068151569319975351e+02,1.212364181240761773e+01,2.304540233513645475e+01
1.079921271077412968e+02,1.225888064844296643e+01,2.348985423603819100e+01
1.091744837764805851e+02,1.258900616965929231e+01,2.383542397344972130e+01
1.104073246937860375e+02,1.288950784631753876e+01,2.402329208862927246e+01
1.116642228731393374e+02,1.313011468429736439e+01,2.420848576540451447e+01
1.129540823769465021e+02,1.328132006465646242e+01,2.430534948638157289e+01
1.142650097924675094e+02,1.337638015806264136e+01,2.431433913334882746e+01
1.155902225405118884e+02,1.343418365061216591e+01,2.421905374933018606e+01
1.169228384773221450e+02,1.348499981636479106e+01,2.401072268726052883e+01
1.182548726624744688e+02,1.355405337051608328e+01,2.368191633689561471e+01
1.195751208316331571e+02,1.366528232024832690e+01,2.322721828467257765e+01
1.208967738284381426e+02,1.383905290421540535e+01,2.271158091116039301e+01
1.222519257823780237e+02,1.407513057767027220e+01,2.223642454620672382e+01
1.236526550350776716e+02,1.435885562835462714e+01,2.187086880932140076e+01
1.250936135865251231e+02,1.466330527646480242e+01,2.166271493934094039e+01
1.265308957021117919e+02,1.499711719805584842e+01,2.144320860966115205e+01
