 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.41237865       6.84491563       0.04496299       0.03231983       0.45555545       0.57629544
       1.41237865       7.57547760       0.04573652       0.03262172       0.48120821       0.57136859
       1.41237865       8.30918744       0.04667716       0.03182657       0.51397769       0.49340771
       1.41237865       9.04641331       0.04621196       0.03168646       0.50581261       0.46586956
       1.41237865       9.78754500       0.04428645       0.03195644       0.50880051       0.55392170
       1.41237865      10.53299735       0.04010705       0.02874708       0.57901091       0.66366682
       1.41237865      11.28321415       0.03015378       0.01961530       0.64881974       0.69162011
       1.41237865      12.03867268       0.01585098       0.00872289       0.60679515       0.56848127
       1.41237865      12.79988912       0.00536272       0.00229080       0.39291574       0.25812393
       1.41237865      13.56742486       0.00128934       0.00038028       0.14204744       0.04601696
       1.41237865      14.34189413       0.00029465       0.00005837       0.03940197       0.00609326
       1.41237865      15.12397313       0.00007301       0.00000984       0.00927522       0.00069943
       1.41237865      15.91441117       0.00001703       0.00000119       0.00189059       0.00004080
       1.41237865      16.71404447       0.00000439       0.00000022       0.00063729       0.00000185
       1.41237865      17.52381324       0.00000136       0.00000008       0.00011755       0.00000018
       1.41237865      18.34478323       0.00000031       0.00000001       0.00000157       0.00000000
       1.41237865      19.17817336       0.00000008       0.00000001       0.00000014       0.00000000
       1.41237865      20.02539153       0.00000004       0.00000001       0.00000002       0.00000000
       1.41237865      20.88808183       0.00000002       0.00000001       0.00000000       0.00000000
       1.41237865      21.76818825       0.00000001       0.00000001       0.00000000       0.00000000
       1.41237865      22.66804224       0.00000001       0.00000001       0.00000000       0.00000000
       1.41237865      23.59048641       0.00000003       0.00000003       0.00000002       0.00000002
       1.41237865      24.53905465       0.00000004       0.00000004       0.00000018       0.00000028
       1.41237865      25.51824401       0.00000002       0.00000001       0.00000019       0.00000023
       1.41237865      26.53394354       0.00000000       0.00000000       0.00000004       0.00000004
       1.41237865      27.59414904       0.00000000       0.00000000       0.00000000       0.00000000
       1.41237865      28.71024132       0.00000000       0.00000000       0.00000000       0.00000000
       1.41237865      29.89949833       0.00000000       0.00000000       0.00000000       0.00000000
       1.41237865      31.19073836       0.00000000       0.00000000       0.00000000       0.00000000
       1.41237865      32.63992340       0.00000000       0.00000000       0.00000000       0.00000000
       1.41237865      34.39367796       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -34.39367796       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -32.63992340       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -31.19073836       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -29.89949833       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -28.71024132       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -27.59414904       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918     -26.53394354       0.00000000       0.00000000       0.00000003       0.00000003
       1.92528918     -25.51824401       0.00000001       0.00000001       0.00000013       0.00000017
       1.92528918     -24.53905465       0.00000003       0.00000003       0.00000013       0.00000020
       1.92528918     -23.59048641       0.00000003       0.00000002       0.00000001       0.00000002
       1.92528918     -22.66804224       0.00000001       0.00000001       0.00000000       0.00000000
       1.92528918     -21.76818825       0.00000001       0.00000001       0.00000000       0.00000000
       1.92528918     -20.88808183       0.00000002       0.00000001       0.00000000       0.00000000
       1.92528918     -20.02539153       0.00000004       0.00000001       0.00000002       0.00000000
       1.92528918     -19.17817336       0.00000007       0.00000000       0.00000008       0.00000000
       1.92528918     -18.34478323       0.00000028       0.00000001       0.00000135       0.00000000
       1.92528918     -17.52381324       0.00000122       0.00000007       0.00008160       0.00000011
       1.92528918     -16.71404447       0.00000389       0.00000019       0.00053485       0.00000198
       1.92528918     -15.91441117       0.00001466       0.00000094       0.00166755       0.00003582
       1.92528918     -15.12397313       0.00006236       0.00000800       0.00784452       0.00056928
       1.92528918     -14.34189413       0.00024703       0.00004709       0.03329899       0.00505902
       1.92528918     -13.56742486       0.00104746       0.00029392       0.11869296       0.03683327
       1.92528918     -12.79988912       0.00438160       0.00179502       0.34764304       0.21860411
       1.92528918     -12.03867268       0.01356529       0.00724544       0.58103870       0.53713868
       1.92528918     -11.28321415       0.02745256       0.01747907       0.65112865       0.69017248
       1.92528918     -10.53299735       0.03847547       0.02731941       0.59953889       0.68605173
       1.92528918      -9.78754500       0.04359402       0.03181307       0.52333310       0.59143125
       1.92528918      -9.04641331       0.04589641       0.03208556       0.50472281       0.48817796
       1.92528918      -8.30918744       0.04692457       0.03180662       0.51937045       0.46984514
       1.92528918      -7.57547760       0.04659699       0.03234301       0.51023094       0.53187556
       1.92528918      -6.84491563       0.04572110       0.03255287       0.48357875       0.57442777
       1.92528918      -6.11715203       0.04528152       0.03189887       0.47572691       0.56422804
       1.92528918      -5.39185338       0.04534377       0.03087608       0.49110174       0.52981263
       1.92528918      -4.66869995       0.04555109       0.02984125       0.51377820       0.48396674
       1.92528918      -3.94738370       0.04542065       0.02919895       0.51846773       0.45217263
       1.92528918      -3.22760631       0.04482576       0.02925285       0.50503560       0.47154094
       1.92528918      -2.50907747       0.04403978       0.02935863       0.50863533       0.53448578
       1.92528918      -1.79151327       0.04266117       0.02840820       0.53319116       0.58832075
       1.92528918      -1.07463467       0.04014747       0.02638365       0.53718288       0.59492208
       1.92528918      -0.35816608       0.03776952       0.02463316       0.51188888       0.56836703
       1.92528918       0.35816608       0.03776952       0.02463316       0.51188890       0.56836709
       1.92528918       1.07463467       0.04014748       0.02638365       0.53718292       0.59492219
       1.92528918       1.79151327       0.04266117       0.02840821       0.53319120       0.58832085
       1.92528918       2.50907747       0.04403978       0.02935863       0.50863535       0.53448585
       1.92528918       3.22760631       0.04482576       0.02925285       0.50503559       0.47154098
       1.92528918       3.94738370       0.04542065       0.02919896       0.51846771       0.45217259
       1.92528918       4.66869995       0.04555110       0.02984125       0.51377825       0.48396655
       1.92528918       5.39185338       0.04534377       0.03087608       0.49110184       0.52981239
       1.92528918       6.11715203       0.04528152       0.03189888       0.47572693       0.56422798
       1.92528918       6.84491563       0.04572110       0.03255287       0.48357869       0.57442795
       1.92528918       7.57547760       0.04659699       0.03234302       0.51023092       0.53187574
       1.92528918       8.30918744       0.04692457       0.03180662       0.51937044       0.46984520
       1.92528918       9.04641331       0.04589641       0.03208556       0.50472280       0.48817799
       1.92528918       9.78754500       0.04359401       0.03181307       0.52333314       0.59143131
       1.92528918      10.53299735       0.03847545       0.02731939       0.59953897       0.68605171
       1.92528918      11.28321415       0.02745254       0.01747905       0.65112857       0.69017224
       1.92528918      12.03867268       0.01356526       0.00724543       0.58103822       0.53713795
       1.92528918      12.79988912       0.00438158       0.00179501       0.34764218       0.21860325
       1.92528918      13.56742486       0.00104745       0.00029391       0.11869246       0.03683305
       1.92528918      14.34189413       0.00024703       0.00004709       0.03329881       0.00505899
       1.92528918      15.12397313       0.00006236       0.00000800       0.00784447       0.00056927
       1.92528918      15.91441117       0.00001466       0.00000094       0.00166754       0.00003582
       1.92528918      16.71404447       0.00000389       0.00000019       0.00053484       0.00000198
       1.92528918      17.52381324       0.00000122       0.00000007       0.00008160       0.00000011
       1.92528918      18.34478323       0.00000028       0.00000001       0.00000135       0.00000000
       1.92528918      19.17817336       0.00000007       0.00000000       0.00000008       0.00000000
       1.92528918      20.02539153       0.00000004       0.00000001       0.00000002       0.00000000
       1.92528918      20.88808183       0.00000002       0.00000001       0.00000000       0.00000000
       1.92528918      21.76818825       0.00000001       0.00000001       0.00000000       0.00000000
       1.92528918      22.66804224       0.00000001       0.00000001       0.00000000       0.00000000
       1.92528918      23.59048641       0.00000003       0.00000002       0.00000001       0.00000002
       1.92528918      24.53905465       0.00000003       0.00000003       0.00000013       0.00000020
       1.92528918      25.51824401       0.00000001       0.00000001       0.00000013       0.00000017
       1.92528918      26.53394354       0.00000000       0.00000000       0.00000003       0.00000003
       1.92528918      27.59414904       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918      28.71024132       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918      29.89949833       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918      31.19073836       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918      32.63992340       0.00000000       0.00000000       0.00000000       0.00000000
       1.92528918      34.39367796       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -34.39367796       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -32.63992340       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -31.19073836       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -29.89949833       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -28.71024132       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -27.59414904       0.00000000       0.00000000       0.00000000       0.00000000
       2.43918828     -26.53394354       0.00000000       0.00000000       0.00000002       0.00000002
       2.43918828     -25.51824401       0.00000001       0.00000001       0.00000007       0.00000010
       2.43918828     -24.53905465       0.00000002       0.00000002       0.00000005       0.00000009
       2.43918828     -23.59048641       0.00000002       0.00000001       0.00000000       0.00000000
       2.43918828     -22.66804224       0.00000001       0.00000000       0.00000000       0.00000000
       2.43918828     -21.76818825       0.00000001       0.00000001       0.00000000       0.00000000
       2.43918828     -20.88808183       0.00000002       0.00000000       0.00000000       0.00000000
       2.43918828     -20.02539153       0.00000004       0.00000001       0.00000003       0.00000000
       2.43918828     -19.17817336       0.00000006       0.00000000       0.00000007       0.00000000
       2.43918828     -18.34478323       0.00000024       0.00000000       0.00000116       0.00000000
       2.43918828     -17.52381324       0.00000106       0.00000006       0.00005533       0.00000007
       2.43918828     -16.71404447       0.00000333       0.00000017       0.00043971       0.00000188
       2.43918828     -15.91441117       0.00001206       0.00000072       0.00140634       0.00002012
       2.43918828     -15.12397313       0.00005072       0.00000609       0.00625577       0.00039057
       2.43918828     -14.34189413       0.00019726       0.00003570       0.02658189       0.00375080
       2.43918828     -13.56742486       0.00080186       0.00020990       0.09403155       0.02668901
       2.43918828     -12.79988912       0.00334283       0.00128598       0.29252873       0.16883156
       2.43918828     -12.03867268       0.01089690       0.00555252       0.54360931       0.48401218
       2.43918828     -11.28321415       0.02382568       0.01462586       0.65049779       0.67635534
       2.43918828     -10.53299735       0.03588605       0.02487040       0.62679141       0.70392814
       2.43918828      -9.78754500       0.04237945       0.03093446       0.55102441       0.63446254
       2.43918828      -9.04641331       0.04519878       0.03232174       0.50929345       0.53011615
       2.43918828      -8.30918744       0.04669338       0.03194100       0.51550254       0.46815454
       2.43918828      -7.57547760       0.04721788       0.03179970       0.52846766       0.47430237
       2.43918828      -6.84491563       0.04695604       0.03176992       0.52519828       0.49853558
       2.43918828      -6.11715203       0.04650254       0.03131666       0.51721296       0.49658230
       2.43918828      -5.39185338       0.04618388       0.03058863       0.51665319       0.47623550
       2.43918828      -4.66869995       0.04577069       0.02999800       0.51639789       0.46299411
       2.43918828      -3.94738370       0.04493080       0.02979454       0.50531123       0.47965748
       2.43918828      -3.22760631       0.04383503       0.02969338       0.49989871       0.53171439
       2.43918828      -2.50907747       0.04259709       0.02882499       0.52611101       0.59583740
       2.43918828      -1.79151327       0.04043713       0.02654823       0.56603078       0.63292752
       2.43918828      -1.07463467       0.03696908       0.02344441       0.56974586       0.62007584
       2.43918828      -0.35816608       0.03397342       0.02114404       0.53557061       0.57641967
       2.43918828       0.35816608       0.03397342       0.02114404       0.53557065       0.57641973
