 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.09020663       2.03302444   0.43268998E-01   0.27716141E-01   0.48942416E+00   0.49402564E+00
       1.09020663       2.84816685   0.43270794E-01   0.28215247E-01   0.48967014E+00   0.49851486E+00
       1.09020663       3.66526252   0.44165006E-01   0.29516892E-01   0.49366372E+00   0.51007362E+00
       1.09020663       4.48489961   0.44934811E-01   0.31312620E-01   0.48753970E+00   0.53626004E+00
       1.09020663       5.30768995   0.45172479E-01   0.32095276E-01   0.49308037E+00   0.53912571E+00
       1.09020663       6.13427558   0.45096106E-01   0.31664837E-01   0.50250589E+00   0.49791847E+00
       1.09020663       6.96533619   0.45200626E-01   0.32136962E-01   0.49634358E+00   0.49228963E+00
       1.09020663       7.80159770   0.46322359E-01   0.33701333E-01   0.51525744E+00   0.53385259E+00
       1.09020663       8.64384242   0.46940110E-01   0.34212635E-01   0.53495967E+00   0.51346728E+00
       1.09020663       9.49292107   0.45354545E-01   0.34219643E-01   0.50313686E+00   0.48320854E+00
       1.09020663      10.34976746   0.43073100E-01   0.34333733E-01   0.52054864E+00   0.56906597E+00
       1.09020663      11.21541656   0.37984021E-01   0.30004071E-01   0.63849037E+00   0.70341935E+00
       1.09020663      12.09102705   0.24394181E-01   0.17923225E-01   0.70618404E+00   0.74308185E+00
       1.09020663      12.97791004   0.89991429E-02   0.58643249E-02   0.58662889E+00   0.57487885E+00
       1.09020663      13.87756613   0.18387305E-02   0.98866841E-03   0.24664178E+00   0.17440096E+00
       1.09020663      14.79173429   0.28725164E-03   0.12159215E-03   0.49471794E-01   0.21377056E-01
       1.09020663      15.72245739   0.50964656E-04   0.18143372E-04   0.88620974E-02   0.26088283E-02
       1.09020663      16.67217246   0.79955039E-05   0.20989533E-05   0.96212628E-03   0.11337232E-03
       1.09020663      17.64383785   0.13719501E-05   0.27679148E-06   0.13037523E-03   0.70194790E-05
       1.09020663      18.64111846   0.38256736E-06   0.10630390E-06   0.95447289E-05   0.72289026E-06
       1.09020663      19.66866517   0.47452153E-07   0.12457363E-07   0.11058900E-07   0.25936875E-09
       1.09020663      20.73255563   0.15946903E-07   0.88815392E-08   0.31769573E-08   0.44900047E-09
       1.09020663      21.84102902   0.19561357E-07   0.11608438E-07   0.35308655E-08   0.12569731E-08
       1.09020663      23.00580021   0.22667263E-07   0.10620918E-07   0.45133953E-07   0.73954672E-08
       1.09020663      24.24464326   0.61416002E-08   0.25941965E-08   0.25157428E-07   0.33999484E-08
       1.09020663      25.58719662   0.42170852E-09   0.17668353E-09   0.26977679E-08   0.33401457E-09
       1.09020663      27.09102003   0.62182242E-11   0.27337924E-11   0.45970983E-09   0.10995422E-10
       1.09020663      28.90698629   0.90215054E-14   0.42788666E-14   0.30470222E-14   0.96328875E-14
       1.70995096     -28.90698629   0.20225134E-13   0.12653182E-13   0.32841269E-12   0.80447425E-11
       1.70995096     -27.09102003   0.14427996E-10   0.92756091E-11   0.12597138E-07   0.60768186E-09
       1.70995096     -25.58719662   0.96997939E-09   0.64130917E-09   0.16162565E-06   0.47780399E-07
       1.70995096     -24.24464326   0.13181754E-07   0.89662642E-08   0.10764033E-05   0.53461100E-06
       1.70995096     -23.00580021   0.40370023E-07   0.28010038E-07   0.74200958E-06   0.48669036E-06
       1.70995096     -21.84102902   0.17026771E-07   0.10841372E-07   0.30785428E-08   0.14742340E-08
       1.70995096     -20.73255563   0.77223245E-08   0.78479389E-08   0.23855547E-09   0.53937896E-09
       1.70995096     -19.66866517   0.75240085E-08   0.64329704E-08   0.28900135E-10   0.37355946E-10
       1.70995096     -18.64111846   0.37124985E-07   0.12286995E-07   0.19006112E-07   0.10994551E-08
       1.70995096     -17.64383785   0.61017909E-07   0.50628378E-08   0.74863963E-07   0.33681807E-10
       1.70995096     -16.67217246   0.36093670E-06   0.40842644E-07   0.58235197E-05   0.10008400E-07
       1.70995096     -15.72245739   0.17968437E-05   0.28065486E-06   0.23334062E-03   0.73311966E-05
       1.70995096     -14.79173429   0.73284515E-05   0.11142912E-05   0.92893750E-03   0.63952898E-04
       1.70995096     -13.87756613   0.39728831E-04   0.92037101E-05   0.58725691E-02   0.88349894E-03
       1.70995096     -12.97791004   0.20032313E-03   0.61791940E-04   0.34527782E-01   0.10282211E-01
       1.70995096     -12.09102705   0.10629270E-02   0.43496859E-03   0.14893461E+00   0.71385271E-01
       1.70995096     -11.21541656   0.52921202E-02   0.28526951E-02   0.44801288E+00   0.37330401E+00
