Q20	Q30	M_22	M_32	M_33	EHFB	isInterpolated
204.0	56.0	0.004425	-0.00258	0.008559	-1859.712501	False
204.0	60.0	0.00282	-0.003038	0.01017	-1865.471294	False
208.0	0.0	0.003298	-2.729e-09	0.008563	-1879.545915	False
208.0	4.0	0.003668	-0.0003538	0.01051	-1879.784213	False
208.0	8.0	0.00363	-0.0008069	0.01017	-1881.566621	False
208.0	12.0	0.003981	-0.001231	0.009247	-1883.711479	False
208.0	16.0	0.005098	-0.00184	0.009387	-1885.498136	False
208.0	20.0	0.004667	-0.002105	0.009172	-1885.331062	False
208.0	24.0	0.004445	-0.002614	0.009209	-1883.451517	False
208.0	28.0	0.004186	-0.003103	0.009251	-1879.921822	False
208.0	32.0	0.004139	-0.003225	0.009058	-1876.812811	False
208.0	36.0	0.004	-0.003355	0.009117	-1873.611418	False
208.0	40.0	0.00443	-0.003332	0.009292	-1870.35489	False
208.0	44.0	0.003731	-0.003226	0.009053	-1867.26463	False
208.0	48.0	0.003736	-0.003459	0.009003	-1864.080506	False
208.0	52.0	0.004398	-0.00381	0.009229	-1861.482717	False
208.0	56.0	0.004548	-0.002628	0.008424	-1860.124423	False
208.0	60.0	0.003466	-0.00166	0.01086	-1864.450827	False
212.0	0.0	0.003257	-6.582e-09	0.008289	-1879.748545	False
212.0	4.0	0.003684	-0.0003711	0.01045	-1879.933829	False
212.0	8.0	0.003584	-0.0007743	0.01005	-1881.638135	False
212.0	12.0	0.003644	-0.001088	0.008948	-1883.712809	False
212.0	16.0	0.004513	-0.001632	0.00912	-1885.640641	False
212.0	20.0	0.00444	-0.002014	0.008954	-1885.752479	False
212.0	24.0	0.004437	-0.002537	0.00897	-1884.225533	False
212.0	28.0	0.004185	-0.002983	0.008935	-1880.870572	False
212.0	32.0	0.004098	-0.003199	0.008928	-1877.647876	False
212.0	36.0	0.003961	-0.003264	0.008784	-1874.587865	False
212.0	40.0	0.004243	-0.003285	0.009124	-1871.363356	False
212.0	44.0	0.00401	-0.003203	0.008932	-1868.344967	False
212.0	48.0	0.003443	-0.003251	0.00883	-1865.224072	False
212.0	52.0	0.004217	-0.003702	0.008998	-1862.399439	False
212.0	56.0	0.004616	-0.002971	0.008608	-1860.603572	False
212.0	60.0	0.004445	-0.002476	0.008161	-1860.022056	False
216.0	0.0	0.003114	4.023e-09	0.00801	-1879.957835	False
216.0	4.0	0.003697	-0.0003881	0.01039	-1880.097426	False
216.0	8.0	0.00359	-0.0007594	0.009977	-1881.730506	False
216.0	12.0	0.00346	-0.001022	0.008679	-1883.679983	False
216.0	16.0	0.004135	-0.001504	0.008895	-1885.720428	False
216.0	20.0	0.004285	-0.001964	0.008772	-1886.109083	False
216.0	24.0	0.004428	-0.002485	0.008769	-1884.913993	False
216.0	28.0	0.004201	-0.002892	0.008683	-1881.827648	False
216.0	32.0	0.004052	-0.003156	0.008732	-1878.51151	False
216.0	36.0	0.003945	-0.003205	0.008549	-1875.5268	False
216.0	40.0	0.004084	-0.003271	0.008884	-1872.370627	False
216.0	44.0	0.004224	-0.003189	0.008826	-1869.433805	False
216.0	48.0	0.003342	-0.003131	0.008666	-1866.381858	False
216.0	52.0	0.00389	-0.003475	0.008736	-1863.411789	False
216.0	56.0	0.004441	-0.003585	0.008893	-1861.256757	False
216.0	60.0	0.003542	-0.003683	0.01377	-1864.300491	False
220.0	0.0	0.003461	4.928e-09	0.01063	-1879.715968	False
220.0	4.0	0.003673	-0.000399	0.0103	-1880.294306	False
220.0	8.0	0.00358	-0.0007594	0.009879	-1881.879375	False
220.0	12.0	0.003338	-0.0009907	0.008409	-1883.642654	False
220.0	16.0	0.003853	-0.001415	0.008682	-1885.75427	False
220.0	20.0	0.004186	-0.001932	0.00861	-1886.426145	False
220.0	24.0	0.004395	-0.002439	0.008588	-1885.511413	False
220.0	28.0	0.004226	-0.002832	0.008502	-1882.743189	False
220.0	32.0	0.00401	-0.003068	0.00844	-1879.385908	False
220.0	36.0	0.003894	-0.003147	0.008369	-1876.456003	False
220.0	40.0	0.003993	-0.003233	0.008576	-1873.360585	False
220.0	44.0	0.004309	-0.003223	0.008759	-1870.479132	False
220.0	48.0	0.00351	-0.003158	0.008563	-1867.485518	False
220.0	52.0	0.00352	-0.00324	0.008521	-1864.470581	False
220.0	56.0	0.003649	-0.003158	0.01381	-1864.540267	False
220.0	60.0	0.003335	-0.003267	0.01263	-1865.396498	False
224.0	0.0	0.003409	-1.826e-08	0.01048	-1879.940627	False
224.0	4.0	0.003626	-0.0004048	0.01019	-1880.508136	False
224.0	8.0	0.003566	-0.0007684	0.009785	-1882.054177	False
224.0	12.0	0.003233	-0.0009675	0.008134	-1883.612159	False
224.0	16.0	0.003659	-0.001357	0.00848	-1885.760263	False
224.0	20.0	0.00414	-0.001907	0.008466	-1886.71654	False
224.0	24.0	0.004337	-0.002381	0.008407	-1886.059198	False
224.0	28.0	0.004239	-0.002788	0.008361	-1883.609013	False
224.0	32.0	0.003959	-0.002961	0.008129	-1880.272299	False
224.0	36.0	0.00384	-0.00309	0.008204	-1877.37975	False
224.0	40.0	0.003888	-0.003135	0.008233	-1874.365116	False
224.0	44.0	0.004295	-0.003244	0.008638	-1871.523383	False
224.0	48.0	0.00383	-0.003287	0.008525	-1868.572946	False
224.0	52.0	0.003937	-0.00454	0.01549	-1866.004585	False
224.0	56.0	0.004218	-0.005315	0.01658	-1865.537423	False
224.0	60.0	0.003287	-0.003098	0.01223	-1866.562309	False
228.0	0.0	0.003353	-4.781e-09	0.01034	-1880.17778	False
228.0	4.0	0.003565	-0.0004043	0.01009	-1880.729363	False
228.0	8.0	0.003541	-0.0007815	0.00969	-1882.247864	False
228.0	12.0	0.003113	-0.0009292	0.007849	-1883.602538	False
228.0	16.0	0.003516	-0.001312	0.008289	-1885.733831	False
228.0	20.0	0.004107	-0.00188	0.008334	-1886.966264	False
228.0	24.0	0.004288	-0.002315	0.008237	-1886.557426	False
228.0	28.0	0.004233	-0.002747	0.008233	-1884.428975	False
228.0	32.0	0.003916	-0.002872	0.00788	-1881.13302	False
228.0	36.0	0.003801	-0.003017	0.007992	-1878.305798	False
228.0	40.0	0.003782	-0.003027	0.00796	-1875.347508	False
228.0	44.0	0.004173	-0.003162	0.008392	-1872.576834	False
228.0	48.0	0.004104	-0.003403	0.008479	-1869.669776	False
228.0	52.0	0.003399	-0.00319	0.008334	-1866.642769	False
228.0	56.0	0.004219	-0.003723	0.01647	-1867.473974	False
228.0	60.0	0.003356	-0.003085	0.01247	-1867.786253	False
232.0	0.0	0.0033	-7.577e-10	0.01022	-1880.418519	False
232.0	4.0	0.003486	-0.0004016	0.009969	-1880.972324	False
232.0	8.0	0.003506	-0.000795	0.009594	-1882.455142	False
232.0	12.0	0.002975	-0.0008729	0.007549	-1883.627133	False
232.0	16.0	0.003388	-0.001271	0.0081	-1885.703083	False
232.0	20.0	0.004046	-0.001844	0.0082	-1887.175987	False
232.0	24.0	0.004237	-0.002246	0.008082	-1887.021279	False
232.0	28.0	0.004222	-0.002705	0.008099	-1885.205843	False
232.0	32.0	0.003847	-0.002787	0.007689	-1881.953141	False
232.0	36.0	0.003769	-0.002916	0.007724	-1879.234396	False
232.0	40.0	0.003687	-0.002945	0.00776	-1876.320316	False
232.0	44.0	0.003982	-0.002988	0.008068	-1873.620262	False
232.0	48.0	0.004187	-0.003367	0.008324	-1870.789602	False
232.0	52.0	0.003689	-0.003377	0.008321	-1867.770587	False
232.0	56.0	0.004338	-0.005742	0.01769	-1869.103062	False
232.0	60.0	0.003501	-0.00317	0.01304	-1869.124013	False
236.0	0.0	0.003223	-1.024e-08	0.01007	-1880.687431	False
236.0	4.0	0.003382	-0.0003957	0.00983	-1881.235682	False
236.0	8.0	0.003439	-0.0008077	0.009468	-1882.690176	False
236.0	12.0	0.002837	-0.0008053	0.007239	-1883.69583	False
236.0	16.0	0.003273	-0.001231	0.007929	-1885.658947	False
236.0	20.0	0.00392	-0.001787	0.008046	-1887.346641	False
236.0	24.0	0.004138	-0.002167	0.007914	-1887.462361	False
236.0	28.0	0.004181	-0.002636	0.00793	-1885.949662	False
236.0	32.0	0.003737	-0.002696	0.007545	-1882.741629	False
236.0	36.0	0.003709	-0.002788	0.007437	-1880.157111	False
236.0	40.0	0.003619	-0.002896	0.007593	-1877.286391	False
236.0	44.0	0.003782	-0.002795	0.007729	-1874.664051	False
236.0	48.0	0.004092	-0.003179	0.008057	-1871.921599	False
236.0	52.0	0.003877	-0.003456	0.008228	-1868.91112	False
236.0	56.0	0.0038	-0.004544	0.01475	-1870.678978	False
236.0	60.0	0.003712	-0.003326	0.01399	-1870.49023	False
240.0	0.0	0.003166	-2.489e-08	0.009956	-1880.953004	False
240.0	4.0	0.003304	-0.0003883	0.009726	-1881.479237	False
240.0	8.0	0.003388	-0.0008171	0.009367	-1882.909355	False
240.0	12.0	0.002731	-0.0007393	0.006932	-1883.807924	False
240.0	16.0	0.003223	-0.00122	0.007905	-1885.623058	False
240.0	20.0	0.003769	-0.001724	0.007893	-1887.478237	False
240.0	24.0	0.004056	-0.00211	0.007782	-1887.847105	False
240.0	28.0	0.004141	-0.002555	0.007754	-1886.65235	False
240.0	32.0	0.003683	-0.002658	0.007512	-1883.559763	False
240.0	36.0	0.003636	-0.00267	0.007206	-1881.042985	False
240.0	40.0	0.003573	-0.002842	0.007401	-1878.284901	False
240.0	44.0	0.003626	-0.002667	0.007475	-1875.680134	False
240.0	48.0	0.003954	-0.00295	0.007774	-1873.061516	False
240.0	52.0	0.003835	-0.003327	0.007992	-1870.10339	False
240.0	56.0	0.003573	-0.004028	0.0135	-1872.032944	False
240.0	60.0	0.003961	-0.003624	0.01513	-1871.941259	False
244.0	0.0	0.003109	-9.777e-09	0.009844	-1881.223335	False
244.0	4.0	0.003212	-0.0003788	0.009611	-1881.722152	False
244.0	8.0	0.003331	-0.0008223	0.00926	-1883.116779	False
244.0	12.0	0.002668	-0.0006785	0.006646	-1883.941504	False
244.0	16.0	0.003114289472742282	-0.001143228432378074	0.007406477031973502	-1885.706256196674	True
244.0	20.0	0.003633	-0.001667	0.007763	-1887.539034	False
244.0	24.0	0.003966	-0.002063	0.007661	-1888.167382	False
244.0	28.0	0.004098	-0.002461	0.007581	-1887.288049	False
244.0	32.0	0.003719	-0.002653	0.00747	-1884.436979	False
244.0	36.0	0.00353	-0.002558	0.00702	-1881.85789	False
244.0	40.0	0.003517	-0.002753	0.00716	-1879.272879	False
244.0	44.0	0.003487	-0.002592	0.007276	-1876.637529	False
244.0	48.0	0.003817	-0.00275	0.007514	-1874.183753	False
244.0	52.0	0.003727	-0.003125	0.00771	-1871.313071	False
244.0	56.0	0.003539	-0.003711	0.01298	-1873.123705	False
244.0	60.0	0.004154	-0.005256	0.01647	-1873.490571	False
248.0	0.0	0.003078	4.707e-08	0.009761	-1881.523006	False
248.0	4.0	0.003129	-0.0003706	0.009503	-1881.999193	False
248.0	8.0	0.003262	-0.0008242	0.009133	-1883.359574	False
248.0	12.0	0.003846	-0.001266	0.008868	-1884.959445	False
248.0	16.0	0.003446	-0.001294	0.008296	-1885.995981	False
248.0	20.0	0.003487	-0.001614	0.007628	-1887.609229	False
248.0	24.0	0.004021	-0.00174	0.00823	-1887.748429	False
248.0	28.0	0.004392	-0.00237	0.008308	-1887.246244	False
248.0	32.0	0.003771	-0.002623	0.007362	-1885.339669	False
248.0	36.0	0.0034	-0.002459	0.006879	-1882.614773	False
248.0	40.0	0.003454	-0.002652	0.006934	-1880.238123	False
248.0	44.0	0.003375	-0.002567	0.007116	-1877.565183	False
248.0	48.0	0.003702	-0.002605	0.007318	-1875.269561	False
248.0	52.0	0.003686	-0.002958	0.00748	-1872.510893	False
248.0	56.0	0.008941	0.001834	0.01833	-1874.073032	False
248.0	60.0	0.003667	-0.004498	0.01399	-1875.047307	False
252.0	0.0	0.003102	-1.227e-07	0.009708	-1881.861171	False
252.0	4.0	0.003049	-0.0003621	0.009398	-1882.300471	False
252.0	8.0	0.003185	-0.0008222	0.008995	-1883.610236	False
252.0	12.0	0.003732	-0.001242	0.00873	-1885.225018	False
252.0	16.0	0.0035520733281803885	-0.0014118874998097497	0.008289369493496679	-1886.498938497139	True
252.0	20.0	0.003364	-0.001575	0.007519	-1887.675347	False
252.0	24.0	0.003831	-0.001607	0.008068	-1887.956072	False
252.0	28.0	0.004215	-0.002191	0.008043	-1887.847341	False
252.0	32.0	0.003783	-0.002551	0.007215	-1886.206238	False
252.0	36.0	0.003273	-0.00239	0.006786	-1883.327253	False
252.0	40.0	0.003377	-0.002557	0.006757	-1881.127647	False
252.0	44.0	0.003334	-0.002591	0.006978	-1878.473397	False
252.0	48.0	0.003567	-0.002503	0.007165	-1876.283559	False
252.0	52.0	0.003687	-0.002815	0.0073	-1873.670981	False
252.0	56.0	0.009284	0.002596	0.01918	-1875.009709	False
252.0	60.0	0.00344	-0.003988	0.01278	-1876.386435	False
256.0	0.0	0.003049	1.227e-09	0.005629	-1884.189143	False
256.0	4.0	0.002848	-0.0002365	0.005771	-1884.123161	False
256.0	8.0	0.002559	-0.0003724	0.005883	-1884.273753	False
256.0	12.0	0.003607	-0.001213	0.008584	-1885.500018	False
256.0	16.0	0.003435	-0.001305	0.008264	-1886.671974	False
256.0	20.0	0.003312	-0.001581	0.007516	-1887.768735	False
256.0	24.0	0.003662	-0.00149	0.00795	-1888.095728	False
256.0	28.0	0.004027	-0.002011	0.007821	-1888.356492	False
256.0	32.0	0.003748	-0.002447	0.007055	-1887.04037	False
256.0	36.0	0.00318	-0.002346	0.006715	-1884.071524	False
256.0	40.0	0.00329	-0.002476	0.006629	-1881.961516	False
256.0	44.0	0.00332	-0.002572	0.006755	-1879.415932	False
256.0	48.0	0.003398	-0.002421	0.007003	-1877.251043	False
256.0	52.0	0.003671	-0.002669	0.007144	-1874.813707	False
256.0	56.0	0.008006	0.001582	0.01805	-1875.947122	False
256.0	60.0	0.003324	-0.00376	0.01221	-1877.477671	False
260.0	0.0	0.00307	4.048e-10	0.005492	-1884.695111	False
260.0	4.0	0.002874	-0.0002036	0.005596	-1884.55113	False
260.0	8.0	0.002526	-0.0003796	0.005758	-1884.563351	False
260.0	12.0	0.00348	-0.001184	0.008442	-1885.770363	False
260.0	16.0	0.003412	-0.001312	0.008211	-1887.028111	False
260.0	20.0	0.003323	-0.001609	0.007652	-1887.928403	False
260.0	24.0	0.003502	-0.001383	0.007876	-1888.173891	False
260.0	28.0	0.003849	-0.001844	0.007643	-1888.760951	False
260.0	32.0	0.004136	-0.002393	0.007898	-1886.938204	False
260.0	36.0	0.003128	-0.002302	0.006649	-1884.846564	False
260.0	40.0	0.00321	-0.002411	0.006534	-1882.744944	False
260.0	44.0	0.003271	-0.002502	0.006522	-1880.339049	False
260.0	48.0	0.003238	-0.002376	0.006855	-1878.144532	False
260.0	52.0	0.003608	-0.002526	0.007015	-1875.894005	False
260.0	56.0	0.005686	-0.0006516	0.0154	-1876.882163	False
260.0	60.0	0.007855	0.0008187	0.01637	-1878.391157	False
264.0	0.0	0.003046	1.068e-09	0.005356	-1885.165195	False
264.0	4.0	0.002869	-0.0001746	0.005422	-1884.979239	False
264.0	8.0	0.002519	-0.0003918	0.005643	-1884.848461	False
264.0	12.0	0.003357	-0.001155	0.008306	-1886.037983	False
264.0	16.0	0.00337	-0.001317	0.008129	-1887.38821	False
264.0	20.0	0.003357	-0.001615	0.007771	-1888.19722	False
264.0	24.0	0.003351	-0.001283	0.007867	-1888.208681	False
264.0	28.0	0.003681	-0.001692	0.007494	-1889.083786	False
264.0	32.0	0.003967	-0.002229	0.007678	-1887.746742	False
264.0	36.0	0.003117	-0.002269	0.006616	-1885.66015	False
264.0	40.0	0.003178	-0.002376	0.006465	-1883.492555	False
264.0	44.0	0.003209	-0.002438	0.006356	-1881.221448	False
264.0	48.0	0.003144	-0.002377	0.006737	-1878.996195	False
264.0	52.0	0.003478	-0.002396	0.006881	-1876.922343	False
264.0	56.0	0.004513	-0.001726	0.01395	-1877.758099	False
264.0	60.0	0.008812	0.002168	0.01777	-1879.289816	False
268.0	0.0	0.002984	-2.35e-09	0.005225	-1885.608369	False
268.0	4.0	0.002832	-0.0001552	0.005264	-1885.395374	False
268.0	8.0	0.002526	-0.0004049	0.005542	-1885.107626	False
268.0	12.0	0.003234	-0.001126	0.00817	-1886.311028	False
268.0	16.0	0.003319	-0.001318	0.00803	-1887.734148	False
268.0	20.0	0.003391	-0.001615	0.007821	-1888.544288	False
268.0	24.0	0.003472	-0.001853	0.007047	-1889.604662	False
268.0	28.0	0.00354	-0.001554	0.007369	-1889.328718	False
268.0	32.0	0.003811	-0.002091	0.007511	-1888.447854	False
268.0	36.0	0.003147	-0.002278	0.006618	-1886.51946	False
268.0	40.0	0.003173	-0.002354	0.006393	-1884.224884	False
268.0	44.0	0.003151	-0.002402	0.006264	-1882.051902	False
268.0	48.0	0.003091	-0.002341	0.006516	-1879.841611	False
268.0	52.0	0.003307	-0.002294	0.006734	-1877.885093	False
268.0	56.0	0.004707	-0.001259	0.01421	-1878.602386	False
268.0	60.0	0.008033	0.001701	0.01729	-1880.181414	False
272.0	0.0	0.002904	-1.526e-09	0.005105	-1886.028837	False
272.0	4.0	0.003195	-0.001904	0.01579	-1886.978937	False
272.0	8.0	0.003415	-0.002774	0.01436	-1883.75186	False
272.0	12.0	0.003115	-0.001099	0.008038	-1886.588875	False
272.0	16.0	0.003254	-0.001314	0.007914	-1888.06841	False
272.0	20.0	0.003418	-0.001618	0.007824	-1888.928572	False
272.0	24.0	0.003411	-0.00182	0.007046	-1889.882079	False
272.0	28.0	0.00342	-0.001427	0.007263	-1889.511566	False
272.0	32.0	0.003672	-0.001973	0.007382	-1889.043428	False
272.0	36.0	0.003191	-0.002285	0.006598	-1887.38189	False
272.0	40.0	0.00316	-0.002334	0.006312	-1884.935488	False
272.0	44.0	0.003121	-0.002393	0.00621	-1882.849306	False
272.0	48.0	0.00304	-0.002251	0.006202	-1880.666609	False
272.0	52.0	0.003159	-0.002257	0.006621	-1878.779355	False
272.0	56.0	0.004627	-0.001112	0.01421	-1879.416906	False
272.0	60.0	0.006239	6.115e-05	0.01541	-1881.066407	False
276.0	0.0	0.002808	2.229e-09	0.004997	-1886.442297	False
276.0	4.0	0.003158	-0.001908	0.01567	-1888.596865	False
276.0	8.0	0.003477	-0.003063	0.01509	-1885.430633	False
276.0	12.0	0.003017	-0.001076	0.007924	-1886.858913	False
276.0	16.0	0.003184	-0.001307	0.007793	-1888.383557	False
276.0	20.0	0.003442	-0.001625	0.007801	-1889.320035	False
276.0	24.0	0.003346	-0.001773	0.007058	-1890.192927	False
276.0	28.0	0.003322	-0.001313	0.0072	-1889.640916	False
276.0	32.0	0.003559	-0.001858	0.007276	-1889.538822	False
276.0	36.0	0.003239	-0.002281	0.006567	-1888.209484	False
276.0	40.0	0.00313	-0.002318	0.006236	-1885.609663	False
276.0	44.0	0.003138	-0.002399	0.006165	-1883.607421	False
276.0	48.0	0.002991	-0.002184	0.005965	-1881.464019	False
276.0	52.0	0.003081	-0.002273	0.006531	-1879.622628	False
276.0	56.0	0.004344	-0.001196	0.01396	-1880.239093	False
276.0	60.0	0.00443	-0.001686	0.01327	-1881.924895	False
280.0	0.0	0.002956	6.041e-09	0.01488	-1891.350144	False
280.0	4.0	0.003118	-0.001899	0.0155	-1890.197274	False
280.0	8.0	0.002199	0.0004424	0.008757	-1888.42615	False
280.0	12.0	0.0024138151505950223	-0.00021553117599576455	0.00704883801627465	-1887.2567532787557	True
280.0	16.0	0.003103	-0.001292	0.00766	-1888.688975	False
280.0	20.0	0.003431	-0.001616	0.007728	-1889.719577	False
280.0	24.0	0.003281	-0.001705	0.007044	-1890.549351	False
280.0	28.0	0.003251	-0.001746	0.006729	-1891.04779	False
280.0	32.0	0.003461	-0.001719	0.007177	-1889.954819	False
280.0	36.0	0.003828	-0.002374	0.007639	-1887.81457	False
280.0	40.0	0.003074	-0.002311	0.006193	-1886.256393	False
280.0	44.0	0.003164	-0.002392	0.006097	-1884.335701	False
280.0	48.0	0.002957	-0.002179	0.005862	-1882.214898	False
280.0	52.0	0.003045	-0.00225	0.006332	-1880.418908	False
280.0	56.0	0.004038	-0.001328	0.01365	-1881.068608	False
280.0	60.0	0.004366	-0.001537	0.01323	-1882.721833	False
284.0	0.0	0.002916	-7.229e-09	0.01462	-1892.889569	False
284.0	4.0	0.003075	-0.001879	0.01528	-1891.779012	False
284.0	8.0	0.002158	0.0004637	0.008545	-1890.092476	False
284.0	12.0	0.002011	-0.0003194	0.007505	-1886.846405	False
284.0	16.0	0.003031	-0.00128	0.00754	-1888.976386	False
284.0	20.0	0.003417	-0.001605	0.007646	-1890.100946	False
284.0	24.0	0.003229	-0.001626	0.007006	-1890.936526	False
284.0	28.0	0.003204	-0.001713	0.006723	-1891.482431	False
284.0	32.0	0.003419	-0.001566	0.007114	-1890.304299	False
284.0	36.0	0.003832	-0.002312	0.007576	-1888.622189	False
284.0	40.0	0.003014	-0.002302	0.00628	-1886.907937	False
284.0	44.0	0.00319	-0.002372	0.006017	-1885.014064	False
284.0	48.0	0.002962	-0.002223	0.005835	-1882.947342	False
284.0	52.0	0.002996	-0.002152	0.006007	-1881.194363	False
284.0	56.0	0.003756	-0.001458	0.01327	-1881.924254	False
284.0	60.0	0.004449	-0.001209	0.01341	-1883.508905	False
288.0	0.0	0.002879	2.099e-08	0.01437	-1894.405022	False
288.0	4.0	0.003042	-0.001865	0.01509	-1893.328217	False
288.0	8.0	0.002118	0.0004803	0.008339	-1891.732562	False
288.0	12.0	0.001954	-0.0002928	0.007433	-1888.567298	False
288.0	16.0	0.002958	-0.001265	0.007421	-1889.256648	False
288.0	20.0	0.003373	-0.001576	0.00753	-1890.476808	False
288.0	24.0	0.003175	-0.001537	0.006948	-1891.338354	False
288.0	28.0	0.00314	-0.001666	0.006659	-1891.931794	False
288.0	32.0	0.003405	-0.001398	0.007098	-1890.611641	False
288.0	36.0	0.003833	-0.002227	0.007513	-1889.329159	False
288.0	40.0	0.003053	-0.002322	0.006453	-1887.684129	False
288.0	44.0	0.003196	-0.002343	0.005942	-1885.644046	False
288.0	48.0	0.002978	-0.002266	0.005801	-1883.676668	False
288.0	52.0	0.002933	-0.002068	0.005742	-1881.928142	False
288.0	56.0	0.003487	-0.001613	0.01281	-1882.795742	False
288.0	60.0	0.004262	-0.001198	0.01328	-1884.285813	False
292.0	0.0	0.002836	-2.034e-08	0.01408	-1895.901852	False
292.0	4.0	0.002995	-0.001828	0.01481	-1894.864674	False
292.0	8.0	0.002083	0.0004966	0.00815	-1893.33211	False
292.0	12.0	0.001913	-0.000268	0.007379	-1890.253339	False
292.0	16.0	0.005815	-0.008177	0.0226	-1886.010696	False
292.0	20.0	0.003318	-0.001541	0.007405	-1890.830341	False
292.0	24.0	0.003118	-0.001446	0.006876	-1891.748416	False
292.0	28.0	0.003081	-0.001616	0.00656	-1892.384717	False
292.0	32.0	0.003418	-0.001264	0.007165	-1890.896035	False
292.0	36.0	0.003827	-0.002109	0.00744	-1889.957839	False
292.0	40.0	0.003153	-0.002352	0.006433	-1888.529258	False
292.0	44.0	0.003165	-0.002321	0.005902	-1886.235113	False
292.0	48.0	0.002974	-0.002276	0.005732	-1884.400268	False
292.0	52.0	0.002864	-0.002037	0.005609	-1882.625072	False
292.0	56.0	0.00323	-0.001765	0.01226	-1883.699688	False
292.0	60.0	0.004002	-0.00127	0.01305	-1885.080424	False
296.0	0.0	0.002786	-5.715e-08	0.01375	-1897.387835	False
296.0	4.0	0.00294	-0.001776	0.01446	-1896.38794	False
296.0	8.0	0.002049	0.0005094	0.007962	-1894.903362	False
296.0	12.0	0.001876	-0.0002411	0.007306	-1891.926081	False
296.0	16.0	0.00597	-0.008498	0.02313	-1887.747232	False
296.0	20.0	0.003246	-0.001496	0.00727	-1891.163568	False
296.0	24.0	0.003058	-0.001353	0.006798	-1892.154067	False
296.0	28.0	0.003041	-0.001564	0.006454	-1892.837413	False
296.0	32.0	0.00345	-0.00119	0.007364	-1891.153603	False
296.0	36.0	0.003821	-0.001968	0.00737	-1890.520988	False
296.0	40.0	0.003267	-0.002352	0.006345	-1889.364561	False
296.0	44.0	0.0031	-0.002335	0.005932	-1886.788015	False
296.0	48.0	0.002965	-0.002268	0.005659	-1885.072985	False
296.0	52.0	0.002801	-0.002043	0.005542	-1883.303956	False
296.0	56.0	0.003012	-0.001893	0.01171	-1884.609406	False
296.0	60.0	0.003742	-0.001357	0.01274	-1885.89884	False
300.0	0.0	0.002742	3.036e-08	0.01345	-1898.843018	False
300.0	4.0	0.002889	-0.001725	0.01413	-1897.879121	False
300.0	8.0	0.002014	0.0005226	0.007772	-1896.447501	False
300.0	12.0	0.001845	-0.0002171	0.00723	-1893.564903	False
300.0	16.0	0.006082	-0.008725	0.02349	-1889.443704	False
300.0	20.0	0.003148	-0.001439	0.007121	-1891.482318	False
300.0	24.0	0.003001	-0.001267	0.006723	-1892.544644	False
300.0	28.0	0.003014	-0.001507	0.006358	-1893.280004	False
300.0	32.0	0.003459	-0.001138	0.008083	-1891.399945	False
300.0	36.0	0.003851	-0.001845	0.007339	-1891.026521	False
300.0	40.0	0.003381	-0.002321	0.006191	-1890.184294	False
300.0	44.0	0.002968	-0.002361	0.006007	-1887.352995	False
300.0	48.0	0.002937	-0.002245	0.005598	-1885.708447	False
300.0	52.0	0.00275	-0.002056	0.005463	-1883.982633	False
300.0	56.0	0.002833	-0.001964	0.01118	-1885.547027	False
300.0	60.0	0.003509	-0.001467	0.01242	-1886.711685	False
304.0	0.0	0.002696	3.01e-08	0.01315	-1900.276574	False
304.0	4.0	0.002837	-0.001669	0.01379	-1899.348254	False
304.0	8.0	0.001982	0.0005338	0.007593	-1897.960137	False
304.0	12.0	0.001815	-0.0001899	0.007147	-1895.184956	False
304.0	16.0	0.006182	-0.008919	0.02376	-1891.114644	False
304.0	20.0	0.003048	-0.001382	0.006984	-1891.778365	False
304.0	24.0	0.002938	-0.001186	0.006639	-1892.926196	False
304.0	28.0	0.002976	-0.001438	0.006268	-1893.713574	False
304.0	32.0	0.003221	-0.00162	0.006411	-1893.630465	False
304.0	36.0	0.003907	-0.001764	0.007355	-1891.486827	False
304.0	40.0	0.0035	-0.002287	0.006028	-1890.979986	False
304.0	44.0	0.002924	-0.002334	0.006331	-1888.065483	False
304.0	48.0	0.002921	-0.002235	0.005603	-1886.279707	False
304.0	52.0	0.002719	-0.002063	0.005364	-1884.653036	False
304.0	56.0	0.002697	-0.00199	0.01073	-1886.489262	False
304.0	60.0	0.003266	-0.001598	0.01195	-1887.554391	False
308.0	0.0	0.002653	-1.894e-08	0.01285	-1901.676791	False
308.0	4.0	0.002784	-0.001608	0.01344	-1900.784311	False
308.0	8.0	0.001952	0.0005493	0.007422	-1899.432747	False
308.0	12.0	0.001791	-0.000164	0.007071	-1896.756704	False
308.0	16.0	0.004265	-0.004901	0.01633	-1892.768472	False
308.0	20.0	0.002226	-0.001836	0.009374	-1889.163729	False
308.0	24.0	0.002899	-0.001117	0.006577	-1893.260224	False
308.0	28.0	0.00294	-0.001362	0.006198	-1894.10761	False
308.0	32.0	0.003246	-0.001599	0.006341	-1894.10829	False
308.0	36.0	0.003958	-0.001728	0.007397	-1891.893442	False
308.0	40.0	0.003615	-0.002269	0.005905	-1891.725571	False
308.0	44.0	0.00301	-0.002318	0.006205	-1888.917982	False
308.0	48.0	0.002903	-0.002239	0.005673	-1886.803244	False
308.0	52.0	0.002499	-0.002029	0.01027	-1886.829554	False
308.0	56.0	0.002585	-0.001975	0.01031	-1887.448996	False
308.0	60.0	0.003028	-0.001738	0.01141	-1888.398933	False
312.0	0.0	0.002606	-1.331e-08	0.01254	-1903.067182	False
