       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      156.00      452.00       60.00    -1913.5660        0.8894        0.0267       -0.0144        0.0228
      100.00      156.00      456.00        0.00    -1951.3310        0.9315        0.0032        0.0000        0.0124
      100.00      156.00      456.00        4.00    -1951.4280        0.9482        0.0038       -0.0010        0.0141
      100.00      156.00      456.00        8.00    -1951.2330        2.2793        0.0057        0.0008        0.0147
      100.00      156.00      456.00       12.00    -1949.8870        2.3335        0.0055       -0.0048        0.0178
      100.00      156.00      456.00       16.00    -1948.2400        2.3401        0.0147       -0.0046        0.0296
      100.00      156.00      456.00       20.00    -1946.3280        2.3812        0.0203       -0.0021        0.0484
      100.00      156.00      456.00       24.00    -1944.4640        2.4176        0.0138       -0.0152        0.0377
      100.00      156.00      456.00       28.00    -1941.8260        0.5103        0.0330       -0.0428        0.0824
      100.00      156.00      456.00       32.00    -1939.1390        0.5497        0.0337       -0.0182        0.1167
      100.00      156.00      456.00       36.00    -1936.5100        0.7519        0.0183       -0.0049        0.0559
      100.00      156.00      456.00       40.00    -1917.0500        1.3463        0.0093       -0.0044        0.0193
      100.00      156.00      456.00       44.00    -1916.3620        0.5249        0.0185       -0.0157        0.0428
      100.00      156.00      456.00       48.00    -1916.4010        0.6636        0.0222       -0.0165        0.0340
      100.00      156.00      456.00       52.00    -1913.6810        0.5278        0.0156       -0.0117        0.0350
      100.00      156.00      456.00       56.00    -1915.4020        0.6043        0.0172       -0.0094        0.0206
      100.00      156.00      456.00       60.00    -1913.9750        0.7680        0.0255       -0.0139        0.0236
      100.00      156.00      460.00        0.00    -1952.1410        0.9337        0.0031       -0.0000        0.0121
      100.00      156.00      460.00        4.00    -1952.2360        0.9487        0.0037       -0.0009        0.0138
      100.00      156.00      460.00        8.00    -1952.0610        2.4713        0.0054        0.0010        0.0138
      100.00      156.00      460.00       12.00    -1950.7640        2.3316        0.0054       -0.0046        0.0174
      100.00      156.00      460.00       16.00    -1949.1560        2.3441        0.0141       -0.0047        0.0284
      100.00      156.00      460.00       20.00    -1947.2600        2.3834        0.0200       -0.0021        0.0471
      100.00      156.00      460.00       24.00    -1945.4160        2.4211        0.0148       -0.0132        0.0398
      100.00      156.00      460.00       28.00    -1942.8500        0.5086        0.0324       -0.0435        0.0799
      100.00      156.00      460.00       32.00    -1940.1540        0.5430        0.0309       -0.0187        0.1043
      100.00      156.00      460.00       36.00    -1937.6070        0.7871        0.0188       -0.0047        0.0566
      100.00      156.00      460.00       40.00    -1917.5660        1.2079        0.0079       -0.0022        0.0146
      100.00      156.00      460.00       44.00    -1916.8860        0.6375        0.0153       -0.0114        0.0356
      100.00      156.00      460.00       48.00    -1916.5400        0.6890        0.0221       -0.0169        0.0365
      100.00      156.00      460.00       52.00    -1914.3580        0.5062        0.0169       -0.0123        0.0349
      100.00      156.00      460.00       56.00    -1915.8400        0.6605        0.0158       -0.0086        0.0195
      100.00      156.00      460.00       60.00    -1914.3800        0.6620        0.0233       -0.0130        0.0244
      100.00      156.00      464.00        0.00    -1952.9420        0.9347        0.0031       -0.0000        0.0119
      100.00      156.00      464.00        4.00    -1953.0340        0.9482        0.0037       -0.0009        0.0135
      100.00      156.00      464.00        8.00    -1952.8460        1.1379        0.0053       -0.0004        0.0156
      100.00      156.00      464.00       12.00    -1951.6250        2.3267        0.0053       -0.0044        0.0172
      100.00      156.00      464.00       16.00    -1950.0600        2.3468        0.0134       -0.0046        0.0270
      100.00      156.00      464.00       20.00    -1948.1830        2.3840        0.0196       -0.0020        0.0459
      100.00      156.00      464.00       24.00    -1946.3580        2.4239        0.0151       -0.0100        0.0398
      100.00      156.00      464.00       28.00    -1943.8610        0.5060        0.0319       -0.0429        0.0791
      100.00      156.00      464.00       32.00    -1941.1780        0.5393        0.0311       -0.0196        0.1047
      100.00      156.00      464.00       36.00    -1938.8080        2.2261        0.0207       -0.0042        0.0583
      100.00      156.00      464.00       40.00    -1935.9140        0.6680        0.0137       -0.0056        0.0431
      100.00      156.00      464.00       44.00    -1917.4490        1.1031        0.0132       -0.0088        0.0301
      100.00      156.00      464.00       48.00    -1916.6700        0.7543        0.0218       -0.0169        0.0386
      100.00      156.00      464.00       52.00    -1917.0450        0.5903        0.0236       -0.0147        0.0267
      100.00      156.00      464.00       56.00    -1916.2850        0.7812        0.0156       -0.0089        0.0199
      100.00      156.00      464.00       60.00    -1914.8040        0.5947        0.0208       -0.0120        0.0249
      100.00      156.00      468.00        0.00    -1954.6390        0.9492        0.0030        0.0000        0.0114
      100.00      156.00      468.00        4.00    -1953.8190        0.9485        0.0036       -0.0009        0.0132
      100.00      156.00      468.00        8.00    -1953.6400        1.0995        0.0052       -0.0006        0.0154
      100.00      156.00      468.00       12.00    -1952.4710        2.3224        0.0053       -0.0042        0.0169
      100.00      156.00      468.00       16.00    -1950.9470        2.3502        0.0127       -0.0045        0.0256
      100.00      156.00      468.00       20.00    -1949.0870        2.3848        0.0193       -0.0019        0.0447
      100.00      156.00      468.00       24.00    -1947.2830        2.4257        0.0157       -0.0083        0.0410
      100.00      156.00      468.00       28.00    -1944.8530        0.5036        0.0314       -0.0422        0.0781
      100.00      156.00      468.00       32.00    -1942.1910        0.5330        0.0315       -0.0205        0.1055
      100.00      156.00      468.00       36.00    -1939.8430        2.2321        0.0212       -0.0039        0.0602
      100.00      156.00      468.00       40.00    -1936.9820        0.6690        0.0139       -0.0056        0.0438
      100.00      156.00      468.00       44.00    -1934.6530        0.6578        0.0119       -0.0053        0.0315
      100.00      156.00      468.00       48.00    -1917.0350        0.5184        0.0214       -0.0188        0.0454
      100.00      156.00      468.00       52.00    -1917.2500        0.5891        0.0229       -0.0144        0.0267
      100.00      156.00      468.00       56.00    -1916.7070        0.8539        0.0162       -0.0098        0.0214
      100.00      156.00      468.00       60.00    -1915.2370        0.5603        0.0184       -0.0109        0.0245
      100.00      156.00      472.00        0.00    -1954.5010        0.9378        0.0030       -0.0000        0.0114
      100.00      156.00      472.00        4.00    -1954.5940        0.9482        0.0035       -0.0009        0.0129
      100.00      156.00      472.00        8.00    -1954.4230        1.0709        0.0051       -0.0008        0.0153
      100.00      156.00      472.00       12.00    -1953.3090        2.3185        0.0052       -0.0040        0.0167
      100.00      156.00      472.00       16.00    -1951.8220        2.3532        0.0120       -0.0044        0.0243
      100.00      156.00      472.00       20.00    -1949.9870        2.3858        0.0209       -0.0032        0.0501
      100.00      156.00      472.00       24.00    -1948.1980        2.4272        0.0162       -0.0069        0.0420
      100.00      156.00      472.00       28.00    -1945.8330        0.5022        0.0307       -0.0413        0.0768
      100.00      156.00      472.00       32.00    -1943.1880        0.5306        0.0314       -0.0213        0.1043
      100.00      156.00      472.00       36.00    -1940.8320        1.1537        0.0212       -0.0040        0.0614
      100.00      156.00      472.00       40.00    -1938.0380        0.6706        0.0141       -0.0056        0.0445
      100.00      156.00      472.00       44.00    -1935.7120        0.6591        0.0121       -0.0063        0.0324
      100.00      156.00      472.00       48.00    -1917.4970        0.4608        0.0213       -0.0208        0.0502
      100.00      156.00      472.00       52.00    -1917.4230        0.5920        0.0217       -0.0140        0.0268
      100.00      156.00      472.00       56.00    -1917.0890        0.8078        0.0168       -0.0105        0.0228
      100.00      156.00      472.00       60.00    -1915.6800        0.5513        0.0160       -0.0095        0.0227
      100.00      156.00      476.00        0.00    -1955.2770        0.9393        0.0029        0.0000        0.0112
      100.00      156.00      476.00        4.00    -1955.3660        0.9482        0.0035       -0.0008        0.0126
      100.00      156.00      476.00        8.00    -1955.2050        1.0550        0.0049       -0.0009        0.0150
      100.00      156.00      476.00       12.00    -1954.1420        2.3153        0.0052       -0.0039        0.0165
      100.00      156.00      476.00       16.00    -1952.6930        2.3573        0.0114       -0.0044        0.0231
      100.00      156.00      476.00       20.00    -1950.8700        2.3861        0.0186       -0.0019        0.0422
      100.00      156.00      476.00       24.00    -1949.1060        2.4283        0.0166       -0.0057        0.0427
      100.00      156.00      476.00       28.00    -1946.8050        0.4997        0.0299       -0.0402        0.0754
      100.00      156.00      476.00       32.00    -1944.1790        0.5276        0.0313       -0.0219        0.1034
      100.00      156.00      476.00       36.00    -1941.7790        0.6277        0.0216       -0.0060        0.0657
      100.00      156.00      476.00       40.00    -1939.0770        0.6763        0.0143       -0.0053        0.0449
      100.00      156.00      476.00       44.00    -1936.7520        0.6639        0.0120       -0.0080        0.0316
      100.00      156.00      476.00       48.00    -1934.2150        0.6359        0.0099       -0.0050        0.0314
      100.00      156.00      476.00       52.00    -1917.5710        0.5912        0.0206       -0.0138        0.0277
      100.00      156.00      476.00       56.00    -1917.4300        0.7321        0.0173       -0.0109        0.0236
      100.00      156.00      476.00       60.00    -1916.1240        0.5599        0.0140       -0.0080        0.0205
      100.00      156.00      480.00        0.00    -1956.0290        0.9402        0.0029       -0.0000        0.0109
      100.00      156.00      480.00        4.00    -1956.1190        0.9478        0.0034       -0.0008        0.0123
      100.00      156.00      480.00        8.00    -1955.9680        1.0412        0.0048       -0.0009        0.0149
      100.00      156.00      480.00       12.00    -1954.9550        2.3128        0.0052       -0.0037        0.0163
      100.00      156.00      480.00       16.00    -1953.5440        2.3605        0.0107       -0.0043        0.0219
      100.00      156.00      480.00       20.00    -1951.7410        2.3863        0.0182       -0.0019        0.0410
      100.00      156.00      480.00       24.00    -1949.9950        2.4284        0.0168       -0.0047        0.0431
      100.00      156.00      480.00       28.00    -1947.7580        0.4988        0.0291       -0.0391        0.0736
      100.00      156.00      480.00       32.00    -1945.1540        0.5239        0.0312       -0.0227        0.1020
      100.00      156.00      480.00       36.00    -1942.7430        0.5946        0.0222       -0.0073        0.0692
      100.00      156.00      480.00       40.00    -1940.1050        0.6807        0.0145       -0.0052        0.0454
      100.00      156.00      480.00       44.00    -1937.7730        0.6642        0.0128       -0.0083        0.0338
      100.00      156.00      480.00       48.00    -1935.2530        0.6348        0.0098       -0.0049        0.0311
      100.00      156.00      480.00       52.00    -1917.6870        0.5817        0.0200       -0.0143        0.0299
      100.00      156.00      480.00       56.00    -1917.7270        0.6769        0.0176       -0.0108        0.0242
      100.00      156.00      480.00       60.00    -1916.5680        0.5973        0.0125       -0.0069        0.0186
      100.00      156.00      484.00        0.00    -1957.6950        0.9533        0.0029        0.0000        0.0105
      100.00      156.00      484.00        4.00    -1956.8670        0.9485        0.0034       -0.0008        0.0121
      100.00      156.00      484.00        8.00    -1957.1490        0.9942        0.0031       -0.0014        0.0105
      100.00      156.00      484.00       12.00    -1955.7600        2.3119        0.0051       -0.0035        0.0161
      100.00      156.00      484.00       16.00    -1954.3810        2.3635        0.0101       -0.0043        0.0209
      100.00      156.00      484.00       20.00    -1952.6090        2.3879        0.0200       -0.0032        0.0465
      100.00      156.00      484.00       24.00    -1950.8720        2.4291        0.0169       -0.0039        0.0433
      100.00      156.00      484.00       28.00    -1948.7300        0.4520        0.0301       -0.0387        0.0749
      100.00      156.00      484.00       32.00    -1946.1180        0.5207        0.0310       -0.0234        0.1000
      100.00      156.00      484.00       36.00    -1943.7040        0.5781        0.0228       -0.0085        0.0724
      100.00      156.00      484.00       40.00    -1941.1210        0.6858        0.0147       -0.0050        0.0459
      100.00      156.00      484.00       44.00    -1938.7840        0.6615        0.0142       -0.0082        0.0382
      100.00      156.00      484.00       48.00    -1936.2810        0.6308        0.0098       -0.0049        0.0311
      100.00      156.00      484.00       52.00    -1934.1460        0.6537        0.0096       -0.0051        0.0306
      100.00      156.00      484.00       56.00    -1917.9920        0.6467        0.0175       -0.0104        0.0244
      100.00      156.00      484.00       60.00    -1917.0130        0.6566        0.0118       -0.0067        0.0184
      100.00      156.00      488.00        0.00    -1957.5130        0.9424        0.0028        0.0000        0.0105
      100.00      156.00      488.00        4.00    -1957.6030        0.9480        0.0033       -0.0008        0.0118
      100.00      156.00      488.00        8.00    -1957.4680        1.0221        0.0046       -0.0011        0.0143
      100.00      156.00      488.00       12.00    -1956.5550        2.3130        0.0051       -0.0034        0.0159
      100.00      156.00      488.00       16.00    -1955.2080        2.3674        0.0095       -0.0042        0.0198
      100.00      156.00      488.00       20.00    -1953.4520        2.3880        0.0175       -0.0019        0.0386
      100.00      156.00      488.00       24.00    -1951.7390        2.4296        0.0170       -0.0032        0.0433
      100.00      156.00      488.00       28.00    -1949.6270        0.4975        0.0270       -0.0361        0.0691
      100.00      156.00      488.00       32.00    -1947.0690        0.5181        0.0308       -0.0240        0.0979
      100.00      156.00      488.00       36.00    -1944.6580        0.5668        0.0234       -0.0097        0.0754
      100.00      156.00      488.00       40.00    -1942.1250        0.6916        0.0150       -0.0048        0.0464
      100.00      156.00      488.00       44.00    -1939.7850        0.6578        0.0153       -0.0081        0.0420
      100.00      156.00      488.00       48.00    -1937.2970        0.6287        0.0098       -0.0049        0.0311
      100.00      156.00      488.00       52.00    -1935.1590        0.6450        0.0096       -0.0050        0.0303
      100.00      156.00      488.00       56.00    -1918.2260        0.6451        0.0162       -0.0092        0.0244
      100.00      156.00      488.00       60.00    -1917.4490        0.7185        0.0115       -0.0070        0.0192
      100.00      156.00      492.00        0.00    -1958.2450        0.9438        0.0028        0.0000        0.0103
      100.00      156.00      492.00        4.00    -1958.3330        0.9482        0.0032       -0.0008        0.0116
      100.00      156.00      492.00        8.00    -1958.2060        1.0151        0.0045       -0.0011        0.0140
      100.00      156.00      492.00       12.00    -1957.3400        2.3157        0.0051       -0.0033        0.0158
      100.00      156.00      492.00       16.00    -1956.1600        2.3664        0.0105       -0.0044        0.0195
      100.00      156.00      492.00       20.00    -1954.2910        2.3879        0.0171       -0.0019        0.0374
      100.00      156.00      492.00       24.00    -1952.5970        2.4295        0.0184       -0.0039        0.0479
      100.00      156.00      492.00       28.00    -1950.5460        0.4970        0.0258       -0.0343        0.0663
      100.00      156.00      492.00       32.00    -1948.0330        0.5169        0.0312       -0.0264        0.0958
      100.00      156.00      492.00       36.00    -1945.6040        0.5588        0.0240       -0.0107        0.0780
      100.00      156.00      492.00       40.00    -1943.1200        0.6995        0.0152       -0.0046        0.0469
      100.00      156.00      492.00       44.00    -1940.7740        0.6591        0.0161       -0.0079        0.0448
      100.00      156.00      492.00       48.00    -1938.3030        0.6280        0.0098       -0.0048        0.0311
      100.00      156.00      492.00       52.00    -1936.1570        0.6424        0.0094       -0.0049        0.0297
      100.00      156.00      492.00       56.00    -1934.3040        0.7002        0.0136       -0.0047        0.0413
      100.00      156.00      492.00       60.00    -1917.8650        0.7782        0.0109       -0.0067        0.0196
      100.00      156.00      496.00        0.00    -1958.9680        0.9445        0.0027        0.0000        0.0101
      100.00      156.00      496.00        4.00    -1959.0540        0.9484        0.0032       -0.0007        0.0113
      100.00      156.00      496.00        8.00    -1958.9400        1.0082        0.0044       -0.0012        0.0139
      100.00      156.00      496.00       12.00    -1958.1140        2.3193        0.0051       -0.0031        0.0156
      100.00      156.00      496.00       16.00    -1956.8300        2.3747        0.0083       -0.0040        0.0177
      100.00      156.00      496.00       20.00    -1955.1350        2.3902        0.0190       -0.0034        0.0429
      100.00      156.00      496.00       24.00    -1953.4480        2.4300        0.0184       -0.0034        0.0478
      100.00      156.00      496.00       28.00    -1951.4550        0.4970        0.0245       -0.0323        0.0630
      100.00      156.00      496.00       32.00    -1948.9520        0.5105        0.0302       -0.0256        0.0924
      100.00      156.00      496.00       36.00    -1946.5630        0.5539        0.0280       -0.0127        0.0945
      100.00      156.00      496.00       40.00    -1944.1690        0.7156        0.0223       -0.0069        0.0681
      100.00      156.00      496.00       44.00    -1941.7550        0.6584        0.0168       -0.0077        0.0474
      100.00      156.00      496.00       48.00    -1939.3020        0.6266        0.0099       -0.0048        0.0311
      100.00      156.00      496.00       52.00    -1937.1530        0.6381        0.0093       -0.0048        0.0293
      100.00      156.00      496.00       56.00    -1935.2940        0.6909        0.0134       -0.0045        0.0405
      100.00      156.00      496.00       60.00    -1933.5490        0.7541        0.0127       -0.0059        0.0399
      100.00      156.00      500.00        0.00    -1959.6730        0.9449        0.0027        0.0000        0.0100
      100.00      156.00      500.00        4.00    -1959.7600        0.9483        0.0031       -0.0007        0.0111
      100.00      156.00      500.00        8.00    -1959.6990        1.0131        0.0047       -0.0005        0.0139
      100.00      156.00      500.00       12.00    -1958.8750        2.3266        0.0050       -0.0029        0.0154
      100.00      156.00      500.00       16.00    -1957.6200        2.3788        0.0078       -0.0040        0.0172
      100.00      156.00      500.00       20.00    -1955.9390        2.3896        0.0164       -0.0020        0.0350
      100.00      156.00      500.00       24.00    -1954.2740        2.4304        0.0170       -0.0018        0.0426
      100.00      156.00      500.00       28.00    -1952.3440        0.4977        0.0229       -0.0299        0.0592
      100.00      156.00      500.00       32.00    -1949.9390        0.4271        0.0345       -0.0319        0.0945
      100.00      156.00      500.00       36.00    -1947.5950        0.4762        0.0314       -0.0163        0.0960
      100.00      156.00      500.00       40.00    -1945.2760        0.7142        0.0180       -0.0041        0.0498
      100.00      156.00      500.00       44.00    -1942.7670        0.4666        0.0160       -0.0073        0.0478
      100.00      156.00      500.00       48.00    -1940.3720        0.4880        0.0126       -0.0070        0.0403
      100.00      156.00      500.00       52.00    -1938.1910        0.5243        0.0109       -0.0058        0.0353
      100.00      156.00      500.00       56.00    -1936.2460        0.5695        0.0105       -0.0053        0.0340
      100.00      156.00      500.00       60.00    -1934.5420        0.6473        0.0107       -0.0055        0.0334
      100.00      156.00      504.00        0.00    -1960.3790        0.9466        0.0027       -0.0000        0.0098
      100.00      156.00      504.00        4.00    -1960.4630        0.9493        0.0031       -0.0007        0.0109
      100.00      156.00      504.00        8.00    -1960.3590        1.0000        0.0042       -0.0012        0.0132
      100.00      156.00      504.00       12.00    -1959.6270        2.3354        0.0050       -0.0028        0.0152
      100.00      156.00      504.00       16.00    -1958.5900        2.3729        0.0076       -0.0029        0.0137
      100.00      156.00      504.00       20.00    -1956.7480        2.3904        0.0160       -0.0021        0.0340
      100.00      156.00      504.00       24.00    -1955.0970        2.4303        0.0169       -0.0015        0.0422
      100.00      156.00      504.00       28.00    -1953.2260        0.4990        0.0211       -0.0272        0.0549
      100.00      156.00      504.00       32.00    -1950.7760        0.5071        0.0290       -0.0276        0.0845
      100.00      156.00      504.00       36.00    -1948.3810        0.5401        0.0254       -0.0136        0.0838
      100.00      156.00      504.00       40.00    -1946.0400        0.7350        0.0161       -0.0040        0.0484
      100.00      156.00      504.00       44.00    -1943.5670        0.6483        0.0122       -0.0052        0.0383
      100.00      156.00      504.00       48.00    -1941.2580        0.6245        0.0100       -0.0049        0.0315
      100.00      156.00      504.00       52.00    -1939.1060        0.6286        0.0091       -0.0047        0.0288
      100.00      156.00      504.00       56.00    -1937.2080        0.5612        0.0104       -0.0053        0.0336
      100.00      156.00      504.00       60.00    -1935.4000        0.7246        0.0092       -0.0058        0.0294
      100.00      156.00      508.00        0.00    -1961.9990        0.9594        0.0027        0.0000        0.0094
      100.00      156.00      508.00        4.00    -1961.1630        0.9502        0.0030       -0.0007        0.0106
      100.00      156.00      508.00        8.00    -1961.5370        0.9810        0.0029       -0.0015        0.0100
      100.00      156.00      508.00       12.00    -1960.3750        2.3470        0.0050       -0.0026        0.0149
      100.00      156.00      508.00       16.00    -1959.3830        2.3767        0.0066       -0.0024        0.0119
      100.00      156.00      508.00       20.00    -1957.5500        2.3917        0.0156       -0.0021        0.0328
      100.00      156.00      508.00       24.00    -1955.9120        2.4306        0.0168       -0.0012        0.0416
      100.00      156.00      508.00       28.00    -1954.1010        0.5017        0.0190       -0.0239        0.0496
      100.00      156.00      508.00       32.00    -1951.6820        0.5053        0.0284       -0.0289        0.0797
      100.00      156.00      508.00       36.00    -1949.2850        0.5391        0.0255       -0.0141        0.0842
      100.00      156.00      508.00       40.00    -1947.0030        0.7598        0.0165       -0.0039        0.0490
      100.00      156.00      508.00       44.00    -1944.5230        0.6537        0.0123       -0.0050        0.0385
      100.00      156.00      508.00       48.00    -1942.3230        0.4798        0.0129       -0.0071        0.0409
      100.00      156.00      508.00       52.00    -1940.0710        0.6271        0.0090       -0.0046        0.0285
      100.00      156.00      508.00       56.00    -1938.1050        0.6550        0.0090       -0.0049        0.0285
      100.00      156.00      508.00       60.00    -1936.4010        0.7228        0.0127       -0.0049        0.0393
      100.00      156.00      512.00        0.00    -1961.7580        0.9481        0.0026        0.0000        0.0094
      100.00      156.00      512.00        4.00    -1961.8390        0.9496        0.0030       -0.0007        0.0104
      100.00      156.00      512.00        8.00    -1961.8000        0.9937        0.0045       -0.0006        0.0133
      100.00      156.00      512.00       12.00    -1961.1060        2.3602        0.0050       -0.0024        0.0146
      100.00      156.00      512.00       16.00    -1959.9200        2.3926        0.0063       -0.0038        0.0148
      100.00      156.00      512.00       20.00    -1958.3310        2.3909        0.0153       -0.0022        0.0318
      100.00      156.00      512.00       24.00    -1956.7090        2.4291        0.0180       -0.0021        0.0459
      100.00      156.00      512.00       28.00    -1954.9550        0.5078        0.0166       -0.0200        0.0435
      100.00      156.00      512.00       32.00    -1952.6350        0.4238        0.0312       -0.0383        0.0723
      100.00      156.00      512.00       36.00    -1950.2960        0.4492        0.0326       -0.0189        0.0995
      100.00      156.00      512.00       40.00    -1948.0650        2.2525        0.0182       -0.0034        0.0507
      100.00      156.00      512.00       44.00    -1945.6620        0.4757        0.0165       -0.0061        0.0471
      100.00      156.00      512.00       48.00    -1943.2770        0.4763        0.0130       -0.0071        0.0411
      100.00      156.00      512.00       52.00    -1941.2730        0.5309        0.0138       -0.0070        0.0374
      100.00      156.00      512.00       56.00    -1939.1040        0.5469        0.0102       -0.0052        0.0330
      100.00      156.00      512.00       60.00    -1937.3460        0.6039        0.0102       -0.0051        0.0325
      100.00      156.00      516.00        0.00    -1962.4370        0.9484        0.0026        0.0000        0.0093
      100.00      156.00      516.00        4.00    -1962.5170        0.9498        0.0029       -0.0007        0.0102
      100.00      156.00      516.00        8.00    -1962.9210        0.9783        0.0029       -0.0014        0.0097
      100.00      156.00      516.00       12.00    -1961.8330        2.3739        0.0049       -0.0022        0.0143
      100.00      156.00      516.00       16.00    -1960.6680        2.3959        0.0059       -0.0038        0.0142
      100.00      156.00      516.00       20.00    -1959.1100        2.3919        0.0149       -0.0022        0.0306
      100.00      156.00      516.00       24.00    -1957.5000        2.4293        0.0165       -0.0008        0.0403
      100.00      156.00      516.00       28.00    -1955.8100        0.5612        0.0135       -0.0150        0.0358
      100.00      156.00      516.00       32.00    -1953.4570        0.4985        0.0263       -0.0346        0.0642
      100.00      156.00      516.00       36.00    -1951.0620        0.5282        0.0260       -0.0154        0.0854
      100.00      156.00      516.00       40.00    -1948.9730        2.2526        0.0186       -0.0032        0.0520
      100.00      156.00      516.00       44.00    -1946.4000        0.6596        0.0126       -0.0047        0.0392
      100.00      156.00      516.00       48.00    -1944.1140        0.6264        0.0102       -0.0049        0.0320
      100.00      156.00      516.00       52.00    -1941.9650        0.6210        0.0090       -0.0046        0.0283
      100.00      156.00      516.00       56.00    -1939.9850        0.6425        0.0088       -0.0047        0.0277
      100.00      156.00      516.00       60.00    -1938.1960        0.6925        0.0089       -0.0052        0.0282
      100.00      156.00      520.00        0.00    -1963.1120        0.9498        0.0025        0.0000        0.0091
      100.00      156.00      520.00        4.00    -1963.1900        0.9503        0.0029       -0.0006        0.0100
      100.00      156.00      520.00        8.00    -1963.1050        0.9846        0.0038       -0.0013        0.0121
      100.00      156.00      520.00       12.00    -1962.5490        2.3900        0.0049       -0.0020        0.0140
      100.00      156.00      520.00       16.00    -1961.4070        2.4004        0.0054       -0.0037        0.0136
      100.00      156.00      520.00       20.00    -1959.8850        2.3931        0.0144       -0.0023        0.0295
      100.00      156.00      520.00       24.00    -1958.2870        2.4295        0.0163       -0.0007        0.0396
      100.00      156.00      520.00       28.00    -1956.6480        2.4431        0.0117       -0.0121        0.0311
      100.00      156.00      520.00       32.00    -1954.3240        0.4958        0.0260       -0.0343        0.0638
      100.00      156.00      520.00       36.00    -1951.9390        0.5264        0.0259       -0.0159        0.0850
      100.00      156.00      520.00       40.00    -1949.7850        0.6764        0.0182       -0.0042        0.0536
      100.00      156.00      520.00       44.00    -1947.3270        0.6636        0.0128       -0.0046        0.0396
      100.00      156.00      520.00       48.00    -1945.0550        0.6236        0.0103       -0.0049        0.0325
      100.00      156.00      520.00       52.00    -1942.9070        0.6171        0.0090       -0.0046        0.0283
      100.00      156.00      520.00       56.00    -1940.9770        0.5333        0.0101       -0.0053        0.0325
      100.00      156.00      520.00       60.00    -1939.1210        0.6810        0.0088       -0.0050        0.0279
      100.00      156.00      524.00        0.00    -1963.7750        0.9505        0.0025        0.0000        0.0089
      100.00      156.00      524.00        4.00    -1963.8510        0.9510        0.0028       -0.0006        0.0098
      100.00      156.00      524.00        8.00    -1964.3650        0.9823        0.0030       -0.0011        0.0093
      100.00      156.00      524.00       12.00    -1963.2580        2.4068        0.0048       -0.0018        0.0135
      100.00      156.00      524.00       16.00    -1962.1330        2.4042        0.0051       -0.0036        0.0131
      100.00      156.00      524.00       20.00    -1960.6470        2.3936        0.0141       -0.0023        0.0284
      100.00      156.00      524.00       24.00    -1959.0610        2.4295        0.0161       -0.0006        0.0389
      100.00      156.00      524.00       28.00    -1957.4540        2.4476        0.0110       -0.0112        0.0292
      100.00      156.00      524.00       32.00    -1955.1760        0.4939        0.0257       -0.0338        0.0632
      100.00      156.00      524.00       36.00    -1952.8310        0.5235        0.0277       -0.0169        0.0914
      100.00      156.00      524.00       40.00    -1950.6750        0.5988        0.0239       -0.0078        0.0743
      100.00      156.00      524.00       44.00    -1948.2430        0.6674        0.0129       -0.0044        0.0399
      100.00      156.00      524.00       48.00    -1945.9720        0.6292        0.0104       -0.0049        0.0325
      100.00      156.00      524.00       52.00    -1943.8310        0.6172        0.0090       -0.0045        0.0282
      100.00      156.00      524.00       56.00    -1941.8430        0.6318        0.0086       -0.0045        0.0270
      100.00      156.00      524.00       60.00    -1940.1800        0.5830        0.0138       -0.0039        0.0422
      100.00      156.00      528.00        0.00    -1964.4340        0.9512        0.0025       -0.0000        0.0088
      100.00      156.00      528.00        4.00    -1964.5060        0.9515        0.0028       -0.0006        0.0096
      100.00      156.00      528.00        8.00    -1965.0290        0.9778        0.0030       -0.0012        0.0092
      100.00      156.00      528.00       12.00    -1963.9560        2.4232        0.0048       -0.0017        0.0133
      100.00      156.00      528.00       16.00    -1962.8480        2.4076        0.0048       -0.0036        0.0127
      100.00      156.00      528.00       20.00    -1961.3980        2.3946        0.0136       -0.0024        0.0273
      100.00      156.00      528.00       24.00    -1959.8260        2.4296        0.0159       -0.0005        0.0381
      100.00      156.00      528.00       28.00    -1958.2400        2.4504        0.0110       -0.0100        0.0292
      100.00      156.00      528.00       32.00    -1956.0180        0.4923        0.0253       -0.0333        0.0625
      100.00      156.00      528.00       36.00    -1953.6660        0.5196        0.0260       -0.0169        0.0840
      100.00      156.00      528.00       40.00    -1951.4950        0.5865        0.0190       -0.0059        0.0585
      100.00      156.00      528.00       44.00    -1949.1480        0.6723        0.0131       -0.0042        0.0403
      100.00      156.00      528.00       48.00    -1946.8870        0.6307        0.0104       -0.0048        0.0327
      100.00      156.00      528.00       52.00    -1944.7500        0.6152        0.0090       -0.0045        0.0282
      100.00      156.00      528.00       56.00    -1942.7570        0.6274        0.0085       -0.0045        0.0266
      100.00      156.00      528.00       60.00    -1940.9350        0.6647        0.0086       -0.0048        0.0270
      100.00      156.00      532.00        0.00    -1965.0950        0.9518        0.0024        0.0000        0.0086
      100.00      156.00      532.00        4.00    -1965.1520        0.9525        0.0027       -0.0006        0.0094
      100.00      156.00      532.00        8.00    -1965.0770        0.9772        0.0035       -0.0012        0.0113
      100.00      156.00      532.00       12.00    -1964.6430        2.4389        0.0047       -0.0015        0.0129
      100.00      156.00      532.00       16.00    -1963.5570        2.4107        0.0046       -0.0035        0.0123
