q20	q30	M_22	M_32	M_33	EHFB	isInterpolated
36.0	40.0	0.01246	0.01323	0.02179	-1990.257794	False
36.0	44.0	0.03801	0.04129	0.05156	-1990.675466	False
36.0	48.0	0.06067	0.0663	0.07867	-1989.945047	False
36.0	52.0	0.07947	0.1116	0.2132	-1987.998292	False
36.0	56.0	0.05641	0.0868	0.1577	-1985.920828	False
36.0	60.0	0.07031	0.1125	0.1928	-1984.779758	False
36.0	64.0	0.06815	0.1109	0.1896	-1983.018602	False
40.0	0.0	0.03445	2.96e-06	0.0616	-2021.544448	False
40.0	4.0	0.03022	0.01261	0.06181	-2020.433294	False
40.0	8.0	0.04486	0.0241	0.1911	-2015.600613	False
40.0	12.0	0.03707	0.05461	0.09093	-2005.405684	False
40.0	16.0	0.01581	0.0108	0.1185	-2002.994474	False
40.0	20.0	0.04435	0.07945	0.3082	-2000.109493	False
40.0	24.0	0.01785	0.02114	0.08906	-1997.401593	False
40.0	28.0	0.01431	0.02965	0.1341	-1991.724538	False
40.0	32.0	0.03418019005673045	0.06384459971074108	0.23693675009490534	-1987.0437132334337	True
40.0	36.0	0.01188	0.003899	0.03534	-1989.985606	False
40.0	40.0	0.012368928083247965	0.011802357190095591	0.026576530698172007	-1989.8232646856086	True
40.0	44.0	0.01346	0.01454	0.02171	-1991.614249	False
40.0	48.0	0.03974	0.04272	0.05169	-1991.584004	False
40.0	52.0	0.05844	0.06279	0.1476	-1990.420197	False
40.0	56.0	0.07802	0.1126	0.2023	-1988.298578	False
40.0	60.0	0.04481	0.06712	0.123	-1986.623843	False
40.0	64.0	0.06858	0.1086	0.1831	-1985.521014	False
44.0	0.0	0.03164	3.233e-06	0.07029	-2020.445411	False
44.0	4.0	0.05972172322570657	0.03759519627368846	0.09742034646115627	-2020.2859189877381	True
44.0	8.0	0.04686	0.02611	0.1007	-2016.564662	False
44.0	12.0	0.01016	0.01307	0.02923	-2006.560422	False
44.0	16.0	0.04737	0.04681	0.1088	-2004.465859	False
44.0	20.0	0.02221	0.01976	0.09715	-2001.017273	False
44.0	24.0	0.02476	0.03262	0.1152	-1998.16996	False
44.0	28.0	0.0151	0.02353	0.1102	-1993.334805	False
44.0	32.0	0.01505	0.01515	0.05919	-1986.785684	False
44.0	36.0	0.09056	0.1529	0.4162	-1980.735282	False
44.0	40.0	0.046623829051469556	0.07045774067306354	0.18147608182056274	-1983.1884957488	True
44.0	44.0	0.015626396961081923	0.015264189628922509	0.04613907431672715	-1990.372757486468	True
44.0	48.0	0.01304	0.01387	0.02033	-1992.523962	False
44.0	52.0	0.04695	0.03216	0.07106	-1991.860363	False
44.0	56.0	0.0578	0.0782	0.1459	-1990.213228	False
44.0	60.0	0.07964	0.1152	0.2005	-1987.743553	False
44.0	64.0	0.04148	0.06326	0.1067	-1986.965224	False
48.0	0.0	0.07509	5.038e-05	0.07689	-2021.089386	False
48.0	4.0	0.1181	0.07406	0.1258	-2020.786705	False
48.0	8.0	0.01686	0.01002	0.06073	-2017.920073	False
48.0	12.0	0.02817	0.01386	0.08665	-2010.161158	False
48.0	16.0	0.01163	0.004086	0.0515	-2006.074574	False
48.0	20.0	0.02424159390940872	0.03607387207395263	0.14316508312479925	-2002.1546537905633	True
48.0	24.0	0.05526	0.1081	0.3498	-1998.772584	False
48.0	28.0	0.02125	0.02144	0.09382	-1994.469082	False
48.0	32.0	0.02839	0.04216	0.1293	-1988.344925	False
48.0	36.0	0.060084018754579915	0.10095955668893097	0.2585495260701478	-1978.6218978304933	True
