       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      158.00      452.00       16.00    -1959.9720        2.4310        0.0228       -0.0040        0.0541
      100.00      158.00      452.00       20.00    -1956.8560        0.5361        0.0278       -0.0228        0.0853
      100.00      158.00      452.00       24.00    -1954.0140        0.5190        0.0316       -0.0459        0.0900
      100.00      158.00      452.00       28.00    -1951.2390        0.5463        0.0258       -0.0193        0.0827
      100.00      158.00      452.00       32.00    -1948.1620        0.6763        0.0223       -0.0036        0.0802
      100.00      158.00      452.00       36.00    -1945.2500        0.6750        0.0173       -0.0041        0.0619
      100.00      158.00      452.00       40.00    -1927.4350        0.5968        0.0151       -0.0143        0.0362
      100.00      158.00      452.00       44.00    -1940.1280        0.6804        0.0105       -0.0035        0.0344
      100.00      158.00      452.00       48.00    -1928.2750        0.8938        0.0251       -0.0171        0.0238
      100.00      158.00      452.00       52.00    -1927.5100        0.5786        0.0190       -0.0110        0.0218
      100.00      158.00      452.00       56.00    -1926.5100        0.7279        0.0300       -0.0186        0.0282
      100.00      158.00      452.00       60.00    -1925.3420        0.9077        0.0237       -0.0126        0.0187
      100.00      158.00      456.00        0.00    -1965.8550        0.9396        0.0034        0.0000        0.0122
      100.00      158.00      456.00        4.00    -1965.8930        0.9468        0.0038       -0.0009        0.0133
      100.00      158.00      456.00        8.00    -1965.4440        2.3513        0.0043       -0.0010        0.0120
      100.00      158.00      456.00       12.00    -1963.7350        2.3726        0.0105       -0.0041        0.0211
      100.00      158.00      456.00       16.00    -1960.9300        2.4322        0.0223       -0.0039        0.0525
      100.00      158.00      456.00       20.00    -1957.8530        0.5368        0.0267       -0.0204        0.0815
      100.00      158.00      456.00       24.00    -1955.0190        0.5180        0.0311       -0.0453        0.0889
      100.00      158.00      456.00       28.00    -1952.2750        0.5390        0.0257       -0.0221        0.0812
      100.00      158.00      456.00       32.00    -1949.2470        0.6765        0.0223       -0.0037        0.0797
      100.00      158.00      456.00       36.00    -1946.3400        0.6716        0.0176       -0.0039        0.0630
      100.00      158.00      456.00       40.00    -1927.9930        0.7658        0.0123       -0.0098        0.0285
      100.00      158.00      456.00       44.00    -1941.2270        0.6797        0.0106       -0.0034        0.0346
      100.00      158.00      456.00       48.00    -1928.5220        0.8736        0.0241       -0.0169        0.0245
      100.00      158.00      456.00       52.00    -1927.8890        0.5939        0.0196       -0.0127        0.0234
      100.00      158.00      456.00       56.00    -1926.7940        0.6777        0.0274       -0.0164        0.0265
      100.00      158.00      456.00       60.00    -1925.7020        0.8459        0.0254       -0.0143        0.0210
      100.00      158.00      460.00        0.00    -1966.6710        0.9415        0.0033        0.0000        0.0119
      100.00      158.00      460.00        4.00    -1966.7090        0.9477        0.0038       -0.0009        0.0130
      100.00      158.00      460.00        8.00    -1966.2900        2.3527        0.0042       -0.0009        0.0117
      100.00      158.00      460.00       12.00    -1964.6370        2.3742        0.0099       -0.0040        0.0201
      100.00      158.00      460.00       16.00    -1961.8810        2.4343        0.0219       -0.0038        0.0512
      100.00      158.00      460.00       20.00    -1958.8370        0.5422        0.0254       -0.0177        0.0765
      100.00      158.00      460.00       24.00    -1956.0140        0.5156        0.0308       -0.0448        0.0881
      100.00      158.00      460.00       28.00    -1953.3000        0.5341        0.0255       -0.0251        0.0788
      100.00      158.00      460.00       32.00    -1950.3200        0.6772        0.0224       -0.0039        0.0794
      100.00      158.00      460.00       36.00    -1947.4120        0.6700        0.0178       -0.0037        0.0639
      100.00      158.00      460.00       40.00    -1928.5720        1.1463        0.0104       -0.0068        0.0228
      100.00      158.00      460.00       44.00    -1927.8990        0.6671        0.0223       -0.0187        0.0430
      100.00      158.00      460.00       48.00    -1928.7330        0.8501        0.0231       -0.0164        0.0256
      100.00      158.00      460.00       52.00    -1928.2840        0.6482        0.0207       -0.0138        0.0239
      100.00      158.00      460.00       56.00    -1927.0990        0.6136        0.0238       -0.0135        0.0246
      100.00      158.00      460.00       60.00    -1926.0140        0.7820        0.0265       -0.0155        0.0232
      100.00      158.00      464.00        0.00    -1967.4800        0.9422        0.0033        0.0000        0.0117
      100.00      158.00      464.00        4.00    -1967.5150        0.9483        0.0037       -0.0009        0.0127
      100.00      158.00      464.00        8.00    -1967.1290        2.3534        0.0041       -0.0008        0.0115
      100.00      158.00      464.00       12.00    -1965.5260        2.3745        0.0093       -0.0038        0.0191
      100.00      158.00      464.00       16.00    -1962.8220        2.4352        0.0215       -0.0037        0.0497
      100.00      158.00      464.00       20.00    -1959.8150        0.5475        0.0242       -0.0148        0.0716
      100.00      158.00      464.00       24.00    -1956.9930        0.5165        0.0301       -0.0438        0.0862
      100.00      158.00      464.00       28.00    -1954.3340        0.5270        0.0240       -0.0327        0.0673
      100.00      158.00      464.00       32.00    -1951.3790        0.6832        0.0223       -0.0040        0.0783
      100.00      158.00      464.00       36.00    -1948.4780        0.6670        0.0180       -0.0036        0.0646
      100.00      158.00      464.00       40.00    -1945.8260        0.6806        0.0134       -0.0044        0.0461
      100.00      158.00      464.00       44.00    -1943.3790        0.6821        0.0106       -0.0035        0.0350
      100.00      158.00      464.00       48.00    -1925.8400        0.5077        0.0149       -0.0129        0.0348
      100.00      158.00      464.00       52.00    -1928.3430        0.6973        0.0064       -0.0013        0.0212
      100.00      158.00      464.00       56.00    -1927.4450        0.5500        0.0203       -0.0112        0.0239
      100.00      158.00      464.00       60.00    -1929.2240        2.5294        0.0187       -0.0164        0.0152
      100.00      158.00      468.00        0.00    -1968.2690        0.9431        0.0032        0.0000        0.0115
      100.00      158.00      468.00        4.00    -1968.3070        0.9478        0.0037       -0.0008        0.0125
      100.00      158.00      468.00        8.00    -1967.9480        2.3536        0.0040       -0.0006        0.0112
      100.00      158.00      468.00       12.00    -1966.3980        2.3749        0.0088       -0.0037        0.0182
      100.00      158.00      468.00       16.00    -1963.7460        2.4361        0.0211       -0.0036        0.0483
      100.00      158.00      468.00       20.00    -1960.7750        0.5669        0.0226       -0.0115        0.0653
      100.00      158.00      468.00       24.00    -1957.9580        0.5162        0.0295       -0.0429        0.0845
      100.00      158.00      468.00       28.00    -1955.3230        0.5259        0.0243       -0.0335        0.0682
      100.00      158.00      468.00       32.00    -1952.4250        0.6882        0.0222       -0.0042        0.0774
      100.00      158.00      468.00       36.00    -1949.5270        0.6646        0.0181       -0.0034        0.0653
      100.00      158.00      468.00       40.00    -1946.8830        0.6773        0.0136       -0.0043        0.0469
      100.00      158.00      468.00       44.00    -1944.4450        0.6792        0.0107       -0.0036        0.0355
      100.00      158.00      468.00       48.00    -1942.1770        0.6680        0.0097       -0.0038        0.0316
      100.00      158.00      468.00       52.00    -1929.4610        0.6948        0.0064       -0.0015        0.0214
      100.00      158.00      468.00       56.00    -1927.8080        0.5123        0.0177       -0.0101        0.0241
      100.00      158.00      468.00       60.00    -1926.5620        0.6746        0.0254       -0.0153        0.0253
      100.00      158.00      472.00        0.00    -1969.0530        0.9444        0.0032        0.0000        0.0113
      100.00      158.00      472.00        4.00    -1969.0880        0.9491        0.0036       -0.0008        0.0122
      100.00      158.00      472.00        8.00    -1968.7600        2.3546        0.0040       -0.0006        0.0110
      100.00      158.00      472.00       12.00    -1967.2590        2.3751        0.0082       -0.0037        0.0174
      100.00      158.00      472.00       16.00    -1954.7350        0.8783        0.0120       -0.0055        0.0407
      100.00      158.00      472.00       20.00    -1961.7270        0.9259        0.0205       -0.0072        0.0570
      100.00      158.00      472.00       24.00    -1958.9120        0.5145        0.0290       -0.0420        0.0830
      100.00      158.00      472.00       28.00    -1956.3000        0.5230        0.0247       -0.0343        0.0694
      100.00      158.00      472.00       32.00    -1953.4580        0.6977        0.0223       -0.0043        0.0766
      100.00      158.00      472.00       36.00    -1950.5700        0.6582        0.0184       -0.0034        0.0664
      100.00      158.00      472.00       40.00    -1947.9260        0.6735        0.0138       -0.0043        0.0479
      100.00      158.00      472.00       44.00    -1945.4890        0.6808        0.0108       -0.0036        0.0358
      100.00      158.00      472.00       48.00    -1943.2260        0.6678        0.0096       -0.0036        0.0313
      100.00      158.00      472.00       52.00    -1941.1870        0.6690        0.0097       -0.0046        0.0320
      100.00      158.00      472.00       56.00    -1928.1850        0.5025        0.0164       -0.0102        0.0246
      100.00      158.00      472.00       60.00    -1926.8480        0.6223        0.0228       -0.0132        0.0245
      100.00      158.00      476.00        0.00    -1969.8350        0.9450        0.0031        0.0000        0.0111
      100.00      158.00      476.00        4.00    -1969.8690        0.9496        0.0035       -0.0008        0.0120
      100.00      158.00      476.00        8.00    -1969.5690        2.3559        0.0039       -0.0004        0.0107
      100.00      158.00      476.00       12.00    -1968.1140        2.3758        0.0077       -0.0036        0.0166
      100.00      158.00      476.00       16.00    -1955.5290        0.8771        0.0118       -0.0054        0.0401
      100.00      158.00      476.00       20.00    -1962.6680        2.4657        0.0202       -0.0062        0.0557
      100.00      158.00      476.00       24.00    -1959.8560        0.5150        0.0285       -0.0405        0.0822
      100.00      158.00      476.00       28.00    -1957.2720        0.5203        0.0251       -0.0350        0.0706
      100.00      158.00      476.00       32.00    -1954.4910        0.7180        0.0223       -0.0047        0.0758
      100.00      158.00      476.00       36.00    -1951.5950        0.6593        0.0184       -0.0032        0.0663
      100.00      158.00      476.00       40.00    -1948.9610        0.6703        0.0140       -0.0042        0.0488
      100.00      158.00      476.00       44.00    -1946.6750        0.5814        0.0142       -0.0029        0.0448
      100.00      158.00      476.00       48.00    -1944.2700        0.6685        0.0095       -0.0035        0.0311
      100.00      158.00      476.00       52.00    -1942.2200        0.6670        0.0095       -0.0044        0.0314
      100.00      158.00      476.00       56.00    -1940.4460        0.6814        0.0098       -0.0055        0.0329
      100.00      158.00      476.00       60.00    -1938.9740        0.7257        0.0098       -0.0073        0.0325
      100.00      158.00      480.00        0.00    -1970.5950        0.9459        0.0031        0.0000        0.0109
      100.00      158.00      480.00        4.00    -1970.6280        0.9502        0.0035       -0.0008        0.0117
      100.00      158.00      480.00        8.00    -1970.3530        2.3561        0.0038       -0.0003        0.0104
      100.00      158.00      480.00       12.00    -1968.9490        2.3758        0.0073       -0.0035        0.0160
      100.00      158.00      480.00       16.00    -1966.4540        2.4399        0.0198       -0.0034        0.0438
      100.00      158.00      480.00       20.00    -1963.5890        2.4680        0.0201       -0.0057        0.0551
      100.00      158.00      480.00       24.00    -1960.7800        0.5150        0.0283       -0.0381        0.0833
      100.00      158.00      480.00       28.00    -1958.2280        0.5151        0.0256       -0.0360        0.0722
      100.00      158.00      480.00       32.00    -1955.5090        0.7882        0.0225       -0.0049        0.0751
      100.00      158.00      480.00       36.00    -1952.7130        0.5064        0.0215       -0.0044        0.0766
      100.00      158.00      480.00       40.00    -1949.9800        0.6660        0.0142       -0.0041        0.0497
      100.00      158.00      480.00       44.00    -1947.7070        0.6026        0.0145       -0.0029        0.0457
      100.00      158.00      480.00       48.00    -1945.2950        0.6671        0.0095       -0.0034        0.0310
      100.00      158.00      480.00       52.00    -1943.2350        0.6628        0.0094       -0.0043        0.0309
      100.00      158.00      480.00       56.00    -1941.4400        0.6769        0.0097       -0.0053        0.0323
      100.00      158.00      480.00       60.00    -1939.9350        0.7147        0.0097       -0.0069        0.0322
      100.00      158.00      484.00        0.00    -1971.3490        0.9470        0.0031        0.0000        0.0106
      100.00      158.00      484.00        4.00    -1971.3830        0.9509        0.0034       -0.0008        0.0115
      100.00      158.00      484.00        8.00    -1971.6950        2.3669        0.0020        0.0015        0.0041
      100.00      158.00      484.00       12.00    -1969.7730        2.3758        0.0068       -0.0034        0.0152
      100.00      158.00      484.00       16.00    -1967.3300        2.4408        0.0193       -0.0033        0.0425
      100.00      158.00      484.00       20.00    -1964.4980        2.4691        0.0199       -0.0053        0.0546
      100.00      158.00      484.00       24.00    -1961.6940        0.5146        0.0280       -0.0364        0.0835
      100.00      158.00      484.00       28.00    -1959.1660        0.5161        0.0255       -0.0360        0.0721
      100.00      158.00      484.00       32.00    -1956.5270        2.4159        0.0230       -0.0048        0.0749
      100.00      158.00      484.00       36.00    -1953.6300        0.6589        0.0228       -0.0039        0.0843
      100.00      158.00      484.00       40.00    -1950.9880        0.6634        0.0144       -0.0040        0.0505
      100.00      158.00      484.00       44.00    -1948.5700        0.6746        0.0112       -0.0038        0.0375
      100.00      158.00      484.00       48.00    -1946.3140        0.6660        0.0095       -0.0034        0.0309
      100.00      158.00      484.00       52.00    -1944.2450        0.6600        0.0092       -0.0041        0.0305
      100.00      158.00      484.00       56.00    -1942.4270        0.6716        0.0095       -0.0050        0.0318
      100.00      158.00      484.00       60.00    -1940.8940        0.7046        0.0096       -0.0066        0.0319
      100.00      158.00      488.00        0.00    -1972.0940        0.9477        0.0030        0.0000        0.0105
      100.00      158.00      488.00        4.00    -1972.1280        0.9505        0.0034       -0.0008        0.0113
      100.00      158.00      488.00        8.00    -1971.9010        2.3581        0.0037       -0.0001        0.0100
      100.00      158.00      488.00       12.00    -1970.5840        2.3758        0.0065       -0.0034        0.0146
      100.00      158.00      488.00       16.00    -1968.1960        2.4416        0.0189       -0.0032        0.0410
      100.00      158.00      488.00       20.00    -1965.3950        2.4707        0.0198       -0.0049        0.0539
      100.00      158.00      488.00       24.00    -1962.6010        0.5144        0.0276       -0.0348        0.0834
      100.00      158.00      488.00       28.00    -1960.0940        0.5145        0.0256       -0.0363        0.0724
      100.00      158.00      488.00       32.00    -1957.5030        2.4192        0.0226       -0.0054        0.0731
      100.00      158.00      488.00       36.00    -1954.6200        0.6566        0.0227       -0.0039        0.0838
      100.00      158.00      488.00       40.00    -1951.9840        0.6600        0.0146       -0.0039        0.0513
      100.00      158.00      488.00       44.00    -1949.5700        0.6734        0.0113       -0.0039        0.0380
      100.00      158.00      488.00       48.00    -1947.3220        0.6644        0.0095       -0.0033        0.0310
      100.00      158.00      488.00       52.00    -1945.2450        0.6583        0.0091       -0.0040        0.0300
      100.00      158.00      488.00       56.00    -1943.4080        0.6677        0.0094       -0.0048        0.0312
      100.00      158.00      488.00       60.00    -1941.8490        0.6948        0.0095       -0.0062        0.0318
      100.00      158.00      492.00        0.00    -1972.8310        0.9487        0.0030        0.0000        0.0103
      100.00      158.00      492.00        4.00    -1972.8650        0.9512        0.0033       -0.0008        0.0111
      100.00      158.00      492.00        8.00    -1964.3020        0.7908        0.0096       -0.0099        0.0259
      100.00      158.00      492.00       12.00    -1961.5870        0.7674        0.0095       -0.0109        0.0292
      100.00      158.00      492.00       16.00    -1969.0520        2.4421        0.0185       -0.0032        0.0396
      100.00      158.00      492.00       20.00    -1966.2820        2.4724        0.0197       -0.0046        0.0534
      100.00      158.00      492.00       24.00    -1963.4970        0.5146        0.0273       -0.0333        0.0831
      100.00      158.00      492.00       28.00    -1961.0120        0.5133        0.0256       -0.0364        0.0726
      100.00      158.00      492.00       32.00    -1958.4620        2.4225        0.0221       -0.0060        0.0708
      100.00      158.00      492.00       36.00    -1955.5980        0.6531        0.0226       -0.0040        0.0832
      100.00      158.00      492.00       40.00    -1952.9710        0.6573        0.0148       -0.0037        0.0521
      100.00      158.00      492.00       44.00    -1950.5610        0.6717        0.0114       -0.0039        0.0386
      100.00      158.00      492.00       48.00    -1948.3170        0.6673        0.0095       -0.0033        0.0310
      100.00      158.00      492.00       52.00    -1946.2370        0.6576        0.0090       -0.0038        0.0294
      100.00      158.00      492.00       56.00    -1944.3840        0.6640        0.0092       -0.0046        0.0307
      100.00      158.00      492.00       60.00    -1942.7970        0.6901        0.0094       -0.0059        0.0312
      100.00      158.00      496.00        0.00    -1973.5580        0.9487        0.0029        0.0000        0.0101
      100.00      158.00      496.00        4.00    -1973.5940        0.9517        0.0032       -0.0008        0.0109
      100.00      158.00      496.00        8.00    -1965.0010        0.7910        0.0095       -0.0098        0.0256
      100.00      158.00      496.00       12.00    -1962.3200        0.7677        0.0096       -0.0109        0.0291
      100.00      158.00      496.00       16.00    -1959.5160        0.7676        0.0164       -0.0079        0.0511
      100.00      158.00      496.00       20.00    -1967.1620        2.4732        0.0195       -0.0043        0.0526
      100.00      158.00      496.00       24.00    -1964.3890        0.5144        0.0269       -0.0319        0.0826
      100.00      158.00      496.00       28.00    -1961.9210        0.5115        0.0256       -0.0365        0.0727
      100.00      158.00      496.00       32.00    -1959.4090        2.4255        0.0214       -0.0069        0.0679
      100.00      158.00      496.00       36.00    -1956.5660        0.6555        0.0224       -0.0040        0.0822
      100.00      158.00      496.00       40.00    -1953.9490        0.6539        0.0149       -0.0036        0.0529
      100.00      158.00      496.00       44.00    -1951.5430        0.6685        0.0116       -0.0040        0.0392
      100.00      158.00      496.00       48.00    -1949.3080        0.6646        0.0095       -0.0033        0.0313
      100.00      158.00      496.00       52.00    -1947.2240        0.6552        0.0089       -0.0037        0.0291
      100.00      158.00      496.00       56.00    -1945.3550        0.6605        0.0091       -0.0045        0.0301
      100.00      158.00      496.00       60.00    -1943.7430        0.6826        0.0093       -0.0056        0.0309
      100.00      158.00      500.00        0.00    -1974.2720        0.9499        0.0029        0.0000        0.0099
      100.00      158.00      500.00        4.00    -1974.3070        0.9524        0.0032       -0.0007        0.0107
      100.00      158.00      500.00        8.00    -1965.6870        0.7893        0.0095       -0.0097        0.0253
      100.00      158.00      500.00       12.00    -1963.0570        0.7763        0.0097       -0.0112        0.0293
      100.00      158.00      500.00       16.00    -1960.2450        0.7674        0.0162       -0.0079        0.0507
      100.00      158.00      500.00       20.00    -1968.0190        2.4740        0.0193       -0.0040        0.0518
      100.00      158.00      500.00       24.00    -1965.2590        0.5142        0.0265       -0.0305        0.0819
      100.00      158.00      500.00       28.00    -1962.8080        0.5105        0.0256       -0.0365        0.0725
      100.00      158.00      500.00       32.00    -1960.3310        2.4303        0.0205       -0.0081        0.0641
      100.00      158.00      500.00       36.00    -1957.4990        0.6534        0.0187       -0.0029        0.0664
      100.00      158.00      500.00       40.00    -1954.9490        0.6540        0.0200       -0.0035        0.0717
      100.00      158.00      500.00       44.00    -1952.5090        0.6647        0.0117       -0.0040        0.0399
      100.00      158.00      500.00       48.00    -1950.2780        0.6639        0.0096       -0.0033        0.0316
      100.00      158.00      500.00       52.00    -1948.1940        0.6560        0.0088       -0.0035        0.0287
      100.00      158.00      500.00       56.00    -1946.3130        0.6590        0.0089       -0.0043        0.0295
      100.00      158.00      500.00       60.00    -1944.6780        0.6779        0.0091       -0.0053        0.0304
      100.00      158.00      504.00        0.00    -1974.9800        0.9503        0.0029       -0.0000        0.0097
      100.00      158.00      504.00        4.00    -1975.0160        0.9527        0.0032       -0.0007        0.0105
      100.00      158.00      504.00        8.00    -1966.3710        0.7882        0.0095       -0.0097        0.0251
      100.00      158.00      504.00       12.00    -1963.7630        0.7755        0.0097       -0.0111        0.0290
      100.00      158.00      504.00       16.00    -1960.9700        0.7687        0.0161       -0.0080        0.0503
      100.00      158.00      504.00       20.00    -1968.8710        2.4751        0.0192       -0.0037        0.0510
      100.00      158.00      504.00       24.00    -1966.1260        0.5139        0.0261       -0.0292        0.0812
      100.00      158.00      504.00       28.00    -1963.6900        0.5095        0.0254       -0.0364        0.0722
      100.00      158.00      504.00       32.00    -1961.2230        0.5705        0.0209       -0.0111        0.0659
      100.00      158.00      504.00       36.00    -1958.4440        0.6544        0.0186       -0.0029        0.0659
      100.00      158.00      504.00       40.00    -1955.8980        0.6521        0.0200       -0.0034        0.0719
      100.00      158.00      504.00       44.00    -1953.4660        0.6632        0.0118       -0.0039        0.0404
      100.00      158.00      504.00       48.00    -1951.2400        0.6644        0.0097       -0.0034        0.0318
      100.00      158.00      504.00       52.00    -1949.1590        0.6550        0.0087       -0.0034        0.0284
      100.00      158.00      504.00       56.00    -1947.2650        0.6566        0.0088       -0.0042        0.0290
      100.00      158.00      504.00       60.00    -1945.6090        0.6725        0.0090       -0.0051        0.0300
      100.00      158.00      508.00        0.00    -1975.6840        0.9517        0.0028        0.0000        0.0096
      100.00      158.00      508.00        4.00    -1975.7210        0.9532        0.0031       -0.0007        0.0103
      100.00      158.00      508.00        8.00    -1967.4140        0.6022        0.0208       -0.0257        0.0498
      100.00      158.00      508.00       12.00    -1964.7000        0.6985        0.0152       -0.0190        0.0438
      100.00      158.00      508.00       16.00    -1961.6870        0.7698        0.0159       -0.0080        0.0498
      100.00      158.00      508.00       20.00    -1969.7160        2.4765        0.0190       -0.0035        0.0501
      100.00      158.00      508.00       24.00    -1966.9860        0.5148        0.0256       -0.0278        0.0798
      100.00      158.00      508.00       28.00    -1964.5640        0.5091        0.0253       -0.0361        0.0718
      100.00      158.00      508.00       32.00    -1962.1160        0.5433        0.0210       -0.0135        0.0662
      100.00      158.00      508.00       36.00    -1959.3980        0.6560        0.0220       -0.0043        0.0794
      100.00      158.00      508.00       40.00    -1956.8020        0.6487        0.0154       -0.0030        0.0548
      100.00      158.00      508.00       44.00    -1954.5620        0.5301        0.0158       -0.0036        0.0519
      100.00      158.00      508.00       48.00    -1952.1970        0.6645        0.0097       -0.0034        0.0321
      100.00      158.00      508.00       52.00    -1950.1150        0.6532        0.0087       -0.0033        0.0283
      100.00      158.00      508.00       56.00    -1948.2120        0.6537        0.0087       -0.0040        0.0285
      100.00      158.00      508.00       60.00    -1946.5350        0.6686        0.0089       -0.0049        0.0295
      100.00      158.00      512.00        0.00    -1976.3670        0.9510        0.0028        0.0000        0.0094
      100.00      158.00      512.00        4.00    -1976.4040        0.9533        0.0031       -0.0007        0.0101
      100.00      158.00      512.00        8.00    -1976.2920        2.3725        0.0034        0.0003        0.0087
      100.00      158.00      512.00       12.00    -1975.2090        2.3771        0.0046       -0.0027        0.0115
      100.00      158.00      512.00       16.00    -1962.3760        0.7719        0.0158       -0.0079        0.0495
      100.00      158.00      512.00       20.00    -1970.5380        2.4766        0.0187       -0.0033        0.0493
      100.00      158.00      512.00       24.00    -1967.8250        0.5146        0.0251       -0.0263        0.0784
      100.00      158.00      512.00       28.00    -1965.4160        0.5079        0.0250       -0.0358        0.0712
      100.00      158.00      512.00       32.00    -1962.9870        0.5338        0.0210       -0.0154        0.0659
      100.00      158.00      512.00       36.00    -1960.3000        0.6557        0.0186       -0.0030        0.0650
      100.00      158.00      512.00       40.00    -1957.7260        0.6458        0.0155       -0.0029        0.0552
      100.00      158.00      512.00       44.00    -1955.4890        0.5126        0.0159       -0.0037        0.0526
      100.00      158.00      512.00       48.00    -1953.1280        0.6647        0.0098       -0.0034        0.0323
      100.00      158.00      512.00       52.00    -1951.0510        0.6542        0.0086       -0.0032        0.0280
      100.00      158.00      512.00       56.00    -1949.1400        0.6515        0.0085       -0.0039        0.0280
      100.00      158.00      512.00       60.00    -1947.4450        0.6635        0.0088       -0.0047        0.0291
      100.00      158.00      516.00        0.00    -1977.0530        0.9519        0.0028        0.0000        0.0093
      100.00      158.00      516.00        4.00    -1977.0900        0.9540        0.0030       -0.0007        0.0099
      100.00      158.00      516.00        8.00    -1968.6870        0.6000        0.0200       -0.0247        0.0482
      100.00      158.00      516.00       12.00    -1966.0280        0.7004        0.0147       -0.0183        0.0423
      100.00      158.00      516.00       16.00    -1963.0750        0.7739        0.0156       -0.0079        0.0490
      100.00      158.00      516.00       20.00    -1971.3600        2.4773        0.0186       -0.0031        0.0484
      100.00      158.00      516.00       24.00    -1968.6660        0.5142        0.0246       -0.0250        0.0771
      100.00      158.00      516.00       28.00    -1966.2670        0.5068        0.0248       -0.0356        0.0706
      100.00      158.00      516.00       32.00    -1963.8620        0.5273        0.0209       -0.0174        0.0647
      100.00      158.00      516.00       36.00    -1961.2180        0.6593        0.0186       -0.0030        0.0642
      100.00      158.00      516.00       40.00    -1958.6490        0.6429        0.0157       -0.0027        0.0557
      100.00      158.00      516.00       44.00    -1956.4150        0.4997        0.0160       -0.0038        0.0534
      100.00      158.00      516.00       48.00    -1954.0650        0.6610        0.0099       -0.0034        0.0329
      100.00      158.00      516.00       52.00    -1951.9910        0.6521        0.0086       -0.0032        0.0280
      100.00      158.00      516.00       56.00    -1950.0700        0.6496        0.0084       -0.0037        0.0275
      100.00      158.00      516.00       60.00    -1948.3570        0.6591        0.0086       -0.0045        0.0286
      100.00      158.00      520.00        0.00    -1977.7330        0.9528        0.0027       -0.0000        0.0091
      100.00      158.00      520.00        4.00    -1977.7700        0.9547        0.0030       -0.0007        0.0097
      100.00      158.00      520.00        8.00    -1969.3230        0.5993        0.0197       -0.0242        0.0473
      100.00      158.00      520.00       12.00    -1966.6930        0.7009        0.0145       -0.0180        0.0416
      100.00      158.00      520.00       16.00    -1963.7670        0.7749        0.0155       -0.0078        0.0486
      100.00      158.00      520.00       20.00    -1972.1740        2.4783        0.0183       -0.0029        0.0475
      100.00      158.00      520.00       24.00    -1969.5110        0.5007        0.0241       -0.0234        0.0749
      100.00      158.00      520.00       28.00    -1967.1100        0.5067        0.0245       -0.0351        0.0698
      100.00      158.00      520.00       32.00    -1964.7320        0.5243        0.0205       -0.0194        0.0625
      100.00      158.00      520.00       36.00    -1962.1250        0.6633        0.0185       -0.0032        0.0635
      100.00      158.00      520.00       40.00    -1959.5620        0.6425        0.0157       -0.0026        0.0559
      100.00      158.00      520.00       44.00    -1957.3290        0.4904        0.0160       -0.0038        0.0537
      100.00      158.00      520.00       48.00    -1954.9890        0.6613        0.0100       -0.0035        0.0331
      100.00      158.00      520.00       52.00    -1952.9210        0.6512        0.0086       -0.0031        0.0280
      100.00      158.00      520.00       56.00    -1950.9950        0.6473        0.0083       -0.0036        0.0271
      100.00      158.00      520.00       60.00    -1949.2660        0.6561        0.0085       -0.0043        0.0281
      100.00      158.00      524.00        0.00    -1978.4010        0.9531        0.0027        0.0000        0.0090
      100.00      158.00      524.00        4.00    -1978.4380        0.9551        0.0029       -0.0007        0.0095
      100.00      158.00      524.00        8.00    -1978.9390        1.2149        0.0023        0.0006        0.0055
      100.00      158.00      524.00       12.00    -1972.8917        1.5740        0.0076       -0.0072        0.0199
      100.00      158.00      524.00       16.00    -1964.4130        0.7284        0.0149       -0.0051        0.0495
      100.00      158.00      524.00       20.00    -1972.9750        2.4790        0.0181       -0.0028        0.0466
      100.00      158.00      524.00       24.00    -1970.3230        0.5140        0.0237       -0.0223        0.0740
      100.00      158.00      524.00       28.00    -1967.9390        0.5060        0.0243       -0.0347        0.0690
      100.00      158.00      524.00       32.00    -1965.5920        0.5201        0.0201       -0.0218        0.0594
      100.00      158.00      524.00       36.00    -1963.0240        0.6684        0.0185       -0.0033        0.0628
      100.00      158.00      524.00       40.00    -1960.4650        0.6403        0.0158       -0.0025        0.0562
      100.00      158.00      524.00       44.00    -1958.2350        0.4836        0.0161       -0.0038        0.0542
      100.00      158.00      524.00       48.00    -1955.9020        0.6605        0.0101       -0.0035        0.0335
      100.00      158.00      524.00       52.00    -1953.8370        0.6543        0.0086       -0.0031        0.0279
      100.00      158.00      524.00       56.00    -1951.9080        0.6468        0.0082       -0.0035        0.0267
      100.00      158.00      524.00       60.00    -1950.1650        0.6529        0.0084       -0.0042        0.0276
      100.00      158.00      528.00        0.00    -1979.0630        0.9536        0.0027        0.0000        0.0088
      100.00      158.00      528.00        4.00    -1979.0990        0.9556        0.0029       -0.0006        0.0094
      100.00      158.00      528.00        8.00    -1979.0310        2.3900        0.0032        0.0005        0.0079
      100.00      158.00      528.00       12.00    -1978.6020        2.3892        0.0020        0.0011        0.0031
      100.00      158.00      528.00       16.00    -1965.0950        0.7313        0.0147       -0.0053        0.0486
      100.00      158.00      528.00       20.00    -1973.7660        2.4795        0.0179       -0.0027        0.0457
      100.00      158.00      528.00       24.00    -1971.1330        0.5164        0.0229       -0.0208        0.0714
      100.00      158.00      528.00       28.00    -1968.7730        0.4829        0.0257       -0.0365        0.0728
      100.00      158.00      528.00       32.00    -1966.4470        0.5189        0.0192       -0.0258        0.0534
      100.00      158.00      528.00       36.00    -1963.9140        0.6766        0.0185       -0.0035        0.0621
