 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.89183258      22.11665927   0.21179717E-07   0.16354546E-07   0.12654520E-08   0.80127037E-09
       0.89183258      23.03091836   0.11459160E-07   0.11241220E-07   0.27404167E-09   0.40023669E-09
       0.89183258      23.96812926   0.15509034E-07   0.16371498E-07   0.10443250E-08   0.19664862E-08
       0.89183258      24.93188244   0.34261835E-07   0.43553059E-07   0.10645576E-06   0.15068505E-05
       0.89183258      25.92674693   0.21473939E-07   0.28132099E-07   0.33546074E-06   0.89391651E-05
       0.89183258      26.95870605   0.51334820E-08   0.67327899E-08   0.16798322E-06   0.51803360E-05
       0.89183258      28.03588360   0.52855859E-09   0.68822285E-09   0.21322901E-07   0.64422555E-06
       0.89183258      29.16984259   0.23712254E-10   0.30564737E-10   0.77297684E-09   0.21315618E-07
       0.89183258      30.37813755   0.43237880E-12   0.55118023E-12   0.76844682E-11   0.18670821E-09
       0.89183258      31.69004810   0.26983205E-14   0.34005300E-14   0.17250743E-13   0.36226866E-12
       0.89183258      33.16243208   0.39648422E-17   0.49381359E-17   0.54852821E-17   0.98311956E-16
       0.89183258      34.94426122   0.50286922E-21   0.61840316E-21   0.68204800E-22   0.10266462E-20
       1.39850529     -34.94426122   0.33966137E-21   0.21349036E-21   0.38073691E-23   0.13562091E-23
       1.39850529     -33.16243208   0.27913076E-17   0.16840620E-17   0.33463742E-18   0.10094432E-18
       1.39850529     -31.69004810   0.19958608E-14   0.11615625E-14   0.12071873E-14   0.31512844E-15
       1.39850529     -30.37813755   0.33997505E-12   0.19161332E-12   0.65375667E-12   0.15044839E-12
       1.39850529     -29.16984259   0.20139911E-10   0.11049248E-10   0.86038329E-10   0.17906007E-10
       1.39850529     -28.03588360   0.49581209E-09   0.26685659E-09   0.34187156E-08   0.66993745E-09
       1.39850529     -26.95870605   0.54929235E-08   0.29354716E-08   0.44286619E-07   0.87273459E-08
       1.39850529     -25.92674693   0.27604451E-07   0.14912937E-07   0.17792857E-06   0.39270746E-07
       1.39850529     -24.93188244   0.58463857E-07   0.32687715E-07   0.16881420E-06   0.49311115E-07
       1.39850529     -23.96812926   0.43418172E-07   0.25095906E-07   0.15320903E-07   0.61216012E-08
       1.39850529     -23.03091836   0.16558618E-07   0.80276101E-08   0.32169766E-09   0.40115417E-10
       1.39850529     -22.11665927   0.13421136E-07   0.11123006E-07   0.25789239E-09   0.22004145E-09
       1.39850529     -21.22246387   0.20238430E-07   0.11135752E-07   0.70047681E-09   0.15976711E-09
       1.39850529     -20.34596339   0.39245135E-07   0.10815134E-07   0.80578651E-08   0.30274028E-09
       1.39850529     -19.48518273   0.53428823E-07   0.59507477E-08   0.32760925E-07   0.27742399E-10
       1.39850529     -18.63845145   0.23162605E-06   0.66926064E-08   0.63775630E-06   0.79246074E-11
       1.39850529     -17.80433916   0.11106742E-05   0.78894748E-07   0.61352830E-04   0.13383900E-06
       1.39850529     -16.98160740   0.35088591E-05   0.19223112E-06   0.27938768E-03   0.91970158E-06
