Q20,Q30,Q40
1.763782617238279897e+02,0.000000000000000000e+00,2.602017345217783273e+01
1.771651096527365894e+02,0.000000000000000000e+00,2.621591399136027078e+01
1.779520265784058211e+02,0.000000000000000000e+00,2.641086151983934016e+01
1.787387101582067430e+02,0.000000000000000000e+00,2.660626639994645615e+01
1.795249550725520749e+02,0.000000000000000000e+00,2.680298078464767642e+01
1.803107393529564604e+02,0.000000000000000000e+00,2.700111149006612621e+01
1.810972943480000197e+02,0.000000000000000000e+00,2.719576495863914900e+01
1.818839315406980006e+02,0.000000000000000000e+00,2.738971549458618782e+01
1.826702205654177078e+02,0.000000000000000000e+00,2.758472789111437606e+01
1.834558475669085169e+02,0.000000000000000000e+00,2.778207049696366226e+01
1.842402856852317257e+02,0.000000000000000000e+00,2.798379190587760945e+01
1.850228396901647443e+02,0.000000000000000000e+00,2.819243215243551859e+01
1.858009066147133410e+02,0.000000000000000000e+00,2.841698738467323437e+01
1.859608993275146815e+02,0.000000000000000000e+00,2.921078737727752284e+01
1.865259349971518077e+02,0.000000000000000000e+00,2.979077993291682702e+01
1.872631798618228629e+02,0.000000000000000000e+00,3.012554447232174226e+01
1.880713789785319250e+02,0.000000000000000000e+00,3.017405583833568627e+01
1.887622876210112679e+02,0.000000000000000000e+00,2.975199940450878344e+01
1.894996817033005811e+02,0.000000000000000000e+00,3.008625698224287248e+01
1.902083098942113111e+02,0.000000000000000000e+00,3.047781363764375939e+01
1.909043055531948028e+02,0.000000000000000000e+00,3.089140019375098589e+01
1.915910250237887169e+02,0.000000000000000000e+00,3.132020578993416748e+01
1.922720240218243646e+02,0.000000000000000000e+00,3.175803344915283688e+01
1.929497272239370034e+02,0.000000000000000000e+00,3.220094043712438037e+01
1.936848555579755669e+02,0.000000000000000000e+00,3.254010228184738907e+01
1.944699512427935986e+02,0.000000000000000000e+00,3.273775394290278484e+01
1.952713091938711045e+02,0.000000000000000000e+00,3.285292656716857351e+01
1.960758281365117739e+02,0.000000000000000000e+00,3.294340875479673514e+01
1.968774459756509145e+02,0.000000000000000000e+00,3.305674680096880280e+01
1.976716020349120413e+02,0.000000000000000000e+00,3.321407498098252375e+01
1.984562505101832244e+02,0.000000000000000000e+00,3.341348031173774302e+01
1.992321154610694975e+02,0.000000000000000000e+00,3.364471471159127702e+01
2.000017393992234531e+02,0.000000000000000000e+00,3.389594193955581147e+01
2.007688949291598419e+02,0.000000000000000000e+00,3.415460995232309216e+01
2.015370907462971672e+02,0.000000000000000000e+00,3.441017360844144690e+01
2.023079022251417882e+02,0.000000000000000000e+00,3.465773833628565370e+01
2.030813950520468154e+02,0.000000000000000000e+00,3.489679619224635587e+01
2.038569066549838738e+02,0.000000000000000000e+00,3.512922436113191083e+01
2.046335367989958343e+02,0.000000000000000000e+00,3.535789021435564905e+01
2.054112298948875832e+02,0.000000000000000000e+00,3.558291748952604650e+01
2.061889116568428619e+02,0.000000000000000000e+00,3.580798691708709924e+01
2.069659540341586421e+02,0.000000000000000000e+00,3.603525674914536836e+01
2.077419793744595893e+02,0.000000000000000000e+00,3.626597785277315467e+01
2.085168419990824589e+02,0.000000000000000000e+00,3.650057621670154617e+01
2.092943009914512800e+02,0.000000000000000000e+00,3.672642273740842711e+01
2.100716456386990387e+02,0.000000000000000000e+00,3.695266322274033399e+01
2.108475870885463905e+02,0.000000000000000000e+00,3.718367024394882492e+01
2.116218017549112744e+02,0.000000000000000000e+00,3.742039895192827004e+01
2.123947475019936064e+02,0.000000000000000000e+00,3.766123631442295761e+01
2.131618114967344582e+02,0.000000000000000000e+00,3.792019376822984356e+01
2.139251006121782268e+02,0.000000000000000000e+00,3.819007088350144130e+01
2.146862320017431500e+02,0.000000000000000000e+00,3.846596973186949953e+01
2.154462608524590621e+02,0.000000000000000000e+00,3.874488556992925226e+01
