 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.38849294     -14.66734929       0.00073910       0.00021301       0.08357147       0.02734279
       1.38849294     -13.87530528       0.00350204       0.00145575       0.30346895       0.18834535
       1.38849294     -13.09035214       0.01229700       0.00665852       0.57416045       0.52261519
       1.38849294     -12.31186171       0.02693912       0.01735110       0.66446794       0.68857519
       1.38849294     -11.53925984       0.03878582       0.02786844       0.61095435       0.68012189
       1.38849294     -10.77201866       0.04375573       0.03238466       0.52249882       0.57729555
       1.38849294     -10.00965004       0.04575546       0.03244396       0.50198606       0.47835882
       1.38849294      -9.25170013       0.04669633       0.03240488       0.51802158       0.48507302
       1.38849294      -8.49774467       0.04615385       0.03333873       0.49104221       0.56034688
       1.38849294      -7.74738504       0.04541372       0.03339065       0.45765512       0.57561890
       1.38849294      -7.00024470       0.04556118       0.03252123       0.46854339       0.55012757
       1.38849294      -6.25596624       0.04558278       0.03189177       0.48476900       0.54418721
       1.38849294      -5.51420866       0.04532471       0.03125424       0.49562352       0.52887764
       1.38849294      -4.77464499       0.04533854       0.03024693       0.51416032       0.47892455
       1.38849294      -4.03696018       0.04499402       0.02975196       0.51234681       0.45787275
       1.38849294      -3.30084915       0.04397961       0.03000051       0.49634326       0.50607827
       1.38849294      -2.56601501       0.04272087       0.02957263       0.51524815       0.57920602
       1.38849294      -1.83216740       0.04052947       0.02734777       0.56050814       0.62373586
       1.38849294      -1.09902095       0.03684593       0.02402741       0.57355181       0.62288256
       1.38849294      -0.36629380       0.03358137       0.02154361       0.54325742       0.59350806
       1.38849294       0.36629380       0.03358137       0.02154361       0.54325742       0.59350805
       1.38849294       1.09902095       0.03684593       0.02402741       0.57355181       0.62288256
       1.38849294       1.83216740       0.04052947       0.02734778       0.56050814       0.62373586
       1.38849294       2.56601501       0.04272087       0.02957263       0.51524814       0.57920601
       1.38849294       3.30084915       0.04397961       0.03000051       0.49634325       0.50607825
       1.38849294       4.03696018       0.04499402       0.02975196       0.51234681       0.45787275
       1.38849294       4.77464499       0.04533855       0.03024694       0.51416033       0.47892457
       1.38849294       5.51420866       0.04532471       0.03125425       0.49562351       0.52887763
       1.38849294       6.25596624       0.04558278       0.03189177       0.48476898       0.54418719
       1.38849294       7.00024470       0.04556118       0.03252123       0.46854338       0.55012758
       1.38849294       7.74738504       0.04541372       0.03339065       0.45765513       0.57561892
       1.38849294       8.49774467       0.04615385       0.03333873       0.49104221       0.56034687
       1.38849294       9.25170013       0.04669632       0.03240488       0.51802157       0.48507299
       1.38849294      10.00965004       0.04575545       0.03244396       0.50198605       0.47835883
       1.38849294      10.77201866       0.04375573       0.03238466       0.52249884       0.57729558
       1.38849294      11.53925984       0.03878582       0.02786844       0.61095438       0.68012190
       1.38849294      12.31186171       0.02693911       0.01735110       0.66446794       0.68857516
       1.38849294      13.09035214       0.01229700       0.00665852       0.57416040       0.52261511
       1.38849294      13.87530528       0.00350204       0.00145575       0.30346885       0.18834526
       1.38849294      14.66734929       0.00073910       0.00021301       0.08357141       0.02734277
       1.38849294      15.46717570       0.00016076       0.00003297       0.01925779       0.00355014
       1.38849294      16.27555086       0.00003601       0.00000495       0.00365919       0.00030842
       1.38849294      17.09332994       0.00000739       0.00000053       0.00070050       0.00001246
       1.38849294      17.92147448       0.00000197       0.00000016       0.00015191       0.00000099
       1.38849294      18.76107443       0.00000052       0.00000004       0.00000869       0.00000001
       1.38849294      19.61337637       0.00000008       0.00000001       0.00000005       0.00000000
       1.38849294      20.47982013       0.00000003       0.00000001       0.00000000       0.00000000
       1.38849294      21.36208714       0.00000003       0.00000001       0.00000000       0.00000000
       1.38849294      22.26216548       0.00000001       0.00000001       0.00000000       0.00000000
       1.38849294      23.18243951       0.00000002       0.00000001       0.00000000       0.00000000
       1.38849294      24.12581636       0.00000002       0.00000001       0.00000000       0.00000000
       1.38849294      25.09591010       0.00000004       0.00000003       0.00000005       0.00000004
       1.38849294      26.09731983       0.00000003       0.00000002       0.00000013       0.00000010
       1.38849294      27.13606824       0.00000001       0.00000001       0.00000005       0.00000003
       1.38849294      28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294      29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294      30.57799629       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294      31.89853794       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294      33.38060878       0.00000000       0.00000000       0.00000000       0.00000000
       1.38849294      35.17416063       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -35.17416063       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -33.38060878       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -31.89853794       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -30.57799629       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929     -27.13606824       0.00000001       0.00000000       0.00000004       0.00000002
       1.89272929     -26.09731983       0.00000002       0.00000002       0.00000012       0.00000008
       1.89272929     -25.09591010       0.00000003       0.00000003       0.00000005       0.00000004
       1.89272929     -24.12581636       0.00000002       0.00000001       0.00000000       0.00000000
       1.89272929     -23.18243951       0.00000001       0.00000001       0.00000000       0.00000000
       1.89272929     -22.26216548       0.00000001       0.00000001       0.00000000       0.00000000
       1.89272929     -21.36208714       0.00000002       0.00000001       0.00000000       0.00000000
       1.89272929     -20.47982013       0.00000003       0.00000000       0.00000000       0.00000000
       1.89272929     -19.61337637       0.00000008       0.00000001       0.00000006       0.00000000
       1.89272929     -18.76107443       0.00000047       0.00000003       0.00000752       0.00000000
       1.89272929     -17.92147448       0.00000177       0.00000015       0.00011851       0.00000075
       1.89272929     -17.09332994       0.00000641       0.00000044       0.00057079       0.00000956
