 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.39012219      26.04876008       0.00000003       0.00000002       0.00000007       0.00000008
       1.39012219      27.08557568       0.00000001       0.00000001       0.00000003       0.00000003
       1.39012219      28.16782251       0.00000000       0.00000000       0.00000000       0.00000000
       1.39012219      29.30711799       0.00000000       0.00000000       0.00000000       0.00000000
       1.39012219      30.52109927       0.00000000       0.00000000       0.00000000       0.00000000
       1.39012219      31.83918377       0.00000000       0.00000000       0.00000000       0.00000000
       1.39012219      33.31849689       0.00000000       0.00000000       0.00000000       0.00000000
       1.39012219      35.10871145       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -35.10871145       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -33.31849689       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -31.83918377       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -30.52109927       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -29.30711799       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -28.16782251       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020     -27.08557568       0.00000000       0.00000000       0.00000002       0.00000002
       1.89495020     -26.04876008       0.00000002       0.00000002       0.00000004       0.00000005
       1.89495020     -25.04921369       0.00000003       0.00000003       0.00000002       0.00000002
       1.89495020     -24.08092502       0.00000002       0.00000001       0.00000000       0.00000000
       1.89495020     -23.13930354       0.00000001       0.00000001       0.00000000       0.00000000
       1.89495020     -22.22074188       0.00000001       0.00000001       0.00000000       0.00000000
       1.89495020     -21.32233832       0.00000002       0.00000001       0.00000000       0.00000000
       1.89495020     -20.44171297       0.00000003       0.00000001       0.00000001       0.00000000
       1.89495020     -19.57688141       0.00000007       0.00000001       0.00000007       0.00000000
       1.89495020     -18.72616536       0.00000038       0.00000002       0.00000347       0.00000000
       1.89495020     -17.88812767       0.00000160       0.00000011       0.00007716       0.00000012
       1.89495020     -17.06152408       0.00000566       0.00000033       0.00049332       0.00000296
       1.89495020     -16.24526665       0.00002525       0.00000284       0.00228012       0.00009222
       1.89495020     -15.43839566       0.00011314       0.00002124       0.01235397       0.00202520
       1.89495020     -14.64005749       0.00049426       0.00013513       0.05513349       0.01635645
       1.89495020     -13.84948726       0.00226456       0.00092338       0.20906507       0.12209166
       1.89495020     -13.06599469       0.00866786       0.00465760       0.49211870       0.44562238
       1.89495020     -12.28895281       0.02207241       0.01388876       0.65992481       0.67774089
       1.89495020     -11.51778854       0.03610948       0.02526371       0.65739924       0.71589519
       1.89495020     -10.75197498       0.04286026       0.03181123       0.55360515       0.63618846
       1.89495020      -9.99102491       0.04541533       0.03242807       0.49087547       0.50517683
       1.89495020      -9.23448532       0.04798396       0.03172819       0.52221784       0.44614486
       1.89495020      -8.48193277       0.04850085       0.03298655       0.52827977       0.51847139
       1.89495020      -7.73296934       0.04699688       0.03455755       0.48130173       0.60157138
       1.89495020      -6.98721922       0.04652962       0.03431481       0.46660337       0.60724249
       1.89495020      -6.24432565       0.04726612       0.03275381       0.49653450       0.55559179
       1.89495020      -5.50394827       0.04776322       0.03094074       0.52646489       0.47710640
       1.89495020      -4.76576072       0.04718136       0.02976337       0.52685207       0.42828838
       1.89495020      -4.02944854       0.04519315       0.02995368       0.49770452       0.46986581
       1.89495020      -3.29470721       0.04283453       0.03034767       0.49079983       0.57275023
       1.89495020      -2.56124038       0.04077276       0.02864282       0.54793654       0.65340209
       1.89495020      -1.82875825       0.03727284       0.02443794       0.61475892       0.67720092
       1.89495020      -1.09697598       0.03168313       0.01956918       0.61536057       0.63925833
       1.89495020      -0.36561223       0.02710371       0.01637265       0.55541834       0.56537820
       1.89495020       0.36561223       0.02710371       0.01637265       0.55541834       0.56537819
       1.89495020       1.09697598       0.03168313       0.01956918       0.61536057       0.63925833
       1.89495020       1.82875825       0.03727284       0.02443794       0.61475892       0.67720093
       1.89495020       2.56124038       0.04077276       0.02864282       0.54793655       0.65340209
       1.89495020       3.29470721       0.04283453       0.03034767       0.49079983       0.57275024
       1.89495020       4.02944854       0.04519315       0.02995368       0.49770452       0.46986581
       1.89495020       4.76576072       0.04718136       0.02976337       0.52685206       0.42828838
       1.89495020       5.50394827       0.04776322       0.03094074       0.52646490       0.47710639
       1.89495020       6.24432565       0.04726612       0.03275381       0.49653450       0.55559179
       1.89495020       6.98721922       0.04652962       0.03431481       0.46660337       0.60724249
       1.89495020       7.73296934       0.04699688       0.03455755       0.48130172       0.60157138
       1.89495020       8.48193277       0.04850085       0.03298655       0.52827977       0.51847140
       1.89495020       9.23448532       0.04798396       0.03172819       0.52221784       0.44614487
       1.89495020       9.99102491       0.04541533       0.03242807       0.49087547       0.50517683
       1.89495020      10.75197498       0.04286026       0.03181123       0.55360515       0.63618846
       1.89495020      11.51778854       0.03610948       0.02526371       0.65739924       0.71589519
       1.89495020      12.28895281       0.02207241       0.01388876       0.65992480       0.67774089
       1.89495020      13.06599469       0.00866786       0.00465760       0.49211868       0.44562237
       1.89495020      13.84948726       0.00226456       0.00092338       0.20906506       0.12209165
       1.89495020      14.64005749       0.00049426       0.00013513       0.05513348       0.01635644
       1.89495020      15.43839566       0.00011314       0.00002124       0.01235397       0.00202520
       1.89495020      16.24526665       0.00002525       0.00000284       0.00228012       0.00009222
       1.89495020      17.06152408       0.00000566       0.00000033       0.00049332       0.00000296
       1.89495020      17.88812767       0.00000160       0.00000011       0.00007716       0.00000012
       1.89495020      18.72616536       0.00000038       0.00000002       0.00000347       0.00000000
       1.89495020      19.57688141       0.00000007       0.00000001       0.00000007       0.00000000
       1.89495020      20.44171297       0.00000003       0.00000001       0.00000001       0.00000000
       1.89495020      21.32233832       0.00000002       0.00000001       0.00000000       0.00000000
       1.89495020      22.22074188       0.00000001       0.00000001       0.00000000       0.00000000
       1.89495020      23.13930354       0.00000001       0.00000001       0.00000000       0.00000000
       1.89495020      24.08092502       0.00000002       0.00000001       0.00000000       0.00000000
       1.89495020      25.04921369       0.00000003       0.00000003       0.00000002       0.00000002
       1.89495020      26.04876008       0.00000002       0.00000002       0.00000004       0.00000005
       1.89495020      27.08557568       0.00000000       0.00000000       0.00000002       0.00000002
       1.89495020      28.16782251       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020      29.30711799       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020      30.52109927       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020      31.83918377       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020      33.31849689       0.00000000       0.00000000       0.00000000       0.00000000
       1.89495020      35.10871145       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -35.10871145       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -33.31849689       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -31.83918377       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -30.52109927       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -29.30711799       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -28.16782251       0.00000000       0.00000000       0.00000000       0.00000000
       2.40075120     -27.08557568       0.00000000       0.00000000       0.00000001       0.00000001
       2.40075120     -26.04876008       0.00000001       0.00000001       0.00000003       0.00000003
       2.40075120     -25.04921369       0.00000002       0.00000002       0.00000002       0.00000002
       2.40075120     -24.08092502       0.00000002       0.00000001       0.00000000       0.00000000
       2.40075120     -23.13930354       0.00000001       0.00000001       0.00000000       0.00000000
       2.40075120     -22.22074188       0.00000001       0.00000000       0.00000000       0.00000000
       2.40075120     -21.32233832       0.00000002       0.00000001       0.00000000       0.00000000
       2.40075120     -20.44171297       0.00000003       0.00000001       0.00000001       0.00000000
       2.40075120     -19.57688141       0.00000006       0.00000001       0.00000004       0.00000000
       2.40075120     -18.72616536       0.00000032       0.00000001       0.00000223       0.00000000
       2.40075120     -17.88812767       0.00000137       0.00000010       0.00006017       0.00000019
       2.40075120     -17.06152408       0.00000474       0.00000027       0.00038471       0.00000154
       2.40075120     -16.24526665       0.00002044       0.00000209       0.00188667       0.00005433
       2.40075120     -15.43839566       0.00009074       0.00001601       0.01007524       0.00141141
       2.40075120     -14.64005749       0.00038368       0.00009787       0.04487901       0.01181641
       2.40075120     -13.84948726       0.00170178       0.00064734       0.16858007       0.08711713
       2.40075120     -13.06599469       0.00665943       0.00341678       0.43467529       0.37204818
       2.40075120     -12.28895281       0.01816402       0.01109386       0.63615240       0.64270882
       2.40075120     -11.51778854       0.03237247       0.02214021       0.67035197       0.71920994
       2.40075120     -10.75197498       0.04108482       0.03026719       0.59023292       0.67280700
       2.40075120      -9.99102491       0.04433801       0.03257256       0.50379458       0.55758503
       2.40075120      -9.23448532       0.04689632       0.03188760       0.50611940       0.45717924
       2.40075120      -8.48193277       0.04882259       0.03174289       0.53980214       0.44664597
