 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.90058325      23.50461126       0.00000001       0.00000002       0.00000000       0.00000001
       0.90058325      24.44972648       0.00000002       0.00000003       0.00000015       0.00000044
       0.90058325      25.42535135       0.00000001       0.00000001       0.00000041       0.00000099
       0.90058325      26.43735348       0.00000000       0.00000000       0.00000014       0.00000033
       0.90058325      27.49369957       0.00000000       0.00000000       0.00000001       0.00000003
       0.90058325      28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       0.90058325      29.79065683       0.00000000       0.00000000       0.00000000       0.00000000
       0.90058325      31.07719643       0.00000000       0.00000000       0.00000000       0.00000000
       0.90058325      32.52110608       0.00000000       0.00000000       0.00000000       0.00000000
       0.90058325      34.26847654       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744     -34.26847654       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744     -32.52110608       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744     -31.07719643       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744     -29.79065683       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744     -28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744     -27.49369957       0.00000000       0.00000000       0.00000001       0.00000000
       1.41222744     -26.43735348       0.00000000       0.00000000       0.00000008       0.00000005
       1.41222744     -25.42535135       0.00000001       0.00000001       0.00000036       0.00000019
       1.41222744     -24.44972648       0.00000004       0.00000002       0.00000037       0.00000016
       1.41222744     -23.50461126       0.00000003       0.00000002       0.00000004       0.00000001
       1.41222744     -22.58552501       0.00000001       0.00000001       0.00000000       0.00000000
       1.41222744     -21.68894671       0.00000001       0.00000001       0.00000000       0.00000000
       1.41222744     -20.81204409       0.00000003       0.00000001       0.00000001       0.00000000
       1.41222744     -19.95249420       0.00000010       0.00000001       0.00000062       0.00000000
       1.41222744     -19.10836011       0.00000020       0.00000000       0.00000492       0.00000000
       1.41222744     -18.27800372       0.00000068       0.00000001       0.00005990       0.00000000
       1.41222744     -17.46002226       0.00000254       0.00000009       0.00160653       0.00000064
       1.41222744     -16.65320126       0.00000779       0.00000032       0.00598854       0.00001173
       1.41222744     -15.85647881       0.00002640       0.00000166       0.01180611       0.00012298
       1.41222744     -15.06891816       0.00009824       0.00001145       0.03691735       0.00147180
       1.41222744     -14.28968613       0.00035894       0.00006465       0.10537423       0.01089028
       1.41222744     -13.51803611       0.00140699       0.00039527       0.25780800       0.07007825
       1.41222744     -12.75329438       0.00531794       0.00222397       0.50355844       0.31816165
       1.41222744     -11.99484896       0.01498516       0.00825885       0.65652619       0.61050744
       1.41222744     -11.24214048       0.02832416       0.01876502       0.66355445       0.71428287
       1.41222744     -10.49465466       0.03848900       0.02824209       0.58554131       0.68465002
       1.41222744      -9.75191594       0.04394044       0.03222523       0.52565788       0.57948938
       1.41222744      -9.01348214       0.04684436       0.03230019       0.52656845       0.48250604
       1.41222744      -8.27893996       0.04736098       0.03199871       0.52452067       0.47520454
