Q20,Q30
7.910512582338910192e+01,1.323016879304842186e-01
7.970192961090283745e+01,9.361705286514437896e-02
8.030887749665343733e+01,5.848008914116627210e-02
8.090626766385014434e+01,2.955670978546522804e-02
8.151365521979391815e+01,8.753430885290392621e-03
8.211174065848993564e+01,6.172333655133327261e-04
8.271929783056161511e+01,1.377621456520149472e-03
8.331750073859936379e+01,1.392606116296218974e-03
8.392484688688722372e+01,1.443623958421031989e-03
8.452310995828354123e+01,1.583903959151945155e-03
8.513023035377636916e+01,1.717458658197203603e-03
8.572857771996774545e+01,1.818464457718623958e-03
8.633545365774457991e+01,1.905227891828870958e-03
8.693391217530798087e+01,1.964629396456618257e-03
8.754052728428204944e+01,2.013911443566689628e-03
8.813912334289557293e+01,1.983413394378657612e-03
8.874546324800132879e+01,1.713603336430157779e-03
8.934422542024125846e+01,1.464506041653169596e-03
8.995028309164121083e+01,1.217564973300024316e-03
9.054923265777199504e+01,1.034611308839052373e-03
9.115499543654755144e+01,8.959973947641069764e-04
9.175414943263673706e+01,8.407448789533140347e-04
9.235960482701595708e+01,8.146647009827146825e-04
9.295898096149896617e+01,7.583981591573270460e-04
9.356411821189857392e+01,6.923101353254875953e-04
9.416373520452573587e+01,6.411445470902265957e-04
9.476854559113029097e+01,6.047275085743588404e-04
9.536842053420834020e+01,5.937173424185170512e-04
9.597289632150251748e+01,6.081926123235399835e-04
9.657304500006000580e+01,5.961979536725640124e-04
9.717717987321987039e+01,5.880329256742279674e-04
9.777761717866316360e+01,5.778343933882137658e-04
9.838140656311487930e+01,5.636662644307443302e-04
9.898214579960981041e+01,5.421739815874317397e-04
9.958558670701224003e+01,5.125408850833627428e-04
1.001866396651795554e+02,4.838817026863804615e-04
1.007897307458169536e+02,4.690137759082538835e-04
1.013911075112662132e+02,4.492853798478017640e-04
1.019938488961166598e+02,4.310399584631601074e-04
1.025955580089510590e+02,4.007621945641456473e-04
1.031979514537523528e+02,3.714586572690044882e-04
1.037999999999999972e+02,0.000000000000000000e+00
