 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.89238623      16.08640107       0.00002689       0.00000305       0.00233619       0.00011192
       0.89238623      16.89467616       0.00000585       0.00000037       0.00059141       0.00000553
       0.89238623      17.71319624       0.00000169       0.00000015       0.00012961       0.00000089
       0.89238623      18.54303860       0.00000040       0.00000002       0.00000298       0.00000000
       0.89238623      19.38543533       0.00000007       0.00000001       0.00000007       0.00000000
       0.89238623      20.24180953       0.00000004       0.00000001       0.00000000       0.00000000
       0.89238623      21.11382309       0.00000002       0.00000001       0.00000000       0.00000000
       0.89238623      22.00344098       0.00000002       0.00000002       0.00000000       0.00000000
       0.89238623      22.91301985       0.00000002       0.00000001       0.00000000       0.00000000
       0.89238623      23.84543303       0.00000003       0.00000002       0.00000000       0.00000000
       0.89238623      24.80425263       0.00000006       0.00000004       0.00000019       0.00000011
       0.89238623      25.79402426       0.00000003       0.00000002       0.00000036       0.00000018
       0.89238623      26.82070063       0.00000001       0.00000000       0.00000012       0.00000005
       0.89238623      27.89236397       0.00000000       0.00000000       0.00000001       0.00000000
       0.89238623      29.02051806       0.00000000       0.00000000       0.00000000       0.00000000
       0.89238623      30.22262759       0.00000000       0.00000000       0.00000000       0.00000000
       0.89238623      31.52782228       0.00000000       0.00000000       0.00000000       0.00000000
       0.89238623      32.99266892       0.00000000       0.00000000       0.00000000       0.00000000
       0.89238623      34.76537662       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348     -34.76537662       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348     -32.99266892       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348     -31.52782228       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348     -30.22262759       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348     -29.02051806       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348     -27.89236397       0.00000000       0.00000000       0.00000001       0.00000000
       1.39937348     -26.82070063       0.00000001       0.00000000       0.00000010       0.00000005
       1.39937348     -25.79402426       0.00000003       0.00000002       0.00000034       0.00000020
       1.39937348     -24.80425263       0.00000005       0.00000004       0.00000019       0.00000014
       1.39937348     -23.84543303       0.00000003       0.00000002       0.00000000       0.00000000
       1.39937348     -22.91301985       0.00000001       0.00000001       0.00000000       0.00000000
       1.39937348     -22.00344098       0.00000002       0.00000001       0.00000000       0.00000000
       1.39937348     -21.11382309       0.00000002       0.00000001       0.00000000       0.00000000
       1.39937348     -20.24180953       0.00000004       0.00000001       0.00000001       0.00000000
       1.39937348     -19.38543533       0.00000008       0.00000001       0.00000008       0.00000000
       1.39937348     -18.54303860       0.00000039       0.00000002       0.00000253       0.00000000
       1.39937348     -17.71319624       0.00000160       0.00000013       0.00011964       0.00000086
       1.39937348     -16.89467616       0.00000540       0.00000032       0.00054226       0.00000509
       1.39937348     -16.08640107       0.00002432       0.00000260       0.00212833       0.00011426
       1.39937348     -15.28742062       0.00010827       0.00001928       0.01223301       0.00171057
       1.39937348     -14.49688956       0.00046628       0.00011559       0.05260699       0.01287062
       1.39937348     -13.71405046       0.00218384       0.00079346       0.20520372       0.09846769
       1.39937348     -12.93821982       0.00851718       0.00420906       0.48899423       0.39768129
       1.39937348     -12.16877678       0.02163286       0.01309083       0.64557259       0.64495874
       1.39937348     -11.40515387       0.03527591       0.02438854       0.63420943       0.69333084
       1.39937348     -10.64682935       0.04244401       0.03119822       0.54519167       0.62008410
       1.39937348      -9.89332076       0.04520113       0.03240397       0.49914462       0.50657279
       1.39937348      -9.14417952       0.04662690       0.03204386       0.51436601       0.46660351
       1.39937348      -8.39898632       0.04652734       0.03280594       0.50579559       0.53422094
       1.39937348      -7.65734715       0.04555861       0.03337347       0.46475927       0.58330211
       1.39937348      -6.91888986       0.04536176       0.03262414       0.46016730       0.56172776
       1.39937348      -6.18326120       0.04544756       0.03171225       0.47680399       0.54249034
       1.39937348      -5.45012410       0.04518224       0.03111744       0.48636896       0.53924465
       1.39937348      -4.71915543       0.04521080       0.03021253       0.50805909       0.50353946
       1.39937348      -3.99004379       0.04524964       0.02936735       0.52045506       0.45747290
       1.39937348      -3.26248763       0.04467467       0.02940059       0.50203480       0.46798821
       1.39937348      -2.53619352       0.04397838       0.02967131       0.50018181       0.52871699
       1.39937348      -1.81087447       0.04292837       0.02886282       0.53078143       0.58013100
       1.39937348      -1.08624844       0.04057071       0.02697756       0.53970037       0.59050264
       1.39937348      -0.36203684       0.03809409       0.02535948       0.51135001       0.57379432
       1.39937348       0.36203684       0.03809409       0.02535948       0.51135000       0.57379432
       1.39937348       1.08624844       0.04057071       0.02697756       0.53970037       0.59050265
       1.39937348       1.81087447       0.04292837       0.02886282       0.53078145       0.58013103
       1.39937348       2.53619352       0.04397838       0.02967131       0.50018182       0.52871701
       1.39937348       3.26248763       0.04467466       0.02940059       0.50203478       0.46798819
       1.39937348       3.99004379       0.04524964       0.02936735       0.52045506       0.45747290
       1.39937348       4.71915543       0.04521081       0.03021253       0.50805913       0.50353947
       1.39937348       5.45012410       0.04518225       0.03111744       0.48636900       0.53924462
       1.39937348       6.18326120       0.04544756       0.03171225       0.47680400       0.54249031
       1.39937348       6.91888986       0.04536176       0.03262414       0.46016732       0.56172779
       1.39937348       7.65734715       0.04555861       0.03337348       0.46475929       0.58330217
       1.39937348       8.39898632       0.04652734       0.03280594       0.50579558       0.53422095
       1.39937348       9.14417952       0.04662689       0.03204386       0.51436600       0.46660351
       1.39937348       9.89332076       0.04520113       0.03240397       0.49914463       0.50657283
       1.39937348      10.64682935       0.04244401       0.03119822       0.54519170       0.62008413
       1.39937348      11.40515387       0.03527590       0.02438853       0.63420944       0.69333082
       1.39937348      12.16877678       0.02163285       0.01309082       0.64557256       0.64495863
       1.39937348      12.93821982       0.00851718       0.00420905       0.48899411       0.39768107
       1.39937348      13.71405046       0.00218384       0.00079346       0.20520360       0.09846757
       1.39937348      14.49688956       0.00046628       0.00011559       0.05260695       0.01287060
       1.39937348      15.28742062       0.00010827       0.00001928       0.01223300       0.00171057
       1.39937348      16.08640107       0.00002432       0.00000260       0.00212832       0.00011426
       1.39937348      16.89467616       0.00000540       0.00000032       0.00054226       0.00000509
       1.39937348      17.71319624       0.00000160       0.00000013       0.00011964       0.00000086
       1.39937348      18.54303860       0.00000039       0.00000002       0.00000253       0.00000000
