Q20,Q30,Q40
235.29,21.65,80.00
235.25,21.71,80.00
235.02,22.01,80.00
234.83,22.31,80.00
234.65,22.61,80.00
234.50,22.91,80.00
234.37,23.22,80.00
234.26,23.52,80.00
234.17,23.82,80.00
234.11,24.12,80.00
234.06,24.42,80.00
234.04,24.72,80.00
234.03,25.03,80.00
234.04,25.33,80.00
234.07,25.63,80.00
234.12,25.93,80.00
234.18,26.23,80.00
234.27,26.53,80.00
234.37,26.83,80.00
234.50,27.14,80.00
234.65,27.44,80.00
234.82,27.74,80.00
235.02,28.04,80.00
235.24,28.34,80.00
235.29,28.41,80.00
235.51,28.64,80.00
235.81,28.94,80.00
236.17,29.25,80.00
236.57,29.55,80.00
237.03,29.85,80.00
237.25,29.98,80.00
237.59,30.15,80.00
238.25,30.45,80.00
239.03,30.75,80.00
239.22,30.82,80.00
240.03,31.06,80.00
241.18,31.34,80.00
241.26,31.36,80.00
242.85,31.66,80.00
243.14,31.71,80.00
244.59,31.96,80.00
245.10,32.04,80.00
246.45,32.26,80.00
247.06,32.35,80.00
248.55,32.56,80.00
249.02,32.62,80.00
250.98,32.84,80.00
251.26,32.86,80.00
252.94,32.98,80.00
254.90,33.01,80.00
256.86,32.95,80.00
258.04,32.86,80.00
258.82,32.81,80.00
260.78,32.61,80.00
261.29,32.56,80.00
262.75,32.41,80.00
264.08,32.26,80.00
264.71,32.19,80.00
266.34,31.96,80.00
266.67,31.91,80.00
267.96,31.66,80.00
268.63,31.52,80.00
269.27,31.36,80.00
270.40,31.06,80.00
270.59,31.00,80.00
271.51,30.75,80.00
272.55,30.45,80.00
272.55,30.45,80.00
273.65,30.15,80.00
274.51,29.90,80.00
274.67,29.85,80.00
275.68,29.55,80.00
276.47,29.29,80.00
276.61,29.25,80.00
277.53,28.94,80.00
278.41,28.64,80.00
278.43,28.63,80.00
279.34,28.34,80.00
280.26,28.04,80.00
280.39,28.00,80.00
281.23,27.74,80.00
282.23,27.44,80.00
282.35,27.40,80.00
283.12,27.14,80.00
284.04,26.83,80.00
284.31,26.75,80.00
284.94,26.53,80.00
285.90,26.23,80.00
286.27,26.12,80.00
287.29,25.93,80.00
288.24,25.74,80.00
289.02,25.63,80.00
290.20,25.42,80.00
290.36,25.33,80.00
290.94,25.03,80.00
291.64,24.72,80.00
292.16,24.53,80.00
292.39,24.42,80.00
293.29,24.12,80.00
294.12,23.93,80.00
294.77,23.82,80.00
296.08,23.62,80.00
296.68,23.52,80.00
298.04,23.23,80.00
298.06,23.22,80.00
298.73,22.91,80.00
299.32,22.61,80.00
299.87,22.31,80.00
300.00,22.24,80.00
300.42,22.01,80.00
301.11,21.71,80.00
301.96,21.43,80.00
303.92,21.43,80.00
304.70,21.71,80.00
305.42,22.01,80.00
305.88,22.22,80.00
306.07,22.31,80.00
306.67,22.61,80.00
307.27,22.91,80.00
307.84,23.18,80.00
309.38,22.91,80.00
309.80,22.85,80.00
310.56,22.61,80.00
311.71,22.31,80.00
311.76,22.30,80.00
313.42,22.31,80.00
313.73,22.31,80.00
315.25,22.61,80.00
315.69,22.73,80.00
316.54,22.91,80.00
317.44,23.22,80.00
317.65,23.31,80.00
318.09,23.52,80.00
318.56,23.82,80.00
318.87,24.12,80.00
319.08,24.42,80.00
319.21,24.72,80.00
319.31,25.03,80.00
319.38,25.33,80.00
319.43,25.63,80.00
319.48,25.93,80.00
319.53,26.23,80.00
319.59,26.53,80.00
319.61,26.60,80.00
319.67,26.83,80.00
319.78,27.14,80.00
319.92,27.44,80.00
320.10,27.74,80.00
320.34,28.04,80.00
320.65,28.34,80.00
321.02,28.64,80.00
321.45,28.94,80.00
321.57,29.02,80.00
322.06,29.25,80.00
322.79,29.55,80.00
323.53,29.83,80.00
323.63,29.85,80.00
325.49,30.15,80.00
325.54,30.15,80.00
327.45,30.30,80.00
328.09,30.45,80.00
328.86,30.75,80.00
329.26,31.06,80.00
329.41,31.33,80.00
329.42,31.36,80.00
329.42,31.66,80.00
329.41,31.69,80.00
329.29,31.96,80.00
329.02,32.26,80.00
328.63,32.56,80.00
328.13,32.86,80.00
327.51,33.17,80.00
327.45,33.19,80.00
326.59,33.47,80.00
325.60,33.77,80.00
325.49,33.80,80.00
324.32,34.07,80.00
323.53,34.25,80.00
323.05,34.37,80.00
321.83,34.67,80.00
321.57,34.74,80.00
321.25,34.97,80.00
320.89,35.28,80.00
320.59,35.58,80.00
320.34,35.88,80.00
320.13,36.18,80.00
319.98,36.48,80.00
319.87,36.78,80.00
319.78,37.09,80.00
319.73,37.39,80.00
319.70,37.69,80.00
319.69,37.99,80.00
319.71,38.29,80.00
319.74,38.59,80.00
319.79,38.89,80.00
319.85,39.20,80.00
319.92,39.50,80.00
320.00,39.80,80.00
320.08,40.10,80.00
320.15,40.40,80.00
320.22,40.70,80.00
320.29,41.01,80.00
320.34,41.31,80.00
320.39,41.61,80.00
320.42,41.91,80.00
320.43,42.21,80.00
320.43,42.51,80.00
320.42,42.81,80.00
320.38,43.12,80.00
320.33,43.42,80.00
320.26,43.72,80.00
320.17,44.02,80.00
320.06,44.32,80.00
319.93,44.62,80.00
319.78,44.92,80.00
319.63,45.23,80.00
319.61,45.26,80.00
319.41,45.53,80.00
319.18,45.83,80.00
318.98,46.13,80.00
318.81,46.43,80.00
318.66,46.73,80.00
318.54,47.04,80.00
318.42,47.34,80.00
318.32,47.64,80.00
318.21,47.94,80.00
318.08,48.24,80.00
317.94,48.54,80.00
317.78,48.84,80.00
317.65,49.05,80.00
317.57,49.15,80.00
317.29,49.45,80.00
316.93,49.75,80.00
316.47,50.05,80.00
315.86,50.35,80.00
315.69,50.43,80.00
315.10,50.65,80.00
314.28,50.95,80.00
313.73,51.16,80.00
313.54,51.26,80.00
313.03,51.56,80.00
312.62,51.86,80.00
312.34,52.16,80.00
312.22,52.46,80.00
312.22,52.76,80.00
312.33,53.07,80.00
312.53,53.37,80.00
312.77,53.67,80.00
313.05,53.97,80.00
313.35,54.27,80.00
313.64,54.57,80.00
313.73,54.66,80.00
313.93,54.87,80.00
314.20,55.18,80.00
314.44,55.48,80.00
314.65,55.78,80.00
314.84,56.08,80.00
315.00,56.38,80.00
315.15,56.68,80.00
315.28,56.98,80.00
315.41,57.29,80.00
315.53,57.59,80.00
315.64,57.89,80.00
315.69,58.02,80.00
315.76,58.19,80.00
315.88,58.49,80.00
316.00,58.79,80.00
316.12,59.10,80.00
316.23,59.40,80.00
316.34,59.70,80.00
316.43,60.00,80.00
400.00,27.91,80.00
399.95,27.74,80.00
399.92,27.44,80.00
399.92,27.14,80.00
399.95,26.83,80.00
400.00,26.61,80.00
340.34,60.00,80.00
341.18,59.71,80.00
341.21,59.70,80.00
342.13,59.40,80.00
343.14,59.12,80.00
343.25,59.10,80.00
344.99,58.79,80.00
345.10,58.78,80.00
347.06,58.57,80.00
347.52,58.49,80.00
349.02,58.26,80.00
349.32,58.19,80.00
350.68,57.89,80.00
350.98,57.83,80.00
351.98,57.59,80.00
352.94,57.38,80.00
353.35,57.29,80.00
354.86,56.98,80.00
354.90,56.98,80.00
356.44,56.68,80.00
356.86,56.60,80.00
357.93,56.38,80.00
358.82,56.20,80.00
359.33,56.08,80.00
360.68,55.78,80.00
360.78,55.75,80.00
362.01,55.48,80.00
362.75,55.31,80.00
363.31,55.18,80.00
364.53,54.87,80.00
364.71,54.83,80.00
365.59,54.57,80.00
366.63,54.27,80.00
366.67,54.26,80.00
367.60,53.97,80.00
368.63,53.67,80.00
368.63,53.67,80.00
369.62,53.37,80.00
370.59,53.09,80.00
370.66,53.07,80.00
371.67,52.76,80.00
372.55,52.52,80.00
372.73,52.46,80.00
373.79,52.16,80.00
374.51,51.96,80.00
374.86,51.86,80.00
375.87,51.56,80.00
376.47,51.38,80.00
376.85,51.26,80.00
377.78,50.95,80.00
378.43,50.75,80.00
378.73,50.65,80.00
379.69,50.35,80.00
380.39,50.13,80.00
380.69,50.05,80.00
381.72,49.75,80.00
382.35,49.56,80.00
382.77,49.45,80.00
383.85,49.15,80.00
384.31,49.01,80.00
384.97,48.84,80.00
386.09,48.54,80.00
386.27,48.49,80.00
387.31,48.24,80.00
388.24,48.02,80.00
388.62,47.94,80.00
390.20,47.64,80.00
390.22,47.64,80.00
392.00,47.34,80.00
392.16,47.31,80.00
393.46,47.04,80.00
394.12,46.90,80.00
394.66,46.73,80.00
395.61,46.43,80.00
396.08,46.28,80.00
396.41,46.13,80.00
397.05,45.83,80.00
397.63,45.53,80.00
398.04,45.30,80.00
398.21,45.23,80.00
398.85,44.92,80.00
399.45,44.62,80.00
400.00,44.33,80.00
288.83,0.00,81.00
288.69,0.30,81.00
288.50,0.60,81.00
288.27,0.90,81.00
288.24,0.95,81.00
287.70,1.21,81.00
287.04,1.51,81.00
286.36,1.81,81.00
286.27,1.85,81.00
285.21,2.11,81.00
284.35,2.41,81.00
284.31,2.43,81.00
283.73,2.71,81.00
283.21,3.02,81.00
282.77,3.32,81.00
282.41,3.62,81.00
282.35,3.67,81.00
282.04,3.92,81.00
281.71,4.22,81.00
281.43,4.52,81.00
281.18,4.82,81.00
280.96,5.13,81.00
280.76,5.43,81.00
280.57,5.73,81.00
280.39,6.03,81.00
280.39,6.03,81.00
280.20,6.33,81.00
280.02,6.63,81.00
279.84,6.93,81.00
279.65,7.24,81.00
279.44,7.54,81.00
279.20,7.84,81.00
278.93,8.14,81.00
278.60,8.44,81.00
278.43,8.59,81.00
278.24,8.74,81.00
277.82,9.05,81.00
277.35,9.35,81.00
276.82,9.65,81.00
276.47,9.83,81.00
276.17,9.95,81.00
275.36,10.25,81.00
274.51,10.54,81.00
274.49,10.55,81.00
273.73,10.85,81.00
273.05,11.16,81.00
272.55,11.40,81.00
272.48,11.46,81.00
272.18,11.76,81.00
271.92,12.06,81.00
271.68,12.36,81.00
271.45,12.66,81.00
271.23,12.96,81.00
271.01,13.27,81.00
270.78,13.57,81.00
270.59,13.80,81.00
270.53,13.87,81.00
270.23,14.17,81.00
269.90,14.47,81.00
269.52,14.77,81.00
269.08,15.08,81.00
268.63,15.34,81.00
268.04,15.38,81.00
266.67,15.47,81.00
266.34,15.38,81.00
265.40,15.08,81.00
264.71,14.80,81.00
264.63,14.77,81.00
263.59,14.47,81.00
262.75,14.20,81.00
260.78,14.30,81.00
258.82,14.39,81.00
256.86,14.32,81.00
254.90,14.40,81.00
254.68,14.47,81.00
253.66,14.77,81.00
252.94,14.98,81.00
252.76,15.08,81.00
252.14,15.38,81.00
251.45,15.68,81.00
250.98,15.86,81.00
250.74,15.98,81.00
250.02,16.28,81.00
249.20,16.58,81.00
249.02,16.64,81.00
248.05,16.88,81.00
247.06,17.12,81.00
246.63,17.19,81.00
245.10,17.44,81.00
244.84,17.49,81.00
243.37,17.79,81.00
243.14,17.84,81.00
242.32,18.09,81.00
241.44,18.39,81.00
241.18,18.49,81.00
240.74,18.69,81.00
240.14,18.99,81.00
239.58,19.30,81.00
239.22,19.51,81.00
239.08,19.60,81.00
238.63,19.90,81.00
238.21,20.20,81.00
237.82,20.50,81.00
237.46,20.80,81.00
237.25,20.99,81.00
237.13,21.11,81.00
236.85,21.41,81.00
236.60,21.71,81.00
236.38,22.01,81.00
236.18,22.31,81.00
236.02,22.61,81.00
235.88,22.91,81.00
235.76,23.22,81.00
235.66,23.52,81.00
235.58,23.82,81.00
235.52,24.12,81.00
235.48,24.42,81.00
235.45,24.72,81.00
235.43,25.03,81.00
235.43,25.33,81.00
235.44,25.63,81.00
235.47,25.93,81.00
235.52,26.23,81.00
235.58,26.53,81.00
235.66,26.83,81.00
235.75,27.14,81.00
235.86,27.44,81.00
236.00,27.74,81.00
236.15,28.04,81.00
236.34,28.34,81.00
236.54,28.64,81.00
236.78,28.94,81.00
237.06,29.25,81.00
237.25,29.43,81.00
237.38,29.55,81.00
237.77,29.85,81.00
238.22,30.15,81.00
238.75,30.45,81.00
239.22,30.69,81.00
239.37,30.75,81.00
240.16,31.06,81.00
241.09,31.36,81.00
241.18,31.38,81.00
242.27,31.66,81.00
243.14,31.85,81.00
243.65,31.96,81.00
245.10,32.24,81.00
245.21,32.26,81.00
246.93,32.56,81.00
247.06,32.58,81.00
248.96,32.86,81.00
249.02,32.87,81.00
250.98,33.11,81.00
251.73,33.17,81.00
252.94,33.26,81.00
254.90,33.32,81.00
256.86,33.29,81.00
258.82,33.20,81.00
259.31,33.17,81.00
260.78,33.07,81.00
262.75,32.93,81.00
263.55,32.86,81.00
264.71,32.77,81.00
266.67,32.56,81.00
266.67,32.56,81.00
268.53,32.26,81.00
268.63,32.24,81.00
269.90,31.96,81.00
270.59,31.80,81.00
271.15,31.66,81.00
272.34,31.36,81.00
272.55,31.30,81.00
273.56,31.06,81.00
274.51,30.81,81.00
274.73,30.75,81.00
275.84,30.45,81.00
276.47,30.27,81.00
276.88,30.15,81.00
277.83,29.85,81.00
278.43,29.65,81.00
278.76,29.55,81.00
279.70,29.25,81.00
280.39,29.02,81.00
280.64,28.94,81.00
281.65,28.64,81.00
282.35,28.43,81.00
282.59,28.34,81.00
283.38,28.04,81.00
284.20,27.74,81.00
284.31,27.70,81.00
284.96,27.44,81.00
285.86,27.14,81.00
286.27,27.01,81.00
287.73,26.83,81.00
288.24,26.78,81.00
290.20,26.70,81.00
290.46,26.53,81.00
290.95,26.23,81.00
291.45,25.93,81.00
291.97,25.63,81.00
292.16,25.52,81.00
292.38,25.33,81.00
292.83,25.03,81.00
293.47,24.72,81.00
294.12,24.50,81.00
294.50,24.42,81.00
296.08,24.16,81.00
296.42,24.12,81.00
298.04,23.89,81.00
298.31,23.82,81.00
299.19,23.52,81.00
299.89,23.22,81.00
300.00,23.16,81.00
300.44,22.91,81.00
301.02,22.61,81.00
301.72,22.31,81.00
301.96,22.22,81.00
303.92,22.15,81.00
304.35,22.31,81.00
305.12,22.61,81.00
305.85,22.91,81.00
305.88,22.93,81.00
306.70,23.22,81.00
307.62,23.52,81.00
307.84,23.58,81.00
308.08,23.52,81.00
309.21,23.22,81.00
309.80,23.06,81.00
310.18,22.91,81.00
310.97,22.61,81.00
311.76,22.34,81.00
313.73,22.33,81.00
314.96,22.61,81.00
315.69,22.83,81.00
316.03,22.91,81.00
316.97,23.22,81.00
317.59,23.52,81.00
317.65,23.55,81.00
318.12,23.82,81.00
318.50,24.12,81.00
318.76,24.42,81.00
318.94,24.72,81.00
319.07,25.03,81.00
319.17,25.33,81.00
319.24,25.63,81.00
319.30,25.93,81.00
319.37,26.23,81.00
319.43,26.53,81.00
319.52,26.83,81.00
319.61,27.11,81.00
319.62,27.14,81.00
319.75,27.44,81.00
319.93,27.74,81.00
320.17,28.04,81.00
320.46,28.34,81.00
320.83,28.64,81.00
321.25,28.94,81.00
321.57,29.14,81.00
321.83,29.25,81.00
322.65,29.55,81.00
323.53,29.84,81.00
323.84,29.85,81.00
325.49,29.92,81.00
327.45,29.92,81.00
327.99,30.15,81.00
328.64,30.45,81.00
329.22,30.75,81.00
329.41,30.87,81.00
329.60,31.06,81.00
329.86,31.36,81.00
330.07,31.66,81.00
330.19,31.96,81.00
330.23,32.26,81.00
330.18,32.56,81.00
330.04,32.86,81.00
329.83,33.17,81.00
329.57,33.47,81.00
329.41,33.62,81.00
329.21,33.77,81.00
328.76,34.07,81.00
328.29,34.37,81.00
327.82,34.67,81.00
327.45,34.91,81.00
327.27,34.97,81.00
326.49,35.28,81.00
325.83,35.58,81.00
325.49,35.77,81.00
324.94,35.88,81.00
323.59,36.18,81.00
323.53,36.20,81.00
321.57,36.43,81.00
321.53,36.48,81.00
321.34,36.78,81.00
321.17,37.09,81.00
321.01,37.39,81.00
320.87,37.69,81.00
320.74,37.99,81.00
320.62,38.29,81.00
320.52,38.59,81.00
320.44,38.89,81.00
320.37,39.20,81.00
320.32,39.50,81.00
320.31,39.80,81.00
320.32,40.10,81.00
320.38,40.40,81.00
320.47,40.70,81.00
320.58,41.01,81.00
320.73,41.31,81.00
320.89,41.61,81.00
321.06,41.91,81.00
321.23,42.21,81.00
321.39,42.51,81.00
321.53,42.81,81.00
321.57,42.93,81.00
321.68,43.12,81.00
321.76,43.42,81.00
321.79,43.72,81.00
321.78,44.02,81.00
321.74,44.32,81.00
321.68,44.62,81.00
321.60,44.92,81.00
321.57,45.02,81.00
321.50,45.23,81.00
321.37,45.53,81.00
321.24,45.83,81.00
321.09,46.13,81.00
320.93,46.43,81.00
320.77,46.73,81.00
320.60,47.04,81.00
320.42,47.34,81.00
320.23,47.64,81.00
320.02,47.94,81.00
319.80,48.24,81.00
319.61,48.47,81.00
319.54,48.54,81.00
319.22,48.84,81.00
318.86,49.15,81.00
318.45,49.45,81.00
317.97,49.75,81.00
317.65,49.93,81.00
317.34,50.05,81.00
316.50,50.35,81.00
315.69,50.60,81.00
315.50,50.65,81.00
314.39,50.95,81.00
313.73,51.14,81.00
313.43,51.26,81.00
312.72,51.56,81.00
312.15,51.86,81.00
311.76,52.16,81.00
311.76,52.16,81.00
311.59,52.46,81.00
311.56,52.76,81.00
311.65,53.07,81.00
311.76,53.22,81.00
311.86,53.37,81.00
312.15,53.67,81.00
312.47,53.97,81.00
312.82,54.27,81.00
313.18,54.57,81.00
313.52,54.87,81.00
313.73,55.06,81.00
313.84,55.18,81.00
314.13,55.48,81.00
314.39,55.78,81.00
314.61,56.08,81.00
314.79,56.38,81.00
314.94,56.68,81.00
315.07,56.98,81.00
315.19,57.29,81.00
315.28,57.59,81.00
315.37,57.89,81.00
315.44,58.19,81.00
315.51,58.49,81.00
315.56,58.79,81.00
315.61,59.10,81.00
315.65,59.40,81.00
315.69,59.67,81.00
315.69,59.70,81.00
315.72,60.00,81.00
348.40,60.00,81.00
349.02,59.85,81.00
349.39,59.70,81.00
350.29,59.40,81.00
350.98,59.20,81.00
351.25,59.10,81.00
352.19,58.79,81.00
352.94,58.58,81.00
353.24,58.49,81.00
354.37,58.19,81.00
354.90,58.06,81.00
355.67,57.89,81.00
356.86,57.64,81.00
357.09,57.59,81.00
358.48,57.29,81.00
358.82,57.21,81.00
359.71,56.98,81.00
360.78,56.73,81.00
360.95,56.68,81.00
362.19,56.38,81.00
362.75,56.25,81.00
363.51,56.08,81.00
364.71,55.81,81.00
364.81,55.78,81.00
365.98,55.48,81.00
366.67,55.29,81.00
367.06,55.18,81.00
368.07,54.87,81.00
368.63,54.71,81.00
369.06,54.57,81.00
370.04,54.27,81.00
370.59,54.11,81.00
371.02,53.97,81.00
371.99,53.67,81.00
372.55,53.50,81.00
372.98,53.37,81.00
373.99,53.07,81.00
374.51,52.92,81.00
375.02,52.76,81.00
376.04,52.46,81.00
376.47,52.33,81.00
377.02,52.16,81.00
377.95,51.86,81.00
378.43,51.70,81.00
378.89,51.56,81.00
379.85,51.26,81.00
380.39,51.08,81.00
380.88,50.95,81.00
381.99,50.65,81.00
382.35,50.55,81.00
383.21,50.35,81.00
384.31,50.08,81.00
384.45,50.05,81.00
385.80,49.75,81.00
386.27,49.64,81.00
387.14,49.45,81.00
388.24,49.20,81.00
388.48,49.15,81.00
389.89,48.84,81.00
390.20,48.78,81.00
391.37,48.54,81.00
392.16,48.39,81.00
392.85,48.24,81.00
394.12,47.98,81.00
394.26,47.94,81.00
395.38,47.64,81.00
396.08,47.45,81.00
396.39,47.34,81.00
397.21,47.04,81.00
397.98,46.73,81.00
398.04,46.71,81.00
398.88,46.43,81.00
399.72,46.13,81.00
400.00,46.02,81.00
323.53,39.15,81.00
323.59,39.20,81.00
323.88,39.50,81.00
324.04,39.80,81.00
324.05,40.10,81.00
323.95,40.40,81.00
323.79,40.70,81.00
323.58,41.01,81.00
323.53,41.07,81.00
323.48,41.01,81.00
323.36,40.70,81.00
323.31,40.40,81.00
323.31,40.10,81.00
323.35,39.80,81.00
323.42,39.50,81.00
323.51,39.20,81.00
323.53,39.15,81.00
289.27,0.00,82.00
289.13,0.30,82.00
288.95,0.60,82.00
288.72,0.90,82.00
288.45,1.21,82.00
288.24,1.40,82.00
288.00,1.51,82.00
287.33,1.81,82.00
286.67,2.11,82.00
286.27,2.30,82.00
285.96,2.41,82.00
285.25,2.71,82.00
284.71,3.02,82.00
284.31,3.31,82.00
284.30,3.32,82.00
283.90,3.62,82.00
283.56,3.92,82.00
283.30,4.22,82.00
283.09,4.52,82.00
282.93,4.82,82.00
282.80,5.13,82.00
282.70,5.43,82.00
282.61,5.73,82.00
282.54,6.03,82.00
282.48,6.33,82.00
282.41,6.63,82.00
282.35,6.84,82.00
282.31,6.93,82.00
282.13,7.24,82.00
281.89,7.54,82.00
281.57,7.84,82.00
281.16,8.14,82.00
280.68,8.44,82.00
280.39,8.61,82.00
280.20,8.74,82.00
279.74,9.05,82.00
279.23,9.35,82.00
278.67,9.65,82.00
278.43,9.77,82.00
278.03,9.95,82.00
277.25,10.25,82.00
276.47,10.51,82.00
276.32,10.55,82.00
275.07,10.85,82.00
274.51,10.98,82.00
274.01,11.16,82.00
273.24,11.46,82.00
272.56,11.76,82.00
272.55,11.76,82.00
272.25,12.06,82.00
271.97,12.36,82.00
271.72,12.66,82.00
271.48,12.96,82.00
271.23,13.27,82.00
270.98,13.57,82.00
270.70,13.87,82.00
270.59,13.98,82.00
270.38,14.17,82.00
270.01,14.47,82.00
269.59,14.77,82.00
269.09,15.08,82.00
268.63,15.32,82.00
267.41,15.38,82.00
266.67,15.41,82.00
266.54,15.38,82.00
265.60,15.08,82.00
264.88,14.77,82.00
264.71,14.68,82.00
263.79,14.47,82.00
262.75,14.24,82.00
261.38,14.47,82.00
260.78,14.55,82.00
258.84,14.77,82.00
258.82,14.78,82.00
256.86,14.93,82.00
255.73,15.08,82.00
254.90,15.20,82.00
254.18,15.38,82.00
252.94,15.66,82.00
252.90,15.68,82.00
252.10,15.98,82.00
251.21,16.28,82.00
250.98,16.35,82.00
250.39,16.58,82.00
249.53,16.88,82.00
249.02,17.05,82.00
248.48,17.19,82.00
247.24,17.49,82.00
247.06,17.53,82.00
245.67,17.79,82.00
245.10,17.91,82.00
244.31,18.09,82.00
243.19,18.39,82.00
243.14,18.41,82.00
242.41,18.69,82.00
241.72,18.99,82.00
241.18,19.26,82.00
241.12,19.30,82.00
240.63,19.60,82.00
240.16,19.90,82.00
239.71,20.20,82.00
239.28,20.50,82.00
239.22,20.55,82.00
238.90,20.80,82.00
238.55,21.11,82.00
238.24,21.41,82.00
237.96,21.71,82.00
237.71,22.01,82.00
237.51,22.31,82.00
237.33,22.61,82.00
237.25,22.77,82.00
237.19,22.91,82.00
237.09,23.22,82.00
237.00,23.52,82.00
236.93,23.82,82.00
236.88,24.12,82.00
236.84,24.42,82.00
236.81,24.72,82.00
236.79,25.03,82.00
236.78,25.33,82.00
236.78,25.63,82.00
236.80,25.93,82.00
236.83,26.23,82.00
236.87,26.53,82.00
236.92,26.83,82.00
236.99,27.14,82.00
237.07,27.44,82.00
237.17,27.74,82.00
237.25,27.94,82.00
237.30,28.04,82.00
237.44,28.34,82.00
237.61,28.64,82.00
237.80,28.94,82.00
238.03,29.25,82.00
238.29,29.55,82.00
238.60,29.85,82.00
238.95,30.15,82.00
239.22,30.35,82.00
239.38,30.45,82.00
239.90,30.75,82.00
240.51,31.06,82.00
241.18,31.34,82.00
241.23,31.36,82.00
242.13,31.66,82.00
243.14,31.94,82.00
243.20,31.96,82.00
244.41,32.26,82.00
245.10,32.41,82.00
245.84,32.56,82.00
247.06,32.78,82.00
247.55,32.86,82.00
249.02,33.08,82.00
249.64,33.17,82.00
250.98,33.33,82.00
252.60,33.47,82.00
252.94,33.50,82.00
254.90,33.58,82.00
256.86,33.59,82.00
258.82,33.55,82.00
260.78,33.49,82.00
261.43,33.47,82.00
262.75,33.42,82.00
264.71,33.33,82.00
266.67,33.21,82.00
267.04,33.17,82.00
268.63,32.97,82.00
269.22,32.86,82.00
270.59,32.60,82.00
270.74,32.56,82.00
272.06,32.26,82.00
272.55,32.14,82.00
273.35,31.96,82.00
274.51,31.69,82.00
274.64,31.66,82.00
275.89,31.36,82.00
276.47,31.21,82.00
277.04,31.06,82.00
278.09,30.75,82.00
278.43,30.65,82.00
279.08,30.45,82.00
280.03,30.15,82.00
280.39,30.04,82.00
281.00,29.85,82.00
282.01,29.55,82.00
282.35,29.44,82.00
282.88,29.25,82.00
283.67,28.94,82.00
284.31,28.69,82.00
284.42,28.64,82.00
285.04,28.34,82.00
285.71,28.04,82.00
286.27,27.82,82.00
286.71,27.74,82.00
288.24,27.51,82.00
290.20,27.56,82.00
290.44,27.44,82.00
291.01,27.14,82.00
291.54,26.83,82.00
292.06,26.53,82.00
292.16,26.48,82.00
292.36,26.23,82.00
292.66,25.93,82.00
293.03,25.63,82.00
293.53,25.33,82.00
294.12,25.05,82.00
294.22,25.03,82.00
295.49,24.72,82.00
296.08,24.61,82.00
298.00,24.42,82.00
298.04,24.42,82.00
299.40,24.12,82.00
300.00,23.94,82.00
300.25,23.82,82.00
300.85,23.52,82.00
301.45,23.22,82.00
301.96,22.98,82.00
302.51,22.91,82.00
303.92,22.78,82.00
304.32,22.91,82.00
305.21,23.22,82.00
305.88,23.43,82.00
306.23,23.52,82.00
307.62,23.82,82.00
307.84,23.86,82.00
307.98,23.82,82.00
308.93,23.52,82.00
309.80,23.24,82.00
309.86,23.22,82.00
310.56,22.91,82.00
311.28,22.61,82.00
311.76,22.42,82.00
313.73,22.42,82.00
314.43,22.61,82.00
315.34,22.91,82.00
315.69,23.05,82.00
316.17,23.22,82.00
316.87,23.52,82.00
317.38,23.82,82.00
317.65,24.04,82.00
317.78,24.12,82.00
318.14,24.42,82.00
318.41,24.72,82.00
318.61,25.03,82.00
318.78,25.33,82.00
318.91,25.63,82.00
319.02,25.93,82.00
319.12,26.23,82.00
319.23,26.53,82.00
319.34,26.83,82.00
319.46,27.14,82.00
319.61,27.43,82.00
319.61,27.44,82.00
319.80,27.74,82.00
320.04,28.04,82.00
320.34,28.34,82.00
320.69,28.64,82.00
321.11,28.94,82.00
321.57,29.23,82.00
321.61,29.25,82.00
322.52,29.55,82.00
323.53,29.84,82.00
325.49,29.76,82.00
327.45,29.68,82.00
327.76,29.85,82.00
328.30,30.15,82.00
328.86,30.45,82.00
329.41,30.74,82.00
329.43,30.75,82.00
329.78,31.06,82.00
330.13,31.36,82.00
330.45,31.66,82.00
330.71,31.96,82.00
330.90,32.26,82.00
331.01,32.56,82.00
331.04,32.86,82.00
331.00,33.17,82.00
330.93,33.47,82.00
330.81,33.77,82.00
330.68,34.07,82.00
330.54,34.37,82.00
330.38,34.67,82.00
330.23,34.97,82.00
330.07,35.28,82.00
329.91,35.58,82.00
329.75,35.88,82.00
329.58,36.18,82.00
329.41,36.47,82.00
329.40,36.48,82.00
329.15,36.78,82.00
328.89,37.09,82.00
328.61,37.39,82.00
328.32,37.69,82.00
328.01,37.99,82.00
327.70,38.29,82.00
327.45,38.52,82.00
327.36,38.59,82.00
327.04,38.89,82.00
326.77,39.20,82.00
326.55,39.50,82.00
326.36,39.80,82.00
326.21,40.10,82.00
326.08,40.40,82.00
325.97,40.70,82.00
325.87,41.01,82.00
325.77,41.31,82.00
325.67,41.61,82.00
325.57,41.91,82.00
325.49,42.11,82.00
325.39,42.21,82.00
325.10,42.51,82.00
324.83,42.81,82.00
324.55,43.12,82.00
324.28,43.42,82.00
324.00,43.72,82.00
323.71,44.02,82.00
323.53,44.19,82.00
323.45,44.32,82.00
323.26,44.62,82.00
323.09,44.92,82.00
322.92,45.23,82.00
322.77,45.53,82.00
322.61,45.83,82.00
322.46,46.13,82.00
322.30,46.43,82.00
322.14,46.73,82.00
321.97,47.04,82.00
321.79,47.34,82.00
321.60,47.64,82.00
321.57,47.69,82.00
321.38,47.94,82.00
321.13,48.24,82.00
320.86,48.54,82.00
320.53,48.84,82.00
320.15,49.15,82.00
