Q20,Q30,Q40
2.664589668874820632e+02,0.000000000000000000e+00,9.022110342384236503e+01
2.672150992692749014e+02,0.000000000000000000e+00,9.152576740626724927e+01
2.682449135509750135e+02,0.000000000000000000e+00,9.262558041664685504e+01
2.693692977907788304e+02,0.000000000000000000e+00,9.362735523429010698e+01
2.704972049732646155e+02,0.000000000000000000e+00,9.462421611635747354e+01
2.715944871816855652e+02,0.000000000000000000e+00,9.565392622718341897e+01
2.726474358241482037e+02,0.000000000000000000e+00,9.672833771762734045e+01
2.738707825771437570e+02,0.000000000000000000e+00,9.760328013113513634e+01
2.751777908493496625e+02,0.000000000000000000e+00,9.834695532755448255e+01
2.765636580247345933e+02,0.000000000000000000e+00,9.893015884060824305e+01
2.779150515234119325e+02,0.000000000000000000e+00,9.958901217442334541e+01
