destinationFile	isConverged	Q1	Q20	Q30	Q40	q5	q6	q7	q8	M_22	M_32	M_33	EHFB	sourceFile	expected_Z	expected_N	expected_q20	expected_q30	bet2	bet3	filter_maxDeltaE	filter_bluff	isCorrect
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000004.hel	True	0.000626	369.999899	16.001831	115.396754	34.01703	105.659847	50.272461	97.174621	0.001437	-0.0002467	0.004704	-1915.760694	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000013.hel	100	154	370.0	16.0	3.332	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000005.hel	True	0.001268	318.001486	16.001604	87.936511	31.953945	74.244878	43.360088	64.970419	0.001986	-0.0002012	0.005956	-1897.823794	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000006.hel	100	154	318.0	16.0	2.864	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000006.hel	True	0.000688	317.998787	14.003701	85.005656	26.45835	67.339273	34.480282	54.787941	0.001761	-0.0003135	0.00615	-1899.106187	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000007.hel	100	154	318.0	14.0	2.864	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000007.hel	True	0.000677	360.002269	31.996741	135.205858	79.393958	165.682643	140.359039	214.206405	0.003142	-0.001694	0.006035	-1898.737665	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000011.hel	100	154	360.0	32.0	3.242	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000008.hel	True	0.000424	359.999256	30.000005	133.225009	73.342103	159.09279	127.074828	198.990103	0.002534	-0.00104	0.005724	-1898.334673	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000015.hel	100	154	360.0	30.0	3.242	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000009.hel	True	0.00032	318.002735	9.997513	80.161384	15.167352	55.064156	15.571974	34.999486	0.001813	0.0002043	0.007	-1902.010422	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000009.hel	100	154	318.0	10.0	2.864	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000010.hel	True	0.000967	318.007963	8.001189	79.276802	10.168739	52.307296	7.733358	29.796767	0.001887	0.0005683	0.007017	-1903.020173	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000001.hel	100	154	318.0	8.0	2.864	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000011.hel	True	0.000961	369.999653	18.00206	118.323633	40.355817	113.83536	62.19956	111.490841	0.001617	-0.0001581	0.00464	-1914.756191	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000007.hel	100	154	370.0	18.0	3.332	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000012.hel	True	0.000436	360.001657	17.999135	112.56973	39.785352	106.559937	60.247421	103.204489	0.001698	-0.0001521	0.004861	-1911.57008	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_081/p154_100_000005.hel	100	154	360.0	18.0	3.242	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000013.hel	True	0.005487	318.000174	3.99457	108.793546	9.074537	112.46428	14.237133	111.610778	0.001719	-5.878e-05	0.00511	-1885.637722	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000012.hel	100	154	318.0	4.0	2.864	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000014.hel	True	0.001019	370.001029	20.002012	120.294788	46.218293	119.661117	72.929999	122.363432	0.001688	-0.0001362	0.004702	-1913.777041	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000009.hel	100	154	370.0	20.0	3.332	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000015.hel	True	0.000128	370.000561	22.000125	121.534261	51.950366	123.964668	83.628683	131.820185	0.001825	-8.163e-05	0.004931	-1912.592451	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000010.hel	100	154	370.0	22.0	3.332	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000016.hel	True	0.001208	316.000877	32.001048	110.994962	74.29284	133.444171	126.3901	175.604911	0.003325	-0.00165	0.006179	-1895.041648	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000001.hel	100	154	316.0	32.0	2.846	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_082/p154_100_000017.hel	True	0.001408	336.00137	12.001543	91.251629	20.82763	69.490849	25.089666	51.116235	0.001625	-2.534e-05	0.006286	-1907.071823	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_080/p154_100_000006.hel	100	154	336.0	12.0	3.026	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000001.hel	True	1.5e-05	315.997679	29.999962	109.004955	68.620042	126.906349	114.09461	160.378034	0.003076	-0.001504	0.006037	-1895.096405	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000016.hel	100	154	316.0	30.0	2.846	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000002.hel	True	0.000938	316.01339	28.00525	106.971186	62.946467	120.329799	101.915188	145.393888	0.002822	-0.001195	0.00608	-1894.879449	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000002.hel	100	154	316.0	28.0	2.846	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000003.hel	True	0.00148	316.001991	26.004534	104.836811	57.230293	113.668542	89.890335	130.841131	0.002713	-0.001001	0.006244	-1894.463124	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000003.hel	100	154	316.0	26.0	2.846	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000004.hel	True	0.00235	315.990911	24.000528	102.778583	51.55818	107.286834	78.277136	117.291039	0.002795	-0.0009996	0.006416	-1893.91263	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000004.hel	100	154	316.0	24.0	2.846	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000005.hel	True	0.001331	315.998065	21.999993	100.896369	46.166096	101.583307	67.79024	105.605108	0.002819	-0.001119	0.006562	-1893.276877	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000005.hel	100	154	316.0	22.0	2.846	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000006.hel	True	0.00148	316.001288	19.99755	99.217378	41.115833	96.670502	58.537826	95.8167	0.002758	-0.001247	0.006638	-1892.570654	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000006.hel	100	154	316.0	20.0	2.846	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000007.hel	True	0.000795	359.999148	27.993977	131.361746	67.450947	152.962128	114.635627	185.203132	0.00229	-0.0007976	0.005616	-1897.774049	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000011.hel	100	154	360.0	28.0	3.242	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000008.hel	True	0.000209	315.998875	15.996153	86.927232	31.829853	73.117535	43.003641	63.821871	0.002004	-0.0002006	0.006012	-1897.049908	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000008.hel	100	154	316.0	16.0	2.846	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000009.hel	True	0.000833	336.001049	13.999852	94.060502	26.935398	76.884454	36.01867	63.47914	0.001596	-0.000271	0.00571	-1905.716561	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_080/p154_100_000007.hel	100	154	336.0	14.0	3.026	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000010.hel	True	0.002713	370.015556	28.0005	137.174276	68.821991	161.610994	119.07269	197.526972	0.002184	-0.0008495	0.005443	-1898.330577	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_083/p154_100_000013.hel	100	154	370.0	28.0	3.332	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000011.hel	True	0.002204	317.996054	1.999188	130.920347	4.875038	171.663082	9.720029	226.047215	0.001972	-5.407e-05	0.004025	-1889.233041	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000014.hel	100	154	318.0	2.0	2.864	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000012.hel	True	0.001279	311.998667	30.000546	106.980462	68.171706	124.429647	112.979407	157.660704	0.003109	-0.001543	0.006123	-1894.676704	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_081/p154_100_000014.hel	100	154	312.0	30.0	2.81	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000013.hel	True	0.002579	372.016856	28.004143	137.935641	69.078781	162.605277	119.94016	199.113575	0.002231	-0.0009611	0.005453	-1898.462475	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000004.hel	100	154	372.0	28.0	3.35	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000014.hel	True	0.001771	372.001461	29.99539	140.46888	74.9881	170.052335	132.497232	214.732137	0.002253	-0.0008756	0.005423	-1898.977469	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000006.hel	100	154	372.0	30.0	3.35	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000015.hel	True	0.000901	309.993061	12.000575	78.118058	20.560057	56.320907	24.525713	40.82263	0.001777	-0.0001474	0.007035	-1897.538995	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000017.hel	100	154	310.0	12.0	2.792	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000016.hel	True	0.001027	373.997821	18.002525	120.660163	40.572709	116.824275	62.955897	114.924773	0.001585	-0.0001629	0.004559	-1915.990423	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000016.hel	100	154	374.0	18.0	3.368	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_083/p154_100_000017.hel	True	0.0004	373.998562	19.999156	122.755205	46.51703	122.99347	73.942406	126.365619	0.001667	-0.0001257	0.004613	-1915.036646	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000015.hel	100	154	374.0	20.0	3.368	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000001.hel	True	0.003487	373.998465	21.996857	124.031632	52.302452	127.405271	84.82478	136.032337	0.001783	-8.691e-05	0.00482	-1913.903005	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000003.hel	100	154	374.0	22.0	3.368	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000002.hel	True	0.000665	374.004451	23.993277	124.785329	57.546501	130.591588	94.36486	144.106731	0.004438	-0.004324	0.01194	-1912.475118	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000004.hel	100	154	374.0	24.0	3.368	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000003.hel	True	0.000454	373.996883	25.998943	125.249489	62.143713	132.948975	102.019685	150.53041	0.006982	-0.008748	0.01939	-1911.027625	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_033/p154_100_000008.hel	100	154	374.0	26.0	3.368	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000004.hel	True	0.012054	310.011371	4.01175	102.986652	8.929603	103.428882	13.704432	100.062243	0.001753	-9.751e-05	0.005329	-1885.079589	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000005.hel	100	154	310.0	4.0	2.792	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000005.hel	True	0.001898	338.000066	8.00205	89.891306	9.99764	63.269613	6.796043	38.168139	0.001737	0.0006084	0.006214	-1909.65588	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000001.hel	100	154	338.0	8.0	3.044	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000006.hel	True	0.001768	310.000872	0.00493	124.523414	0.106433	158.697376	0.327194	201.950904	0.00227	1.595e-06	0.004179	-1888.804764	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000006.hel	100	154	310.0	0.0	2.792	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000007.hel	True	0.001206	307.99867	32.003631	107.141072	73.199835	128.664919	123.461634	169.799175	0.00326	-0.001605	0.006351	-1894.108094	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000007.hel	100	154	308.0	32.0	2.774	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000008.hel	True	0.001861	373.999815	30.000425	141.67291	75.278894	171.898663	133.451878	217.447551	0.002218	-0.0008612	0.005381	-1899.084753	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000009.hel	100	154	374.0	30.0	3.368	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000009.hel	True	0.000426	307.99978	27.999124	102.985835	62.129856	115.580543	99.954645	140.366866	0.002958	-0.001363	0.00621	-1894.107865	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000012.hel	100	154	308.0	28.0	2.774	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000010.hel	True	0.001959	307.999327	26.000717	100.827786	56.521834	108.862868	88.130813	125.640624	0.002831	-0.001154	0.006357	-1893.750402	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000013.hel	100	154	308.0	26.0	2.774	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000011.hel	True	8.8e-05	373.992753	32.001301	143.683398	81.331939	178.505934	146.663113	232.525463	0.002723	-0.00138	0.005726	-1899.557313	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000010.hel	100	154	374.0	32.0	3.368	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000012.hel	True	0.000957	373.999807	15.997556	117.673566	34.118164	108.393902	50.646723	100.005301	0.001407	-0.0002463	0.004632	-1916.990424	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_087/p154_100_000014.hel	100	154	374.0	16.0	3.368	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000013.hel	True	5.2e-05	307.995031	23.996654	98.623494	50.881767	102.159913	76.521254	111.517131	0.002911	-0.001124	0.006591	-1893.259393	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000014.hel	100	154	308.0	24.0	2.774	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000014.hel	True	0.000758	307.993418	21.998036	96.55192	45.415989	95.971993	65.735404	98.928203	0.003002	-0.001219	0.00678	-1892.69101	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000015.hel	100	154	308.0	22.0	2.774	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000015.hel	True	0.001909	307.998671	20.001424	94.78001	40.334758	90.801424	56.356145	88.709387	0.002944	-0.001324	0.00686	-1892.042604	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000016.hel	100	154	308.0	20.0	2.774	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000016.hel	True	0.000337	308.000277	18.006628	93.023198	35.558824	86.004859	48.02344	79.623627	0.002832	-0.001338	0.006901	-1891.324625	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000017.hel	100	154	308.0	18.0	2.774	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_084/p154_100_000017.hel	True	0.002343	307.998584	13.998027	80.293446	26.152464	62.601433	33.514062	50.516377	0.001879	-0.0003141	0.006403	-1895.223115	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000002.hel	100	154	308.0	14.0	2.774	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000001.hel	True	0.000441	337.995725	14.000231	94.981581	26.925868	77.739508	36.023496	64.138206	0.001579	-0.0002683	0.005696	-1906.411556	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000005.hel	100	154	338.0	14.0	3.044	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000002.hel	True	0.001377	307.998986	9.996733	75.218604	15.165797	50.338309	15.711069	31.682486	0.001876	0.0001719	0.007393	-1898.287468	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000003.hel	100	154	308.0	10.0	2.774	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000003.hel	True	0.000908	338.001896	16.000047	98.102988	32.925937	85.622029	46.477956	76.607433	0.001766	-0.000223	0.005427	-1905.175745	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000007.hel	100	154	338.0	16.0	3.044	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000004.hel	True	0.00269	307.998835	4.003872	75.181242	7.50221	49.591388	9.633591	29.445692	0.002783	-0.00161	0.01344	-1900.782342	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000004.hel	100	154	308.0	4.0	2.774	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000005.hel	True	0.001403	337.999623	18.000545	100.275655	38.406125	91.35298	55.697416	86.138063	0.001877	-0.000168	0.005425	-1904.039501	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_106/p154_100_000004.hel	100	154	338.0	18.0	3.044	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000006.hel	True	0.000669	308.002672	0.003139	101.376898	0.089458	100.628066	0.240979	96.006695	0.00171	1.684e-06	0.005222	-1884.838167	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000006.hel	100	154	308.0	0.0	2.774	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000007.hel	True	0.000996	305.990837	31.998303	106.236793	72.894277	127.569247	122.644281	168.404351	0.003247	-0.00161	0.006393	-1893.86565	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000009.hel	100	154	306.0	32.0	2.756	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000008.hel	True	0.000954	306.002758	29.999459	104.022458	67.431566	120.789414	111.076049	153.460791	0.003119	-0.001569	0.00627	-1894.016757	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000010.hel	100	154	306.0	30.0	2.756	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000009.hel	True	6.9e-05	337.999586	20.000241	101.583681	43.730764	95.420646	64.812698	94.174686	0.002028	-0.0001094	0.00565	-1902.734444	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_106/p154_100_000006.hel	100	154	338.0	20.0	3.044	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000010.hel	True	0.001026	305.999703	28.001463	102.010556	61.918759	114.404712	99.418782	139.055784	0.002968	-0.001403	0.006238	-1893.906093	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_085/p154_100_000011.hel	100	154	306.0	28.0	2.756	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000011.hel	True	0.002419	360.003147	7.999267	102.857663	10.79899	78.663041	8.189499	52.561025	0.001741	0.0002005	0.00631	-1916.272145	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000011.hel	100	154	360.0	8.0	3.242	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000012.hel	True	0.000445	317.99848	32.0014	112.004861	74.529933	134.687727	126.989271	176.986236	0.003325	-0.00166	0.00613	-1895.263534	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_093/p154_100_000013.hel	100	154	318.0	32.0	2.864	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000013.hel	True	0.00058	309.999731	13.999788	81.382528	26.277331	63.844631	33.8468	51.718179	0.001869	-0.0002998	0.006325	-1896.020256	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000001.hel	100	154	310.0	14.0	2.792	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000014.hel	True	0.000318	309.999968	18.00083	94.18724	35.757889	87.579833	48.588838	81.547592	0.002777	-0.001309	0.006832	-1891.458759	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_087/p154_100_000012.hel	100	154	310.0	18.0	2.792	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000015.hel	True	0.000528	311.998997	28.000165	104.96026	62.561689	117.940139	101.014746	142.915607	0.002888	-0.001282	0.006139	-1894.503775	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_081/p154_100_000015.hel	100	154	312.0	28.0	2.81	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000016.hel	True	0.000459	311.999011	26.000566	102.808977	56.87635	111.21615	89.010221	128.16667	0.002767	-0.001073	0.006299	-1894.117702	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_082/p154_100_000017.hel	100	154	312.0	26.0	2.81	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_085/p154_100_000017.hel	True	0.001047	311.993343	24.001277	100.674688	51.226632	104.67127	77.410686	114.340503	0.002851	-0.001058	0.006501	-1893.601637	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_084/p154_100_000002.hel	100	154	312.0	24.0	2.81	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000001.hel	True	0.001132	312.005852	21.997935	98.710873	45.78146	98.736518	66.734255	102.194684	0.002908	-0.001162	0.006663	-1892.996857	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000002.hel	100	154	312.0	22.0	2.81	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000002.hel	True	0.000184	372.000305	31.999535	142.460559	81.044416	176.625443	145.714511	229.778471	0.002798	-0.001438	0.005791	-1899.44753	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000009.hel	100	154	372.0	32.0	3.35	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000003.hel	True	0.00213	311.985899	19.997284	96.922096	40.65562	93.544401	57.244353	91.924844	0.002867	-0.001301	0.006761	-1892.311944	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000003.hel	100	154	312.0	20.0	2.81	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000004.hel	True	0.000534	336.008881	27.996356	117.481473	64.793736	133.501605	106.680515	160.077041	0.002601	-0.000927	0.005968	-1896.426811	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000012.hel	100	154	336.0	28.0	3.026	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000005.hel	True	1.8e-05	311.996789	16.003062	89.645621	31.773567	78.692927	42.517378	69.752672	0.003422	-0.001156	0.007127	-1891.750847	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000005.hel	100	154	312.0	16.0	2.81	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000006.hel	True	0.000478	311.999855	14.000302	82.257712	26.316471	64.662299	33.994543	52.424687	0.001837	-0.0003053	0.006278	-1896.803752	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000007.hel	100	154	312.0	14.0	2.81	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000007.hel	True	0.000186	312.000784	11.995806	79.246994	20.641203	57.57199	24.723261	41.91244	0.001759	-0.00014	0.00692	-1898.319752	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000008.hel	100	154	312.0	12.0	2.81	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000008.hel	True	0.001913	312.007485	10.003821	77.122266	15.101215	52.000701	15.435433	32.581237	0.001844	0.0001935	0.007215	-1899.792041	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000016.hel	100	154	312.0	10.0	2.81	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000009.hel	True	0.000846	335.999864	30.001715	119.53266	70.701012	140.085475	119.306638	174.807211	0.002856	-0.001287	0.005903	-1896.806844	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_086/p154_100_000013.hel	100	154	336.0	30.0	3.026	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000010.hel	True	0.000442	312.000496	7.998551	76.116111	10.112705	49.051991	7.741008	27.27021	0.001913	0.0005599	0.007228	-1900.88536	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_004/p154_100_000002.hel	100	154	312.0	8.0	2.81	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000011.hel	True	0.001902	335.99883	32.004629	121.609251	76.664075	147.029915	132.566478	191.136401	0.00326	-0.0017	0.005863	-1897.005467	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_087/p154_100_000015.hel	100	154	336.0	32.0	3.026	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000012.hel	True	0.000154	373.999355	13.99635	114.742108	27.410135	99.883403	37.44811	84.37809	0.001379	-0.0001239	0.005017	-1918.091313	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_087/p154_100_000013.hel	100	154	374.0	14.0	3.368	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_086/p154_100_000013.hel	True	0.000942	337.994472	0.0013	83.653834	10.532127	48.016018	24.311422	16.641327	0.00283	0.001319	0.009927	-1908.938807	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_087/p154_100_000007.hel	100	154	338.0	0.0	3.044	0.0	True	True	True
