Q20,Q30
1.725730927647022952e+02,1.424866590859213012e-04
1.730750305744223283e+02,1.398827471407411481e-04
1.735768963987019617e+02,1.368498994246137570e-04
1.740788220371312036e+02,1.333497961996844708e-04
1.745807277328036378e+02,1.291257959765202724e-04
1.750826449932750108e+02,1.241217480379677360e-04
1.755845880319908190e+02,1.181130723873320893e-04
1.760865005673746850e+02,1.113870288344224893e-04
1.765884785165039546e+02,1.048975287156673255e-04
1.770903898882730800e+02,9.807854569593985657e-05
1.775924003466226964e+02,9.119029457901910900e-05
1.780943140976079633e+02,8.478746321735433926e-05
1.785963546220104377e+02,7.929202678874587617e-05
1.790982743449525856e+02,7.525311183896599143e-05
1.796003423851307730e+02,7.308740903370688894e-05
1.801022717792512253e+02,7.344603741940743113e-05
1.806043646325793190e+02,7.710541093802583711e-05
1.811063075348966720e+02,8.298786441079489284e-05
1.816084223259358055e+02,9.021002059768079291e-05
1.821103827215308968e+02,9.785982584520393495e-05
1.826125164045819531e+02,1.052762414191182303e-04
1.831144984160181934e+02,1.116926659026671822e-04
1.836166477894540492e+02,1.164916485551518099e-04
1.841186556592857926e+02,1.187987134257666204e-04
1.846208173866047559e+02,1.180903116794488949e-04
1.851228554488359350e+02,1.153281168026420528e-04
1.856250261081683277e+02,1.112464123798444633e-04
1.861270986906651785e+02,1.064638637628508364e-04
1.866292748927044727e+02,1.016232169048214551e-04
1.871313862132303711e+02,9.753384831388723795e-05
1.876335647678143630e+02,9.475923065514704638e-05
1.881357183020221839e+02,1.851807320294848185e-05
1.886350416695160277e+02,5.345505995877825045e-02
1.891182978707116433e+02,1.900748464488505873e-01
1.895630474615824994e+02,4.232449908776331204e-01
1.899403433270202015e+02,7.547533254856596541e-01
1.902371446159088180e+02,1.159788451537164811e+00
1.904645083239679764e+02,1.607676677615273775e+00
1.906389868064068196e+02,2.078484173659179035e+00
1.907736283293614576e+02,2.562443899778479306e+00
1.908771191967450704e+02,3.053711170192720203e+00
1.909555075245838509e+02,3.549942472111940361e+00
1.910127434282467505e+02,4.048669182008864276e+00
1.910575948189782878e+02,4.549088470246961613e+00
1.910913351477553874e+02,5.049907359384721239e+00
1.911139887851042829e+02,5.551856355080166949e+00
1.911253703329271900e+02,6.053641410523724176e+00
1.911254707296926370e+02,6.556128056712993590e+00
1.911146126149301949e+02,7.057893061246775623e+00
1.910935278329231721e+02,7.559953979457986861e+00
1.910635458517568850e+02,8.060919126781858068e+00
1.910411398457427197e+02,8.562928156280950276e+00
1.910263837305110428e+02,9.064564470483617242e+00
1.910182811212879415e+02,9.567001262524520655e+00
1.910163007010026206e+02,1.006885536406392134e+01
1.910200887439332291e+02,1.057132511295979782e+01
1.910293841877315515e+02,1.107311305127470291e+01
1.910440590685633140e+02,1.157535587043268066e+01
1.910639928022171148e+02,1.207685748004783655e+01
1.910948267974551982e+02,1.257833552400826527e+01
1.911365906807104125e+02,1.307852170113665835e+01
1.911907923500368156e+02,1.357797727055558390e+01
1.912595166812420189e+02,1.407520274183097797e+01
1.913462975087874156e+02,1.457002079207510725e+01
1.914568411159712582e+02,1.505966210822585438e+01
1.916021934636783612e+02,1.554043723693098933e+01
1.918039911590239512e+02,1.600028917533406414e+01
1.920632712534027746e+02,1.643041911654579579e+01
1.923347297452843065e+02,1.685293108804228268e+01
1.926223056122328217e+02,1.726465513348160385e+01
1.929267827350670359e+02,1.766382940053198780e+01
1.932487363489837549e+02,1.804931346115932200e+01
1.935880525026421424e+02,1.841939134601976136e+01
1.939448868034288580e+02,1.877276625688715228e+01
1.943190164170130174e+02,1.910765973592950218e+01
1.947104082457011600e+02,1.942228123428086306e+01
1.951189410606606884e+02,1.971427184192589621e+01
1.955447780776482603e+02,1.998035941291826489e+01
1.959887825209702612e+02,2.021498890748024024e+01
1.964387108691127821e+02,2.043785092074355347e+01
1.968936184572762613e+02,2.065065123309425488e+01
