 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.41391840     -22.45487625       0.00000001       0.00000001       0.00000000       0.00000000
       1.41391840     -21.56348432       0.00000001       0.00000001       0.00000000       0.00000000
       1.41391840     -20.69165426       0.00000003       0.00000001       0.00000000       0.00000000
       1.41391840     -19.83707653       0.00000009       0.00000001       0.00000023       0.00000000
       1.41391840     -18.99782545       0.00000020       0.00000001       0.00000211       0.00000000
       1.41391840     -18.17227235       0.00000062       0.00000001       0.00004120       0.00000000
       1.41391840     -17.35902261       0.00000219       0.00000006       0.00076350       0.00000008
       1.41391840     -16.55686876       0.00000675       0.00000022       0.00422557       0.00000199
       1.41391840     -15.76475505       0.00002212       0.00000115       0.00912723       0.00005254
       1.41391840     -14.98175014       0.00008135       0.00000854       0.02382329       0.00087331
       1.41391840     -14.20702567       0.00029782       0.00005224       0.07625914       0.00758364
       1.41391840     -13.43983936       0.00114091       0.00032751       0.19648727       0.05219862
       1.41391840     -12.67952138       0.00436484       0.00188825       0.42595276       0.27281742
       1.41391840     -11.92546328       0.01318072       0.00736239       0.63019953       0.58969609
       1.41391840     -11.17710894       0.02697998       0.01769558       0.68441003       0.72096476
       1.41391840     -10.43394704       0.03816670       0.02780122       0.61664524       0.70606770
       1.41391840      -9.69550478       0.04344245       0.03212920       0.51941404       0.59682235
       1.41391840      -8.96134254       0.04675931       0.03178466       0.50921051       0.47088238
       1.41391840      -8.23104941       0.04855717       0.03149273       0.53445972       0.45269088
       1.41391840      -7.50423924       0.04792727       0.03243111       0.51479665       0.52393226
       1.41391840      -6.78054734       0.04724142       0.03254903       0.48939535       0.54811832
       1.41391840      -6.05962749       0.04676972       0.03239995       0.46932863       0.55257368
       1.41391840      -5.34114941       0.04539541       0.03320343       0.43267421       0.60169044
       1.41391840      -4.62479638       0.04507913       0.03319941       0.43398382       0.61966838
       1.41391840      -3.91026325       0.04644174       0.03140957       0.48484672       0.55758674
       1.41391840      -3.19725451       0.04689480       0.02988745       0.50511007       0.48956995
       1.41391840      -2.48548258       0.04658057       0.02981236       0.50060843       0.48546251
       1.41391840      -1.77466622       0.04732381       0.02982439       0.52739889       0.49378088
       1.41391840      -1.06452901       0.04765502       0.02913295       0.54888895       0.46884872
       1.41391840      -0.35479795       0.04625242       0.02858587       0.52563526       0.43938350
       1.41391840       0.35479795       0.04566028       0.02869672       0.50904120       0.43677188
       1.41391840       1.06452901       0.04748614       0.02895905       0.53738272       0.44428422
       1.41391840       1.77466622       0.04908347       0.02897637       0.56233681       0.44002676
       1.41391840       2.48548258       0.04814676       0.02900753       0.54985669       0.43522315
       1.41391840       3.19725451       0.04661539       0.02917790       0.52541788       0.43958359
       1.41391840       3.91026325       0.04725241       0.02930849       0.53641444       0.43959712
       1.41391840       4.62479638       0.04873170       0.02975329       0.55929932       0.44085178
       1.41391840       5.34114941       0.04827014       0.03085845       0.54219183       0.46482590
       1.41391840       6.05962749       0.04728659       0.03156344       0.51585387       0.48377399
       1.41391840       6.78054734       0.04854429       0.03089019       0.54566809       0.45226500
       1.41391840       7.50423924       0.05015538       0.03047956       0.57798488       0.41966593
       1.41391840       8.23104941       0.04985959       0.03172620       0.56005803       0.44794480
       1.41391840       8.96134254       0.04942335       0.03271313       0.54191509       0.46552629
       1.41391840       9.69550478       0.04901434       0.03241241       0.53226188       0.43608606
       1.41391840      10.43394704       0.04662363       0.03279452       0.49824654       0.47044009
       1.41391840      11.17710894       0.04335929       0.03305088       0.51934013       0.60074830
       1.41391840      11.92546328       0.03816466       0.02855881       0.62941289       0.71640300
       1.41391840      12.67952138       0.02665575       0.01807679       0.69803692       0.73799158
       1.41391840      13.43983936       0.01264091       0.00740854       0.63615868       0.61441022
       1.41391840      14.20702567       0.00397976       0.00184854       0.40978895       0.29232571
       1.41391840      14.98175014       0.00096921       0.00030807       0.16710384       0.05659527
       1.41391840      15.76475505       0.00023498       0.00004748       0.05624358       0.00831166
       1.41391840      16.55686876       0.00005969       0.00000764       0.01416887       0.00080838
       1.41391840      17.35902261       0.00001468       0.00000097       0.00404806       0.00003062
       1.41391840      18.17227235       0.00000401       0.00000017       0.00125834       0.00000095
       1.41391840      18.99782545       0.00000121       0.00000006       0.00014659       0.00000005
       1.41391840      19.83707653       0.00000031       0.00000001       0.00000384       0.00000000
       1.41391840      20.69165426       0.00000008       0.00000001       0.00000007       0.00000000
       1.41391840      21.56348432       0.00000004       0.00000001       0.00000004       0.00000000
       1.41391840      22.45487625       0.00000002       0.00000001       0.00000000       0.00000000
       1.41391840      23.36864593       0.00000003       0.00000002       0.00000001       0.00000000
       1.41391840      24.30829402       0.00000004       0.00000003       0.00000032       0.00000021
       1.41391840      25.27827526       0.00000002       0.00000001       0.00000050       0.00000044
       1.41391840      26.28442334       0.00000000       0.00000000       0.00000013       0.00000015
       1.41391840      27.33465887       0.00000000       0.00000000       0.00000001       0.00000001
       1.41391840      28.44025563       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840      29.61832910       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840      30.89742655       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840      32.33298372       0.00000000       0.00000000       0.00000000       0.00000000
       1.41391840      34.07024631       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -34.07024631       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -32.33298372       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -30.89742655       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -29.61832910       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -28.44025563       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -27.33465887       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809     -26.28442334       0.00000000       0.00000000       0.00000001       0.00000002
       1.92738809     -25.27827526       0.00000001       0.00000001       0.00000007       0.00000009
       1.92738809     -24.30829402       0.00000003       0.00000002       0.00000010       0.00000008
       1.92738809     -23.36864593       0.00000003       0.00000002       0.00000003       0.00000001
       1.92738809     -22.45487625       0.00000001       0.00000000       0.00000000       0.00000000
       1.92738809     -21.56348432       0.00000001       0.00000000       0.00000000       0.00000000
       1.92738809     -20.69165426       0.00000003       0.00000000       0.00000001       0.00000000
