Q20	Q30	Q40	M_22	M_32	M_33	M_42	M_43	M_44	EHFB
352.0	20.0	16.0	0.02529	0.01469	0.08301	0.02339	0.02446	0.03111	61.516627999999855
352.0	20.0	24.0	0.04778	0.01673	0.07427	0.04892	0.01782	0.05362	43.93352499999992
352.0	20.0	32.0	0.02881	0.004706	0.06197	0.03024	0.01523	0.03808	29.8640519999999
352.0	20.0	40.0	0.03521	0.009038	0.07713	0.0406	0.02345	0.05273	16.709070999999994
352.0	20.0	48.0	0.02683	0.004535	0.03538	0.02975	9.126e-05	0.03715	3.331937999999809
352.0	20.0	56.0	0.03726	0.0006278	0.03536	0.04147	0.00655	0.05263	-7.164077000000134
352.0	20.0	64.0	0.04446	0.003005	0.07219	0.04943	0.001463	0.05919	-13.115621000000147
352.0	20.0	72.0	0.04026	0.007847	0.05927	0.04748	0.009706	0.05972	-18.438640000000078
352.0	20.0	80.0	0.0307	0.005121	0.029	0.03763	0.01007	0.05139	-21.21083200000021
352.0	20.0	88.0	0.03161	0.002538	0.02748	0.03863	0.001501	0.05102	-23.529596000000083
352.0	20.0	96.0	0.04082	0.0116	0.02678	0.04799	0.01647	0.06058	-24.774494000000004
352.0	20.0	104.0	0.08926	0.03165	0.04151	0.1068	0.0379	0.1299	-26.095392000000174
352.0	20.0	112.0	0.03143	0.007217	0.0184	0.009469	0.003222	0.005797	-24.62850800000001
352.0	20.0	120.0	0.01393	0.005071	0.01149	0.00684	0.005441	0.004778	-22.725008000000116
352.0	20.0	128.0	0.01779	0.007393	0.01363	0.008861	0.006973	0.005805	-20.500848000000133
352.0	20.0	136.0	0.0136	0.001437	0.004984	0.005501	0.001742	0.003137	-13.674724000000197
352.0	20.0	144.0	0.01983	0.005261	0.006385	0.008907	0.003622	0.0048	-11.424609000000146
352.0	20.0	152.0	0.01853	0.004569	0.005817	0.00819	0.0032	0.004337	-9.451996000000008
352.0	20.0	160.0	0.01356	0.002033	0.004636	0.005542	0.001885	0.002915	-7.778128000000152
352.0	20.0	168.0	0.01684	0.002382	0.004411	0.006791	0.001899	0.003327	-6.206724000000122
352.0	20.0	176.0	0.02279	0.003996	0.004927	0.009213	0.002703	0.004234	-4.740932000000157
352.0	20.0	184.0	0.02801	0.005968	0.005683	0.01157	0.003701	0.005297	-3.390250000000151
352.0	20.0	192.0	0.02857	0.006832	0.00598	0.012	0.004125	0.005543	-2.095258000000058
352.0	20.0	200.0	0.02965	0.007537	0.006056	0.01257	0.004408	0.005802	-0.8617110000000139
352.0	24.0	0.0	0.01616	0.004021	0.03275	0.01552	0.006293	0.01923	99.73097499999994
352.0	24.0	8.0	0.03074	0.004344	0.07856	0.02611	0.0145	0.03018	81.13979599999993
352.0	24.0	16.0	0.02919	0.01836	0.09037	0.02768	0.02768	0.03578	62.879110999999966
352.0	24.0	24.0	0.03833	0.01529	0.0582	0.04114	0.016	0.04912	45.60947599999986
352.0	24.0	32.0	0.02844	0.008227	0.0457	0.03079	0.01682	0.03762	30.935730999999805
352.0	24.0	40.0	0.01898	0.005109	0.05095	0.01919	0.005999	0.02696	18.018478999999843
352.0	24.0	48.0	0.05309	0.006188	0.0735	0.05597	0.01084	0.07571	3.807194999999865
352.0	24.0	56.0	0.08808	0.05249	0.0861	0.1102	0.07876	0.1435	-7.075736000000006
352.0	24.0	64.0	0.05376	0.02962	0.08278	0.07124	0.05961	0.1047	-12.169317000000092
352.0	24.0	72.0	0.03808	0.00415	0.05193	0.0451	0.005091	0.05639	-17.93674400000009
352.0	24.0	80.0	0.02808	0.01052	0.04869	0.03364	0.01625	0.04906	-19.025751000000128
352.0	24.0	88.0	0.03339	0.007284	0.03499	0.03876	0.005349	0.04803	-22.214121000000205
352.0	24.0	96.0	0.02933	0.001475	0.01995	0.0349	1.248e-05	0.04491	-22.139045000000124
352.0	24.0	104.0	0.05134	0.005569	0.03193	0.0576	0.003714	0.06692	-22.964247999999998
352.0	24.0	112.0	0.02788	0.0109	0.02895	0.01448	0.01323	0.01142	-21.785373000000163
352.0	24.0	120.0	0.03488	0.001989	0.02785	0.01191	0.008426	0.007618	-19.64670799999999
352.0	24.0	128.0	0.02184	0.002873	0.01305	0.006893	0.003157	0.003881	-17.82698500000015
352.0	24.0	136.0	0.02111	0.006212	0.007013	0.009927	0.00398	0.005778	-14.637774000000036
352.0	24.0	144.0	0.01511	0.003024	0.005252	0.006563	0.002398	0.003695	-12.772819000000027
352.0	24.0	152.0	0.01508	0.002356	0.004585	0.006262	0.00198	0.003303	-11.126867000000175
352.0	24.0	160.0	0.02038	0.003207	0.004505	0.008406	0.002267	0.004094	-9.53996600000005
352.0	24.0	168.0	0.02505	0.004438	0.00504	0.01045	0.002879	0.004991	-7.912469000000101
352.0	24.0	176.0	0.02809	0.005984	0.005787	0.01186	0.003664	0.005596	-6.217152000000169
352.0	24.0	184.0	0.030694595846634316	0.006739053218938166	0.006044516078047454	0.01278340219020685	0.00403344192529533	0.005862929280094095	-4.492147810054348
352.0	24.0	192.0	0.03252	0.00702	0.005771	0.01345	0.004084	0.006054	-2.952020000000175
352.0	24.0	200.0	0.03626394827018716	0.007845630782997921	0.005610414148556677	0.014829407584924764	0.004332467977507781	0.006512935865110708	-1.2177875927482091
352.0	28.0	0.0	0.02365	0.0136	0.04753	0.02463	0.02036	0.03617	101.77618199999984
352.0	28.0	8.0	0.03384	0.008887	0.06925	0.03207	0.006754	0.03757	82.86903599999982
352.0	28.0	16.0	0.03557	0.01812	0.0762	0.03389	0.02616	0.03933	64.57058999999981
352.0	28.0	24.0	0.03034	0.01352	0.0419	0.03404	0.01815	0.04349	47.52088599999979
352.0	28.0	32.0	0.02485	0.007428	0.05025	0.02767	0.0138	0.03644	32.47522099999992
352.0	28.0	40.0	0.02328	0.005382	0.04989	0.02216	0.007627	0.02877	18.733069999999998
352.0	28.0	48.0	0.08629	0.01938	0.08877	0.09783	0.009389	0.1327	4.674873999999818
352.0	28.0	56.0	0.06945	0.0561	0.1237	0.09043	0.09414	0.1263	-5.63704000000007
352.0	28.0	64.0	0.07161	0.03788	0.08293	0.09006	0.06547	0.1211	-12.538729999999987
352.0	28.0	72.0	0.03823	0.00463	0.0513	0.0442	0.006282	0.05401	-17.2759930000002
352.0	28.0	80.0	0.03143	0.01016	0.05278	0.03725	0.01838	0.05185	-19.002607000000125
352.0	28.0	88.0	0.03484	0.01187	0.03945	0.04045	0.01199	0.04997	-21.152561000000105
352.0	28.0	96.0	0.0277	0.0026	0.02575	0.03209	0.002316	0.04045	-20.012407000000167
352.0	28.0	104.0	0.0342	0.004816	0.02275	0.03914	0.00367	0.04731	-19.76555200000007
352.0	28.0	112.0	0.02397	0.009615	0.02796	0.01345	0.01252	0.01236	-19.194327000000158
352.0	28.0	120.0	0.02528	0.01274	0.02761	0.01352	0.01362	0.01002	-16.98672099999999
352.0	28.0	128.0	0.03163	0.003237	0.01672	0.02905	0.0128	0.03643	-17.824067000000014
352.0	28.0	136.0	0.01426	0.002211	0.005377	0.006725	0.001454	0.00498	-16.26780500000018
352.0	28.0	144.0	0.01917	0.003432	0.004963	0.008283	0.002328	0.004524	-14.60539300000005
352.0	28.0	152.0	0.02338	0.004054	0.004761	0.00986	0.002605	0.004892	-12.991705000000138
352.0	28.0	160.0	0.02616	0.005703	0.005427	0.01133	0.003461	0.005575	-11.271776000000045
352.0	28.0	168.0	0.02829	0.006477	0.00574	0.0123	0.003846	0.005985	-9.446919000000207
352.0	28.0	176.0	0.03058	0.006475	0.005598	0.01308	0.003777	0.006212	-7.553720999999996
352.0	28.0	184.0	0.03362	0.005821	0.005277	0.01371	0.003423	0.006141	-5.454351000000088
352.0	28.0	192.0	0.03136	0.00495	0.004395	0.01242	0.002903	0.005381	-3.1176970000001347
352.0	28.0	200.0	0.029071878084656486	0.005855963654813738	0.004642422139545189	0.011712968573210619	0.0033267900506715963	0.005140105760968345	-1.0192335991057462
352.0	32.0	0.0	0.02612	0.006842	0.06324	0.02333	0.003155	0.02566	103.1666439999999
352.0	32.0	8.0	0.03812	0.01256	0.05029	0.0373	0.005252	0.04241	84.77037799999994
352.0	32.0	16.0	0.03345	0.003926	0.03956	0.03238	0.01251	0.03661	66.75022399999989
352.0	32.0	24.0	0.02979	0.0123	0.06097	0.03192	0.02373	0.04216	49.635287999999946
352.0	32.0	32.0	0.02473	0.007577	0.05508	0.02767	0.01169	0.03837	34.178315999999995
352.0	32.0	40.0	0.02762	0.0006276	0.02655	0.02852	0.005929	0.03357	19.886202999999796
352.0	32.0	48.0	0.05461	0.02524	0.07987	0.0691	0.02708	0.1075	6.893087999999807
352.0	32.0	56.0	0.07496	0.05137	0.1166	0.09526	0.08777	0.1306	-3.8523710000001756
352.0	32.0	64.0	0.07012	0.0211	0.08374	0.07189	0.003883	0.09104	-12.126856000000089
352.0	32.0	72.0	0.0447	0.003662	0.06743	0.05005	0.007289	0.0598	-16.267025000000103
352.0	32.0	80.0	0.03755	0.01018	0.06543	0.04389	0.02529	0.06164	-19.17835100000002
352.0	32.0	88.0	0.0344	0.01173	0.03788	0.04054	0.01311	0.05145	-20.18766400000004
352.0	32.0	96.0	0.02173	0.003645	0.02237	0.01065	0.006015	0.01076	-19.097911000000067
352.0	32.0	104.0	0.02098	0.0004821	0.01667	0.02479	0.0002463	0.03231	-16.868339000000105
352.0	32.0	112.0	0.03391	0.0068	0.01503	0.0389	0.009514	0.04678	-17.107631000000083
352.0	32.0	120.0	0.01858	0.007106	0.02007	0.009288	0.009116	0.007123	-14.499892000000045
352.0	32.0	128.0	0.03551	0.01028	0.01518	0.03777	0.01647	0.04522	-17.967685000000074
352.0	32.0	136.0	0.03992	0.008174	0.01274	0.03652	0.01402	0.04146	-18.238898000000063
352.0	32.0	144.0	0.02294	0.004399	0.005303	0.0104	0.002409	0.006039	-16.570267000000058
352.0	32.0	152.0	0.0237	0.005663	0.00534	0.01059	0.003277	0.005533	-14.72824300000002
352.0	32.0	160.0	0.02856	0.006867	0.00571	0.0126	0.003929	0.006245	-12.761842999999999
352.0	32.0	168.0	0.03373	0.007271	0.00571	0.01451	0.004104	0.006877	-10.694456000000173
352.0	32.0	176.0	0.03488	0.006121	0.005041	0.01446	0.003476	0.006588	-8.345042000000149
352.0	32.0	184.0	0.03061	0.004633	0.003988	0.0124	0.002603	0.005538	-5.697224000000006
352.0	32.0	192.0	0.02744	0.00394	0.003592	0.01086	0.002282	0.004753	-2.888219000000163
352.0	32.0	200.0	0.02512501634022434	0.005070440428096086	0.004360279369237652	0.010232244026694898	0.0029399415565685063	0.004598382646516302	-0.7848371627660526
352.0	36.0	0.0	0.02734803106660302	0.007897103574280785	0.059466955688462664	0.022985250566324274	-0.0006733721232531774	0.0242217218850698	105.7592389183942
352.0	36.0	8.0	0.040646454044672875	0.010748660588443084	0.02770974230744742	0.04317933193150743	0.0051333955203131726	0.05032862891283805	86.88049804051684
352.0	36.0	16.0	0.03444	0.01434	0.04302	0.03547	0.01858	0.04187	69.67460699999992
352.0	36.0	24.0	0.03201	0.01591	0.09194	0.03162	0.03536	0.04139	52.02707699999996
352.0	36.0	32.0	0.02761	0.008452	0.05499	0.03045	0.008512	0.0419	35.85843999999997
352.0	36.0	40.0	0.03781	0.01537	0.05721	0.03858	0.01118	0.05107	21.75113299999998
352.0	36.0	48.0	0.05832	0.03385	0.08173	0.08057	0.04926	0.1333	9.739426999999978
352.0	36.0	56.0	0.105	0.06632	0.08737	0.1317	0.09946	0.1738	-1.9908190000001014
352.0	36.0	64.0	0.07966	0.05128	0.1013	0.09725	0.07013	0.124	-10.493703000000096
352.0	36.0	72.0	0.0532	0.01181	0.05913	0.06154	0.01898	0.0762	-14.959508000000142
352.0	36.0	80.0	0.04488	0.01197	0.07247	0.05279	0.03191	0.07284	-19.17193700000007
352.0	36.0	88.0	0.03512	0.01361	0.06274	0.0406	0.02727	0.05945	-19.311063999999988
352.0	36.0	96.0	0.03134	0.01196	0.04631	0.03693	0.03011	0.07177	-19.217714000000115
352.0	36.0	104.0	0.0221	0.001456	0.02159	0.0247	0.003473	0.03191	-15.99104299999999
352.0	36.0	112.0	0.03408	0.01008	0.02189	0.03972	0.01458	0.04854	-15.244642999999996
352.0	36.0	120.0	0.01596	0.007172	0.0185	0.008486	0.008684	0.006935	-12.581792000000178
352.0	36.0	128.0	0.03511	0.01501	0.01672	0.03928	0.02007	0.04677	-16.579069000000118
352.0	36.0	136.0	0.05844	0.008522	0.01266	0.05038	0.0131	0.04955	-19.164326000000074
352.0	36.0	144.0	0.02312	0.0007531	0.008684	0.01561	0.004504	0.01759	-18.280583000000206
352.0	36.0	152.0	0.0286	0.006502	0.00553	0.01283	0.003387	0.006766	-16.15646800000013
352.0	36.0	160.0	0.03688	0.007726	0.005799	0.01588	0.004181	0.007596	-13.869486000000052
352.0	36.0	168.0	0.03609	0.00682	0.005148	0.01517	0.003724	0.007007	-11.30899700000009
352.0	36.0	176.0	0.03162	0.005371	0.004177	0.01302	0.002927	0.005899	-8.564239000000043
352.0	36.0	184.0	0.02771	0.003909	0.003569	0.01112	0.002241	0.004971	-5.683887000000141
352.0	36.0	192.0	0.02232	0.004143	0.003914	0.009311	0.002382	0.004365	-2.857735000000048
352.0	36.0	200.0	0.02601	0.005834	0.00474	0.01104	0.003247	0.005152	-0.5003250000002026
352.0	40.0	0.0	0.02977	0.007311	0.04501	0.02627	0.0002648	0.02916	108.16899399999988
352.0	40.0	8.0	0.04246	0.005129	0.02158	0.05352	0.002757	0.07414	89.4235319999998
352.0	40.0	16.0	0.03266	0.01738	0.05263	0.03125	0.02364	0.03735	72.91608099999985
352.0	40.0	24.0	0.03643	0.01563	0.09852	0.03514	0.03607	0.04299	54.84904099999994
352.0	40.0	32.0	0.03633	0.01351	0.04488	0.03886	0.01444	0.0477	37.656435999999985
352.0	40.0	40.0	0.04452	0.03822	0.09407	0.05234	0.05437	0.06737	24.35951699999987
352.0	40.0	48.0	0.06162	0.05486	0.1255	0.07472	0.0937	0.1038	13.30076599999984
352.0	40.0	56.0	0.09787	0.06371	0.05979	0.1095	0.07566	0.1266	0.8486699999998564
352.0	40.0	64.0	0.05672	0.01722	0.08646	0.07282	0.02831	0.1014	-7.819291000000021
352.0	40.0	72.0	0.0489	0.01179	0.06783	0.05673	0.02287	0.07173	-12.99263400000018
352.0	40.0	80.0	0.05242	0.01583	0.07631	0.06173	0.03274	0.08047	-18.74405999999999
352.0	40.0	88.0	0.0435	0.01576	0.05106	0.05238	0.02355	0.06743	-19.607415000000174
352.0	40.0	96.0	0.03365	0.007283	0.0296	0.03967	0.007984	0.05009	-19.56545600000004
352.0	40.0	104.0	0.02519	0.004344	0.02369	0.02918	0.006925	0.03764	-15.93103700000006
352.0	40.0	112.0	0.02706	0.00562	0.02406	0.03076	0.008805	0.03778	-13.50867200000016
352.0	40.0	120.0	0.01665	0.006752	0.02252	0.008911	0.009964	0.008217	-11.249782000000096
352.0	40.0	128.0	0.05236	0.01008	0.01973	0.05777	0.01657	0.07073	-13.557919000000084
352.0	40.0	136.0	0.06114	0.01671	0.02237	0.05799	0.02457	0.06222	-17.95325700000012
352.0	40.0	144.0	0.05603	0.009142	0.02008	0.04733	0.02046	0.05354	-19.072497000000112
352.0	40.0	152.0	0.03957	0.007337	0.006737	0.01801	0.003016	0.01019	-17.113943000000063
352.0	40.0	160.0	0.03344	0.007119	0.005546	0.01455	0.003707	0.007197	-14.385642000000189
352.0	40.0	168.0	0.02963	0.005754	0.004502	0.01253	0.003067	0.005937	-11.544485000000122
352.0	40.0	176.0	0.02476	0.004308	0.003781	0.01027	0.002392	0.004798	-8.613077000000203
352.0	40.0	184.0	0.02402	0.005709	0.004533	0.01049	0.003143	0.005085	-5.884625000000142
352.0	40.0	192.0	0.03022	0.007969	0.005417	0.01342	0.004241	0.006468	-3.450516000000107
352.0	40.0	200.0	0.02772	0.006028	0.004296	0.01185	0.003163	0.005522	-1.0129450000001725
352.0	44.0	0.0	0.0252	0.003599	0.02157	0.02469	0.002342	0.03014	111.29147899999998
352.0	44.0	8.0	0.04187	0.01076	0.03685	0.04941	0.002276	0.06968	92.50071400000002
352.0	44.0	16.0	0.03256	0.006244	0.08185	0.03052	0.02248	0.04753	75.97638399999983
352.0	44.0	24.0	0.03686	0.01657	0.08342	0.03507	0.02873	0.04101	58.201470999999856
352.0	44.0	32.0	0.03694	0.003195	0.006486	0.03764	0.000375	0.04132	40.212140999999974
352.0	44.0	40.0	0.04835	0.03789	0.1056	0.05635	0.05668	0.072	27.26687899999979
352.0	44.0	48.0	0.04913	0.04638	0.108	0.05986	0.07518	0.08215	16.448889999999892
352.0	44.0	56.0	0.06697	0.02218	0.08466	0.07453	0.02795	0.08703	5.1598019999999
352.0	44.0	64.0	0.03672	0.01058	0.07436	0.03815	0.03155	0.04893	-4.745552000000089
352.0	44.0	72.0	0.04811	0.008892	0.08159	0.05493	0.02139	0.07139	-10.414128000000119
352.0	44.0	80.0	0.0558	0.02143	0.06894	0.06597	0.03241	0.08264	-17.781176000000187
352.0	44.0	88.0	0.04107	0.008312	0.0497	0.04787	0.01679	0.06102	-19.932252000000062
352.0	44.0	96.0	0.03362	0.003641	0.02707	0.03995	0.004903	0.05079	-19.79655200000002
352.0	44.0	104.0	0.02109	0.006568	0.01796	0.01014	0.00714	0.007631	-17.706589000000122
352.0	44.0	112.0	0.02272	0.001662	0.02125	0.02604	0.004615	0.03319	-12.14728100000002
352.0	44.0	120.0	0.02032	0.005923	0.01916	0.01364	0.001394	0.01699	-10.664952000000085
352.0	44.0	128.0	0.05356	0.009784	0.0192	0.0594	0.01549	0.07205	-10.48755600000004
352.0	44.0	136.0	0.04442	0.01428	0.01937	0.04485	0.01929	0.04864	-15.163254000000052
352.0	44.0	144.0	0.06324	0.01678	0.0291	0.05918	0.03091	0.06935	-17.853665000000092
352.0	44.0	152.0	0.04734	0.009131	0.01673	0.03996	0.0153	0.03991	-17.448070000000143
352.0	44.0	160.0	0.02471	0.005602	0.005417	0.01145	0.00249	0.006605	-14.685752000000093
352.0	44.0	168.0	0.02017	0.004555	0.004252	0.008968	0.002384	0.004707	-11.690743000000111
352.0	44.0	176.0	0.02949	0.008374	0.005614	0.01342	0.004345	0.006691	-8.956478000000061
352.0	44.0	184.0	0.03369	0.009906	0.006092	0.01535	0.005115	0.007526	-6.45645300000001
352.0	44.0	192.0	0.02905	0.006491	0.004355	0.01252	0.003351	0.005863	-3.8635209999999915
352.0	44.0	200.0	0.02703	0.003992	0.00312	0.01098	0.002047	0.004877	-1.480497000000014
356.0	0.0	0.0	0.01483	0.0002084	0.04861	0.01372	0.0003337	0.01864	99.04657199999997
356.0	0.0	8.0	0.01303	1.382e-05	0.05617	0.01171	7.096e-05	0.01987	80.29564099999993
356.0	0.0	16.0	0.01453	0.0001368	0.03752	0.01389	0.000173	0.02075	61.46849199999997
356.0	0.0	24.0	0.0254	1.46e-07	0.0376	0.02743	1.386e-07	0.03238	43.71289899999988
356.0	0.0	32.0	0.02261	0.01604	0.07728	0.02365	0.02224	0.03114	30.919328999999834
356.0	0.0	40.0	0.04059	0.01199	0.06329	0.04261	0.02011	0.05002	17.251917999999932
356.0	0.0	48.0	0.01971	5.192e-06	0.05481	0.02067	1.329e-05	0.02926	7.056073999999853
356.0	0.0	56.0	0.02415	6.931e-06	0.05114	0.02803	1.237e-05	0.03882	-3.963171999999986
356.0	0.0	64.0	0.02464	1.1e-06	0.04401	0.02961	5.05e-07	0.04014	-13.416983000000073
356.0	0.0	72.0	0.02596	6.964e-07	0.02834	0.03057	1.484e-06	0.04368	-19.68622000000005
356.0	0.0	80.0	0.1245	0.002217	0.03495	0.1448	0.0009912	0.1709	-28.673446000000013
356.0	0.0	88.0	0.1243	0.03521	0.03601	0.1442	0.03788	0.1696	-33.536914000000024
356.0	0.0	96.0	0.02461	9.412e-06	0.02666	0.02442	2.92e-05	0.02842	-38.10806700000012
356.0	0.0	104.0	0.01936	2.238e-06	0.01689	0.0203	1.812e-06	0.02384	-38.504610000000184
356.0	0.0	112.0	0.008026	1.545e-05	0.005804	0.003167	2.828e-05	0.002171	-34.85447500000009
356.0	0.0	120.0	0.007809	8.567e-06	0.003021	0.002824	1.378e-05	0.001474	-31.172021000000086
356.0	0.0	128.0	0.007696	1.6e-05	0.002139	0.002708	2.222e-05	0.001266	-27.51421000000005
356.0	0.0	136.0	0.007615	1.829e-06	0.001718	0.002644	2.263e-06	0.001164	-23.887013000000024
356.0	0.0	144.0	0.04115	1.093e-05	0.01132	0.04776	1.345e-05	0.05826	-9.29833500000018
356.0	0.0	152.0	0.02361	1.483e-06	0.007486	0.02116	3.079e-06	0.02368	-11.68767200000002
356.0	0.0	160.0	0.03119	4.04e-06	0.005454	0.0269	5.167e-06	0.02644	-12.915029000000004
356.0	0.0	168.0	0.03533	4.848e-07	0.005363	0.0331	6.632e-07	0.0344	-12.48458800000003
356.0	0.0	176.0	0.02792	1.494e-07	0.00435	0.02409	1.699e-07	0.02577	-10.672711000000163
356.0	0.0	184.0	0.03268	6.412e-06	0.004183	0.02692	6.441e-06	0.02641	-8.506708000000117
356.0	0.0	192.0	0.05804	2.17e-08	0.004331	0.04713	3.035e-08	0.03942	-6.253565000000208
356.0	0.0	200.0	0.01419	0.001126	0.004451	0.00536	0.00151	0.002634	-1.7171420000001945
356.0	4.0	0.0	0.01532	0.002373	0.05914	0.01303	0.01199	0.02054	99.72723499999984
356.0	4.0	8.0	0.0168	0.001352	0.05564	0.01647	0.006951	0.02543	80.18459599999983
356.0	4.0	16.0	0.019	0.009195	0.07114	0.01756	0.01354	0.0245	61.54949199999987
356.0	4.0	24.0	0.02516	0.01268	0.07515	0.02534	0.01164	0.02872	43.93413099999998
356.0	4.0	32.0	0.02793	0.01853	0.07131	0.03091	0.02146	0.03996	30.35005699999988
356.0	4.0	40.0	0.03222	0.01382	0.07897	0.03378	0.02209	0.04152	18.193333999999822
356.0	4.0	48.0	0.02988	0.008288	0.05343	0.03263	0.007904	0.0405	6.237781999999925
356.0	4.0	56.0	0.02639	0.002384	0.04552	0.0293	0.003356	0.03865	-4.037996000000021
356.0	4.0	64.0	0.02682	0.002889	0.04359	0.03248	0.002985	0.04384	-13.548485000000028
356.0	4.0	72.0	0.04116	0.01578	0.05872	0.04837	0.02123	0.06438	-19.642982000000075
356.0	4.0	80.0	0.1553	0.007359	0.04605	0.1872	0.01115	0.2298	-27.408640000000105
356.0	4.0	88.0	0.11	0.02276	0.01759	0.1273	0.02459	0.1493	-34.077846000000136
356.0	4.0	96.0	0.02396	0.003945	0.02378	0.02353	0.003189	0.02744	-37.18329700000004
356.0	4.0	104.0	0.02028	0.00169	0.01659	0.02134	0.0003465	0.02522	-38.010885000000144
356.0	4.0	112.0	0.00864	0.002918	0.01321	0.004207	0.005058	0.003853	-34.746687000000065
356.0	4.0	120.0	0.007690553838438338	0.0016239931779113738	0.00972821193881905	0.003015841702820242	0.003611865066379242	0.002275023692000653	-32.11465825033952
356.0	4.0	128.0	0.007117978336765909	0.0010040035519158137	0.004840934138225874	0.001864908642243875	0.0018328598900531688	0.0002372808776152811	-28.129128180963107
356.0	4.0	136.0	0.02946	2.211e-05	0.01013	0.03266	0.0008492	0.04366	-9.797830000000204
356.0	4.0	144.0	0.02377	0.0006609	0.007687	0.02496	0.0006685	0.02826	-9.790602000000035
356.0	4.0	152.0	0.02508	0.001364	0.007616	0.02342	0.001427	0.02593	-11.524715000000015
356.0	4.0	160.0	0.02977	0.00109	0.005918	0.0264	0.001173	0.02657	-12.847952000000078
356.0	4.0	168.0	0.0352	0.001349	0.005083	0.03131	0.00164	0.03067	-12.563853000000108
356.0	4.0	176.0	0.02749	0.0002813	0.004355	0.02299	0.0004001	0.02424	-10.700657000000092
356.0	4.0	184.0	0.03387	0.0007419	0.004251	0.0281	0.0009464	0.02779	-8.47770700000001
356.0	4.0	192.0	0.05833	0.001582	0.00438	0.04742	0.001445	0.03972	-6.244660000000067
356.0	4.0	200.0	0.02392	0.004016	0.007277	0.01051	0.003588	0.00621	-2.9270920000001297
356.0	8.0	0.0	0.01645	0.006349	0.05228	0.01386	0.00759	0.01598	99.043541
356.0	8.0	8.0	0.0196	0.003956	0.05741	0.01862	0.001113	0.02551	80.23719199999982
356.0	8.0	16.0	0.02173	0.01255	0.08628	0.01945	0.01907	0.0264	61.742974000000004
356.0	8.0	24.0	0.03087	0.01243	0.08252	0.03019	0.01269	0.03269	44.05439000000001
356.0	8.0	32.0	0.02726	0.01288	0.04769	0.02906	0.02107	0.03711	29.900945999999976
356.0	8.0	40.0	0.03859	0.009272	0.07795	0.0415	0.01422	0.04891	17.053650999999945
356.0	8.0	48.0	0.02156	0.008512	0.04899	0.02239	0.006632	0.02747	5.716946999999891
356.0	8.0	56.0	0.02367	0.00196	0.03469	0.02589	0.005123	0.03382	-4.262780000000021
356.0	8.0	64.0	0.03461	0.007135	0.03917	0.04242	0.009172	0.05625	-13.923125000000027
356.0	8.0	72.0	0.04909	0.0312	0.0802	0.05688	0.04027	0.0732	-19.829660999999987
356.0	8.0	80.0	0.07646	0.002485	0.06362	0.08884	0.0001802	0.1106	-25.42436600000019
356.0	8.0	88.0	0.06531	0.02167	0.02153	0.07329	0.0248	0.08452	-32.49742800000013
356.0	8.0	96.0	0.06723	0.02784	0.0388	0.08405	0.04183	0.1098	-35.28628800000001
356.0	8.0	104.0	0.02825	0.002422	0.009953	0.0339	0.004161	0.04297	-36.37578900000017
356.0	8.0	112.0	0.008072	0.002777	0.01196	0.004062	0.004609	0.003766	-33.82369700000004
356.0	8.0	120.0	0.008349	0.002323	0.01349	0.00374	0.005044	0.00332	-30.809528
356.0	8.0	128.0	0.008246	0.002339	0.01128	0.00364	0.004326	0.002932	-27.554370000000063
356.0	8.0	136.0	0.02796	0.0001065	0.01092	0.03093	0.001424	0.04103	-10.001417000000174
356.0	8.0	144.0	0.02945	0.001956	0.008499	0.03063	0.001288	0.03626	-10.163540000000012
356.0	8.0	152.0	0.03332	0.0001197	0.007563	0.03397	0.0001206	0.03818	-11.319983000000093
356.0	8.0	160.0	0.02971	0.002892	0.006999	0.02835	0.003498	0.02998	-12.525711000000001
356.0	8.0	168.0	0.03969	0.001998	0.004949	0.03396	0.002069	0.03132	-12.489585000000034
356.0	8.0	176.0	0.02742	0.001093	0.004537	0.02203	0.001596	0.02282	-10.563521000000037
356.0	8.0	184.0	0.03512	0.001878	0.004471	0.02953	0.002395	0.02984	-8.339919000000009
356.0	8.0	192.0	0.05826	0.003067	0.004523	0.04749	0.002815	0.03993	-6.187678000000005
356.0	8.0	200.0	0.02332	0.003819	0.005504	0.01024	0.003117	0.005894	-2.8704510000000028
356.0	12.0	0.0	0.017992236179245377	0.0031087232383296953	0.058043042425917256	0.015337911951489758	0.00291111366066721	0.01715376808183663	99.31305135555453
356.0	12.0	8.0	0.0221	0.001404	0.063	0.01983	0.001263	0.02366	80.57465699999989
356.0	12.0	16.0	0.02137	0.009473	0.07404	0.01945	0.01603	0.02705	62.17045099999996
356.0	12.0	24.0	0.03523	0.001927	0.03994	0.03571	0.0002185	0.03888	44.22660199999996
356.0	12.0	32.0	0.03406	0.008356	0.06488	0.03751	0.01456	0.04713	30.147968999999875
356.0	12.0	40.0	0.03726	0.01132	0.06543	0.04067	0.01775	0.04903	17.421075999999857
356.0	12.0	48.0	0.02283	0.01285	0.06619	0.02347	0.00869	0.02867	5.6396639999998115
356.0	12.0	56.0	0.03269	0.01544	0.06718	0.03661	0.01739	0.0469	-4.6685670000001664
356.0	12.0	64.0	0.05133	0.01173	0.02207	0.06061	0.01559	0.075	-14.481447000000117
356.0	12.0	72.0	0.03966	0.002614	0.009274	0.04837	0.0006961	0.06365	-20.298180000000002
