Q20,Q30
1.680912638721465555e+02,2.166820049873878773e+00
1.681468846538324158e+02,2.270034616301126906e+00
1.682017865829420771e+02,2.373627238303979592e+00
1.682560173948265003e+02,2.477566172402775990e+00
1.683096213781004735e+02,2.581823682560671518e+00
1.683626392287450528e+02,2.686374067188662451e+00
1.684151090287709565e+02,2.791194636040719157e+00
1.684670681470133502e+02,2.896263125887620582e+00
1.685185531455704222e+02,3.001558897914038848e+00
1.685695998299865153e+02,3.107061885561281045e+00
1.686202439015552557e+02,3.212752989783826063e+00
1.686705209522225459e+02,3.318613399387658536e+00
1.687204668430415495e+02,3.424624866285375546e+00
1.687701176446577449e+02,3.530769285732098695e+00
1.688195098165573143e+02,3.637028887717780101e+00
1.688686801050804149e+02,3.743385987691843386e+00
1.689176655905222333e+02,3.849823119047845577e+00
1.689665035530128705e+02,3.956322892872471186e+00
1.690152314332828212e+02,4.062868091530794423e+00
1.690638866762764110e+02,4.169441597098742847e+00
1.691125066363608482e+02,4.276026461120483013e+00
1.691611284091606251e+02,4.382605875725030131e+00
1.692097886927783748e+02,4.489163234872043162e+00
1.692585236085731424e+02,4.595682136256631800e+00
1.693073685263696859e+02,4.702146445190309443e+00
1.693563578696137029e+02,4.808540324055327275e+00
1.694055249080605279e+02,4.914848308411847277e+00
1.694549015328444455e+02,5.021055369394357371e+00
1.695045180159693246e+02,5.127147011474131766e+00
1.695544027446052837e+02,5.233109374338870801e+00
1.696045819391632108e+02,5.338929364159813673e+00
1.696550793344075316e+02,5.444594804280940892e+00
1.697059158442295654e+02,5.550094613010049471e+00
1.697571091855030261e+02,5.655419009657724594e+00
1.698086734696336180e+02,5.760559754932089049e+00
1.698606187622996799e+02,5.865510419952157939e+00
1.699129505949941858e+02,5.970266697260679933e+00
1.699656694377135864e+02,6.074826746051098958e+00
1.700187701313936373e+02,6.179191573815908001e+00
1.700722412639648553e+02,6.283365458993421804e+00
1.701260645097384838e+02,6.387356402409604783e+00
1.701802139114845716e+02,6.491176611764555737e+00
1.702346551209851953e+02,6.594843003846960094e+00
1.702893445933108296e+02,6.698377715665206011e+00
1.703442287403685498e+02,6.801808607422267450e+00
1.703992430583683984e+02,6.905169731160551549e+00
1.704543112399387326e+02,7.008501736637087198e+00
1.705093442883769796e+02,7.111852178154005166e+00
1.705642396813985329e+02,7.215275666408924593e+00
